District,Ward,SaleYr,Type,Ward_VerifiedSales,Reporting_MinPrice,Reporting_LQPrice,Reporting_MedianPrice,Reporting_MeanPrice,Reporting_UQPrice,Reporting_MaxPrice
"NEWRY, MOURNE AND DOWN",KNOCKNASHINNA,2020,DET,29,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",KNOCKNASHINNA,2021,DET,39,138000,162750,181000,193719,211250,360000
"NEWRY, MOURNE AND DOWN",KNOCKNASHINNA,2022,DET,30,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",KNOCKNASHINNA,2023,DET,19,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",LECALE,2005,DET,21,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",LECALE,2006,DET,30,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",LECALE,2007,DET,17,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",LECALE,2008,DET,13,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",LECALE,2009,DET,7,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",LECALE,2010,DET,9,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",LECALE,2011,DET,6,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",LECALE,2012,DET,11,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",LECALE,2013,DET,4,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",LECALE,2014,DET,12,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",LECALE,2015,DET,14,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",LECALE,2016,DET,17,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",LECALE,2017,DET,14,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",LECALE,2018,DET,26,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",LECALE,2019,DET,16,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",LECALE,2020,DET,16,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",LECALE,2021,DET,15,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",LECALE,2022,DET,24,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",LECALE,2023,DET,13,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",LISNACREE,2005,DET,13,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",LISNACREE,2006,DET,22,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",LISNACREE,2007,DET,11,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",LISNACREE,2008,DET,14,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",LISNACREE,2009,DET,6,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",LISNACREE,2010,DET,3,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",LISNACREE,2011,DET,12,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",LISNACREE,2012,DET,11,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",LISNACREE,2013,DET,19,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",LISNACREE,2014,DET,9,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",LISNACREE,2015,DET,14,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",LISNACREE,2016,DET,10,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",LISNACREE,2017,DET,13,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",LISNACREE,2018,DET,17,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",LISNACREE,2019,DET,14,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",LISNACREE,2020,DET,15,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",LISNACREE,2021,DET,19,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",LISNACREE,2022,DET,13,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",LISNACREE,2023,DET,13,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",MAYOBRIDGE,2005,DET,19,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",MAYOBRIDGE,2006,DET,25,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",MAYOBRIDGE,2007,DET,18,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",MAYOBRIDGE,2008,DET,11,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",MAYOBRIDGE,2009,DET,8,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",MAYOBRIDGE,2010,DET,7,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",MAYOBRIDGE,2011,DET,9,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",MAYOBRIDGE,2012,DET,6,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",MAYOBRIDGE,2013,DET,5,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",MAYOBRIDGE,2014,DET,9,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",MAYOBRIDGE,2015,DET,11,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",MAYOBRIDGE,2016,DET,10,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",MAYOBRIDGE,2017,DET,16,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",MAYOBRIDGE,2018,DET,13,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",MAYOBRIDGE,2019,DET,19,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",MAYOBRIDGE,2020,DET,10,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",MAYOBRIDGE,2021,DET,14,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",MAYOBRIDGE,2022,DET,12,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",MAYOBRIDGE,2023,DET,17,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",MULLAGHBANE,2005,DET,6,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",MULLAGHBANE,2006,DET,9,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",MULLAGHBANE,2007,DET,7,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",MULLAGHBANE,2008,DET,5,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",MULLAGHBANE,2009,DET,3,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",MULLAGHBANE,2010,DET,7,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",MULLAGHBANE,2011,DET,8,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",MULLAGHBANE,2012,DET,6,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",MULLAGHBANE,2013,DET,5,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",MULLAGHBANE,2014,DET,13,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",MULLAGHBANE,2015,DET,11,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",MULLAGHBANE,2016,DET,10,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",MULLAGHBANE,2017,DET,8,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",MULLAGHBANE,2018,DET,8,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",MULLAGHBANE,2019,DET,10,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",MULLAGHBANE,2020,DET,4,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",MULLAGHBANE,2021,DET,14,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",MULLAGHBANE,2022,DET,11,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",MULLAGHBANE,2023,DET,13,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",MURLOUGH,2005,DET,25,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",MURLOUGH,2006,DET,31,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",MURLOUGH,2007,DET,27,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",MURLOUGH,2008,DET,18,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",MURLOUGH,2009,DET,20,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",MURLOUGH,2010,DET,15,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",MURLOUGH,2011,DET,7,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",MURLOUGH,2012,DET,18,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",MURLOUGH,2013,DET,19,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",MURLOUGH,2014,DET,21,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",MURLOUGH,2015,DET,34,129500,171500,197250,204563,218750,375000
"NEWRY, MOURNE AND DOWN",MURLOUGH,2016,DET,34,125000,170000,206975,202259,220000,394422
"NEWRY, MOURNE AND DOWN",MURLOUGH,2017,DET,32,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",MURLOUGH,2018,DET,38,125000,167500,206500,215229,240000,445238
"NEWRY, MOURNE AND DOWN",MURLOUGH,2019,DET,21,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",MURLOUGH,2020,DET,15,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",MURLOUGH,2021,DET,37,138000,217000,268000,288227,325000,500000
"NEWRY, MOURNE AND DOWN",MURLOUGH,2022,DET,28,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",MURLOUGH,2023,DET,17,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",NEWTOWNHAMILTON,2005,DET,3,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",NEWTOWNHAMILTON,2006,DET,12,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",NEWTOWNHAMILTON,2007,DET,10,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",NEWTOWNHAMILTON,2008,DET,4,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",NEWTOWNHAMILTON,2009,DET,2,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",NEWTOWNHAMILTON,2010,DET,5,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",NEWTOWNHAMILTON,2011,DET,3,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",NEWTOWNHAMILTON,2012,DET,3,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",NEWTOWNHAMILTON,2013,DET,3,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",NEWTOWNHAMILTON,2014,DET,7,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",NEWTOWNHAMILTON,2015,DET,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",NEWTOWNHAMILTON,2016,DET,9,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",NEWTOWNHAMILTON,2017,DET,10,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",NEWTOWNHAMILTON,2018,DET,11,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",NEWTOWNHAMILTON,2019,DET,9,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",NEWTOWNHAMILTON,2020,DET,8,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",NEWTOWNHAMILTON,2021,DET,8,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",NEWTOWNHAMILTON,2022,DET,7,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",NEWTOWNHAMILTON,2023,DET,9,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",QUOILE,2005,DET,36,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",QUOILE,2006,DET,52,70000,150000,193704,211793,250000,435000
"NEWRY, MOURNE AND DOWN",QUOILE,2007,DET,26,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",QUOILE,2008,DET,8,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",QUOILE,2009,DET,11,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",QUOILE,2010,DET,9,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",QUOILE,2011,DET,5,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",QUOILE,2012,DET,22,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",QUOILE,2013,DET,19,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",QUOILE,2014,DET,27,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",QUOILE,2015,DET,15,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",QUOILE,2016,DET,27,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",QUOILE,2017,DET,31,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",QUOILE,2018,DET,31,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",QUOILE,2019,DET,27,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",QUOILE,2020,DET,29,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",QUOILE,2021,DET,44,84000,182500,225000,248923,281250,590000
"NEWRY, MOURNE AND DOWN",QUOILE,2022,DET,49,163000,192500,215000,248626,260000,610000
"NEWRY, MOURNE AND DOWN",QUOILE,2023,DET,27,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",ROSTREVOR,2005,DET,13,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",ROSTREVOR,2006,DET,17,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",ROSTREVOR,2007,DET,11,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",ROSTREVOR,2008,DET,13,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",ROSTREVOR,2009,DET,10,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",ROSTREVOR,2010,DET,4,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",ROSTREVOR,2011,DET,8,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",ROSTREVOR,2012,DET,9,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",ROSTREVOR,2013,DET,12,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",ROSTREVOR,2014,DET,17,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",ROSTREVOR,2015,DET,20,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",ROSTREVOR,2016,DET,21,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",ROSTREVOR,2017,DET,24,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",ROSTREVOR,2018,DET,12,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",ROSTREVOR,2019,DET,9,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",ROSTREVOR,2020,DET,10,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",ROSTREVOR,2021,DET,14,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",ROSTREVOR,2022,DET,19,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",ROSTREVOR,2023,DET,11,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",SAINTFIELD,2005,DET,28,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",SAINTFIELD,2006,DET,27,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",SAINTFIELD,2007,DET,15,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",SAINTFIELD,2008,DET,9,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",SAINTFIELD,2009,DET,6,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",SAINTFIELD,2010,DET,12,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",SAINTFIELD,2011,DET,16,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",SAINTFIELD,2012,DET,13,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",SAINTFIELD,2013,DET,23,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",SAINTFIELD,2014,DET,32,80000,175000,196500,203248,224000,385000
"NEWRY, MOURNE AND DOWN",SAINTFIELD,2015,DET,31,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",SAINTFIELD,2016,DET,19,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",SAINTFIELD,2017,DET,23,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",SAINTFIELD,2018,DET,38,75000,196000,240872,245010,276745,650000
"NEWRY, MOURNE AND DOWN",SAINTFIELD,2019,DET,34,147000,189500,235568,233126,260000,422500
"NEWRY, MOURNE AND DOWN",SAINTFIELD,2020,DET,25,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",SAINTFIELD,2021,DET,31,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",SAINTFIELD,2022,DET,22,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",SAINTFIELD,2023,DET,27,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",ST. PATRICK'S,2005,DET,41,128000,162000,188279,189599,216750,275000
"NEWRY, MOURNE AND DOWN",ST. PATRICK'S,2006,DET,34,140000,235000,272475,275319,314500,430000
"NEWRY, MOURNE AND DOWN",ST. PATRICK'S,2007,DET,11,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",ST. PATRICK'S,2008,DET,14,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",ST. PATRICK'S,2009,DET,14,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",ST. PATRICK'S,2010,DET,6,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",ST. PATRICK'S,2011,DET,8,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",ST. PATRICK'S,2012,DET,11,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",ST. PATRICK'S,2013,DET,13,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",ST. PATRICK'S,2014,DET,20,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",ST. PATRICK'S,2015,DET,16,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",ST. PATRICK'S,2016,DET,17,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",ST. PATRICK'S,2017,DET,19,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",ST. PATRICK'S,2018,DET,17,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",ST. PATRICK'S,2019,DET,13,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",ST. PATRICK'S,2020,DET,11,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",ST. PATRICK'S,2021,DET,16,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",ST. PATRICK'S,2022,DET,21,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",ST. PATRICK'S,2023,DET,18,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",STRANGFORD,2005,DET,26,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",STRANGFORD,2006,DET,40,80000,150000,197250,202798,249950,499000
"NEWRY, MOURNE AND DOWN",STRANGFORD,2007,DET,29,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",STRANGFORD,2008,DET,10,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",STRANGFORD,2009,DET,13,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",STRANGFORD,2010,DET,9,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",STRANGFORD,2011,DET,9,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",STRANGFORD,2012,DET,9,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",STRANGFORD,2013,DET,11,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",STRANGFORD,2014,DET,18,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",STRANGFORD,2015,DET,20,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",STRANGFORD,2016,DET,24,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",STRANGFORD,2017,DET,31,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",STRANGFORD,2018,DET,42,87500,153000,175000,201031,240000,475000
"NEWRY, MOURNE AND DOWN",STRANGFORD,2019,DET,21,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",STRANGFORD,2020,DET,25,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",STRANGFORD,2021,DET,40,130000,191000,280000,267395,327000,460000
"NEWRY, MOURNE AND DOWN",STRANGFORD,2022,DET,26,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",STRANGFORD,2023,DET,19,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",TOLLYMORE,2005,DET,11,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",TOLLYMORE,2006,DET,22,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",TOLLYMORE,2007,DET,16,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",TOLLYMORE,2008,DET,10,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",TOLLYMORE,2009,DET,7,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",TOLLYMORE,2010,DET,6,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",TOLLYMORE,2011,DET,9,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",TOLLYMORE,2012,DET,9,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",TOLLYMORE,2013,DET,9,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",TOLLYMORE,2014,DET,12,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",TOLLYMORE,2015,DET,19,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",TOLLYMORE,2016,DET,16,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",TOLLYMORE,2017,DET,5,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",TOLLYMORE,2018,DET,12,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",TOLLYMORE,2019,DET,13,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",TOLLYMORE,2020,DET,14,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",TOLLYMORE,2021,DET,15,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",TOLLYMORE,2022,DET,11,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",TOLLYMORE,2023,DET,12,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",WARRENPOINT,2005,DET,13,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",WARRENPOINT,2006,DET,21,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",WARRENPOINT,2007,DET,15,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",WARRENPOINT,2008,DET,2,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",WARRENPOINT,2009,DET,4,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",WARRENPOINT,2010,DET,3,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",WARRENPOINT,2011,DET,7,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",WARRENPOINT,2012,DET,8,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",WARRENPOINT,2013,DET,7,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",WARRENPOINT,2014,DET,16,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",WARRENPOINT,2015,DET,9,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",WARRENPOINT,2016,DET,10,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",WARRENPOINT,2017,DET,15,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",WARRENPOINT,2018,DET,8,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",WARRENPOINT,2019,DET,12,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",WARRENPOINT,2020,DET,4,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",WARRENPOINT,2021,DET,16,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",WARRENPOINT,2022,DET,6,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",WARRENPOINT,2023,DET,8,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",WHITECROSS,2005,DET,10,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",WHITECROSS,2006,DET,12,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",WHITECROSS,2007,DET,10,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",WHITECROSS,2008,DET,7,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",WHITECROSS,2009,DET,3,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",WHITECROSS,2010,DET,5,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",WHITECROSS,2011,DET,4,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",WHITECROSS,2012,DET,11,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",WHITECROSS,2013,DET,7,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",WHITECROSS,2014,DET,8,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",WHITECROSS,2015,DET,13,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",WHITECROSS,2016,DET,14,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",WHITECROSS,2017,DET,13,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",WHITECROSS,2018,DET,16,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",WHITECROSS,2019,DET,11,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",WHITECROSS,2020,DET,4,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",WHITECROSS,2021,DET,14,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",WHITECROSS,2022,DET,12,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",WHITECROSS,2023,DET,14,.,.,.,.,.,.
