District,Ward,SaleYr,Type,Ward_VerifiedSales,Reporting_MinPrice,Reporting_LQPrice,Reporting_MedianPrice,Reporting_MeanPrice,Reporting_UQPrice,Reporting_MaxPrice
ARDS AND NORTH DOWN,GREGSTOWN,2010,Existing Dwelling,19,.,.,.,.,.,.
ARDS AND NORTH DOWN,GREGSTOWN,2011,Existing Dwelling,5,.,.,.,.,.,.
ARDS AND NORTH DOWN,GREGSTOWN,2012,Existing Dwelling,28,.,.,.,.,.,.
ARDS AND NORTH DOWN,GREGSTOWN,2013,Existing Dwelling,30,.,.,.,.,.,.
ARDS AND NORTH DOWN,GREGSTOWN,2014,Existing Dwelling,30,.,.,.,.,.,.
ARDS AND NORTH DOWN,GREGSTOWN,2015,Existing Dwelling,21,.,.,.,.,.,.
ARDS AND NORTH DOWN,GREGSTOWN,2016,Existing Dwelling,30,.,.,.,.,.,.
ARDS AND NORTH DOWN,GREGSTOWN,2017,Existing Dwelling,34,75500,93750,120500,160135,160000,540000
ARDS AND NORTH DOWN,GREGSTOWN,2018,Existing Dwelling,36,62500,95000,120000,151159,197500,320000
ARDS AND NORTH DOWN,GREGSTOWN,2019,Existing Dwelling,46,61000,97750,125000,156690,207000,375000
ARDS AND NORTH DOWN,GREGSTOWN,2020,Existing Dwelling,36,62500,95000,131250,166277,280000,315000
ARDS AND NORTH DOWN,GREGSTOWN,2021,Existing Dwelling,50,67500,100975,153975,189327,261250,430000
ARDS AND NORTH DOWN,GREGSTOWN,2022,Existing Dwelling,37,65000,109950,136975,171412,187500,430000
ARDS AND NORTH DOWN,GREGSTOWN,2023,Existing Dwelling,29,.,.,.,.,.,.
ARDS AND NORTH DOWN,GROOMSPORT,2005,Existing Dwelling,54,86000,118500,157000,162257,189000,322000
ARDS AND NORTH DOWN,GROOMSPORT,2006,Existing Dwelling,81,66000,130000,166250,174915,205000,380000
ARDS AND NORTH DOWN,GROOMSPORT,2007,Existing Dwelling,51,92500,180000,216000,240627,270000,549000
ARDS AND NORTH DOWN,GROOMSPORT,2008,Existing Dwelling,13,.,.,.,.,.,.
ARDS AND NORTH DOWN,GROOMSPORT,2009,Existing Dwelling,29,.,.,.,.,.,.
ARDS AND NORTH DOWN,GROOMSPORT,2010,Existing Dwelling,17,.,.,.,.,.,.
ARDS AND NORTH DOWN,GROOMSPORT,2011,Existing Dwelling,43,40000,101000,145000,154012,187000,427500
ARDS AND NORTH DOWN,GROOMSPORT,2012,Existing Dwelling,32,.,.,.,.,.,.
ARDS AND NORTH DOWN,GROOMSPORT,2013,Existing Dwelling,37,79000,93000,122500,157803,185000,660000
ARDS AND NORTH DOWN,GROOMSPORT,2014,Existing Dwelling,47,46000,99950,124950,131005,149950,245000
ARDS AND NORTH DOWN,GROOMSPORT,2015,Existing Dwelling,46,90000,116000,143475,161369,199950,302500
ARDS AND NORTH DOWN,GROOMSPORT,2016,Existing Dwelling,46,80000,133000,169500,198629,242000,510000
ARDS AND NORTH DOWN,GROOMSPORT,2017,Existing Dwelling,58,67000,129950,170000,170472,190000,435000
ARDS AND NORTH DOWN,GROOMSPORT,2018,Existing Dwelling,50,70000,136000,165000,184976,224000,424950
ARDS AND NORTH DOWN,GROOMSPORT,2019,Existing Dwelling,71,84000,140000,162500,201434,200000,740000
ARDS AND NORTH DOWN,GROOMSPORT,2020,Existing Dwelling,53,78000,143000,178225,210225,257500,748500
ARDS AND NORTH DOWN,GROOMSPORT,2021,Existing Dwelling,72,65000,151000,205000,212359,260000,447500
ARDS AND NORTH DOWN,GROOMSPORT,2022,Existing Dwelling,85,80000,159950,219950,246343,320000,700000
ARDS AND NORTH DOWN,GROOMSPORT,2023,Existing Dwelling,45,133500,167250,200000,213108,249000,360000
ARDS AND NORTH DOWN,HARBOUR,2005,Existing Dwelling,106,45524,92000,125000,161377,218000,420000
ARDS AND NORTH DOWN,HARBOUR,2006,Existing Dwelling,168,49500,118000,148500,196061,238000,845000
ARDS AND NORTH DOWN,HARBOUR,2007,Existing Dwelling,114,56250,181000,223125,263619,345000,880000
ARDS AND NORTH DOWN,HARBOUR,2008,Existing Dwelling,49,50000,141000,170000,239616,370000,649000
ARDS AND NORTH DOWN,HARBOUR,2009,Existing Dwelling,45,50000,130000,190000,206202,275000,465000
ARDS AND NORTH DOWN,HARBOUR,2010,Existing Dwelling,42,55000,106500,142500,153174,173000,393000
ARDS AND NORTH DOWN,HARBOUR,2011,Existing Dwelling,60,50000,94500,150000,181572,249975,484700
ARDS AND NORTH DOWN,HARBOUR,2012,Existing Dwelling,49,39500,63750,124000,167936,266000,460800
ARDS AND NORTH DOWN,HARBOUR,2013,Existing Dwelling,69,35000,66500,113750,133198,180000,395000
ARDS AND NORTH DOWN,HARBOUR,2014,Existing Dwelling,100,39950,84000,120000,152070,171000,467500
ARDS AND NORTH DOWN,HARBOUR,2015,Existing Dwelling,75,52500,97000,144500,173811,247000,470000
ARDS AND NORTH DOWN,HARBOUR,2016,Existing Dwelling,102,52250,90000,130000,157861,180000,520000
ARDS AND NORTH DOWN,HARBOUR,2017,Existing Dwelling,92,46500,99950,129950,165759,209000,500000
ARDS AND NORTH DOWN,HARBOUR,2018,Existing Dwelling,99,55000,95000,120000,160480,199000,705000
ARDS AND NORTH DOWN,HARBOUR,2019,Existing Dwelling,97,60000,92250,142500,156689,187500,420000
ARDS AND NORTH DOWN,HARBOUR,2020,Existing Dwelling,60,56000,105000,142000,182967,204000,585000
ARDS AND NORTH DOWN,HARBOUR,2021,Existing Dwelling,122,69000,121225,192500,235589,307500,600000
ARDS AND NORTH DOWN,HARBOUR,2022,Existing Dwelling,91,66000,110000,169950,226494,285000,715000
ARDS AND NORTH DOWN,HARBOUR,2023,Existing Dwelling,92,70000,108000,171755,222920,298500,750000
ARDS AND NORTH DOWN,HELEN'S BAY,2005,Existing Dwelling,63,70000,172000,225000,237942,275000,660000
ARDS AND NORTH DOWN,HELEN'S BAY,2006,Existing Dwelling,87,71500,214000,295000,305504,345000,1E+006
ARDS AND NORTH DOWN,HELEN'S BAY,2007,Existing Dwelling,69,120000,297500,390000,453750,500000,2E+006
ARDS AND NORTH DOWN,HELEN'S BAY,2008,Existing Dwelling,32,.,.,.,.,.,.
ARDS AND NORTH DOWN,HELEN'S BAY,2009,Existing Dwelling,32,.,.,.,.,.,.
ARDS AND NORTH DOWN,HELEN'S BAY,2010,Existing Dwelling,31,100000,207000,290000,311355,350000,975000
ARDS AND NORTH DOWN,HELEN'S BAY,2011,Existing Dwelling,33,60000,147000,190000,206475,256375,430000
ARDS AND NORTH DOWN,HELEN'S BAY,2012,Existing Dwelling,41,76000,150000,200000,229573,297000,630000
ARDS AND NORTH DOWN,HELEN'S BAY,2013,Existing Dwelling,51,85000,170000,237500,274299,340000,800000
ARDS AND NORTH DOWN,HELEN'S BAY,2014,Existing Dwelling,62,72500,200000,287500,310416,370000,1E+006
ARDS AND NORTH DOWN,HELEN'S BAY,2015,Existing Dwelling,55,80000,185000,245000,277279,325000,1E+006
ARDS AND NORTH DOWN,HELEN'S BAY,2016,Existing Dwelling,64,70000,167500,265000,295342,375000,927000
ARDS AND NORTH DOWN,HELEN'S BAY,2017,Existing Dwelling,56,112500,175000,271625,290134,385000,850000
ARDS AND NORTH DOWN,HELEN'S BAY,2018,Existing Dwelling,50,108000,195000,235000,283694,330000,940000
ARDS AND NORTH DOWN,HELEN'S BAY,2019,Existing Dwelling,65,90000,225000,277500,328971,425276,870000
ARDS AND NORTH DOWN,HELEN'S BAY,2020,Existing Dwelling,45,106000,245475,282500,330296,371000,915000
ARDS AND NORTH DOWN,HELEN'S BAY,2021,Existing Dwelling,81,125000,235000,294927,357091,445000,1E+006
ARDS AND NORTH DOWN,HELEN'S BAY,2022,Existing Dwelling,52,125000,247500,350000,359303,430000,940000
ARDS AND NORTH DOWN,HELEN'S BAY,2023,Existing Dwelling,43,116000,241250,335000,358997,458500,800000
ARDS AND NORTH DOWN,HOLYWOOD,2005,Existing Dwelling,68,45000,145000,185000,213129,250000,750000
ARDS AND NORTH DOWN,HOLYWOOD,2006,Existing Dwelling,85,110000,180000,230000,264687,295000,715000
ARDS AND NORTH DOWN,HOLYWOOD,2007,Existing Dwelling,74,55000,190000,283750,346455,400000,2E+006
ARDS AND NORTH DOWN,HOLYWOOD,2008,Existing Dwelling,22,.,.,.,.,.,.
ARDS AND NORTH DOWN,HOLYWOOD,2009,Existing Dwelling,39,75000,130000,181250,175015,200000,245000
ARDS AND NORTH DOWN,HOLYWOOD,2010,Existing Dwelling,47,106000,195000,240000,305136,360000,1E+006
ARDS AND NORTH DOWN,HOLYWOOD,2011,Existing Dwelling,50,67500,155000,190000,204626,234000,550000
ARDS AND NORTH DOWN,HOLYWOOD,2012,Existing Dwelling,51,80000,165000,200000,228591,262000,630000
ARDS AND NORTH DOWN,HOLYWOOD,2013,Existing Dwelling,56,67000,120000,187500,218493,280000,680000
ARDS AND NORTH DOWN,HOLYWOOD,2014,Existing Dwelling,70,45000,127475,185000,218219,268750,785000
ARDS AND NORTH DOWN,HOLYWOOD,2015,Existing Dwelling,62,75000,145000,212000,253863,305000,860000
ARDS AND NORTH DOWN,HOLYWOOD,2016,Existing Dwelling,69,55000,177500,223250,260028,320000,815000
ARDS AND NORTH DOWN,HOLYWOOD,2017,Existing Dwelling,52,72000,152000,210000,241165,276000,880000
ARDS AND NORTH DOWN,HOLYWOOD,2018,Existing Dwelling,44,95000,150000,220000,268105,314000,855000
ARDS AND NORTH DOWN,HOLYWOOD,2019,Existing Dwelling,58,80000,202500,248750,274672,327500,835000
ARDS AND NORTH DOWN,HOLYWOOD,2020,Existing Dwelling,57,85000,175000,237475,275356,335000,737500
ARDS AND NORTH DOWN,HOLYWOOD,2021,Existing Dwelling,108,95000,197500,275000,299161,355000,750000
ARDS AND NORTH DOWN,HOLYWOOD,2022,Existing Dwelling,82,86000,190000,265000,294572,370500,1E+006
ARDS AND NORTH DOWN,HOLYWOOD,2023,Existing Dwelling,72,91500,192000,281000,350463,400000,2E+006
ARDS AND NORTH DOWN,KILCOOLEY,2005,Existing Dwelling,86,45000,62750,88468,89027,105000,155000
ARDS AND NORTH DOWN,KILCOOLEY,2006,Existing Dwelling,142,36040,93950,116000,118434,141000,239950
ARDS AND NORTH DOWN,KILCOOLEY,2007,Existing Dwelling,144,48750,118000,151000,159203,177000,670000
ARDS AND NORTH DOWN,KILCOOLEY,2008,Existing Dwelling,38,.,.,.,.,.,.
ARDS AND NORTH DOWN,KILCOOLEY,2009,Existing Dwelling,22,.,.,.,.,.,.
ARDS AND NORTH DOWN,KILCOOLEY,2010,Existing Dwelling,26,.,.,.,.,.,.
ARDS AND NORTH DOWN,KILCOOLEY,2011,Existing Dwelling,44,40000,50000,62750,84207,95000,350000
ARDS AND NORTH DOWN,KILCOOLEY,2012,Existing Dwelling,38,37500,50250,59000,64596,72500,120000
ARDS AND NORTH DOWN,KILCOOLEY,2013,Existing Dwelling,52,36000,50750,74750,76767,95250,180000
ARDS AND NORTH DOWN,KILCOOLEY,2014,Existing Dwelling,68,39500,62500,89000,89194,113000,175000
ARDS AND NORTH DOWN,KILCOOLEY,2015,Existing Dwelling,43,47000,63000,85000,89388,107500,167500
ARDS AND NORTH DOWN,KILCOOLEY,2016,Existing Dwelling,45,45000,58000,66000,89279,105000,279950
ARDS AND NORTH DOWN,KILCOOLEY,2017,Existing Dwelling,47,45000,65750,83000,94220,112500,215000
ARDS AND NORTH DOWN,KILCOOLEY,2018,Existing Dwelling,49,50000,69950,80000,95426,108000,280000
ARDS AND NORTH DOWN,KILCOOLEY,2019,Existing Dwelling,59,47500,72500,96500,100431,118500,306500
ARDS AND NORTH DOWN,KILCOOLEY,2020,Existing Dwelling,52,52000,73500,104250,104333,127000,188000
ARDS AND NORTH DOWN,KILCOOLEY,2021,Existing Dwelling,58,65000,77000,95250,105643,125000,232000
ARDS AND NORTH DOWN,KILCOOLEY,2022,Existing Dwelling,71,60000,92500,114500,129187,165000,270000
ARDS AND NORTH DOWN,KILCOOLEY,2023,Existing Dwelling,45,70000,88975,115250,126979,137500,410000
ARDS AND NORTH DOWN,KILLINCHY,2005,Existing Dwelling,27,.,.,.,.,.,.
ARDS AND NORTH DOWN,KILLINCHY,2006,Existing Dwelling,48,98000,190000,232863,281795,345000,697500
ARDS AND NORTH DOWN,KILLINCHY,2007,Existing Dwelling,41,112000,210000,340000,362910,485000,860000
ARDS AND NORTH DOWN,KILLINCHY,2008,Existing Dwelling,14,.,.,.,.,.,.
ARDS AND NORTH DOWN,KILLINCHY,2009,Existing Dwelling,14,.,.,.,.,.,.
ARDS AND NORTH DOWN,KILLINCHY,2010,Existing Dwelling,17,.,.,.,.,.,.
ARDS AND NORTH DOWN,KILLINCHY,2011,Existing Dwelling,14,.,.,.,.,.,.
ARDS AND NORTH DOWN,KILLINCHY,2012,Existing Dwelling,13,.,.,.,.,.,.
ARDS AND NORTH DOWN,KILLINCHY,2013,Existing Dwelling,26,.,.,.,.,.,.
ARDS AND NORTH DOWN,KILLINCHY,2014,Existing Dwelling,39,45000,125000,174000,188090,235000,445000
ARDS AND NORTH DOWN,KILLINCHY,2015,Existing Dwelling,28,.,.,.,.,.,.
ARDS AND NORTH DOWN,KILLINCHY,2016,Existing Dwelling,38,82500,155000,185000,228609,285000,575000
ARDS AND NORTH DOWN,KILLINCHY,2017,Existing Dwelling,41,65000,142500,182500,187809,210000,394000
ARDS AND NORTH DOWN,KILLINCHY,2018,Existing Dwelling,43,85000,180000,240000,238235,263000,487000
ARDS AND NORTH DOWN,KILLINCHY,2019,Existing Dwelling,29,.,.,.,.,.,.
ARDS AND NORTH DOWN,KILLINCHY,2020,Existing Dwelling,45,105950,200000,250000,285690,360000,720000
ARDS AND NORTH DOWN,KILLINCHY,2021,Existing Dwelling,55,75000,180000,240000,265658,340000,580000
ARDS AND NORTH DOWN,KILLINCHY,2022,Existing Dwelling,47,116500,200000,273250,318218,365000,1E+006
ARDS AND NORTH DOWN,KILLINCHY,2023,Existing Dwelling,36,.,.,.,.,.,.
ARDS AND NORTH DOWN,KIRCUBBIN,2005,Existing Dwelling,42,62500,80000,94000,123347,140950,375000
ARDS AND NORTH DOWN,KIRCUBBIN,2006,Existing Dwelling,66,75000,92500,130000,145526,170000,400000
ARDS AND NORTH DOWN,KIRCUBBIN,2007,Existing Dwelling,57,78000,140000,190000,214686,270000,475000
ARDS AND NORTH DOWN,KIRCUBBIN,2008,Existing Dwelling,18,.,.,.,.,.,.
ARDS AND NORTH DOWN,KIRCUBBIN,2009,Existing Dwelling,9,.,.,.,.,.,.
ARDS AND NORTH DOWN,KIRCUBBIN,2010,Existing Dwelling,13,.,.,.,.,.,.
ARDS AND NORTH DOWN,KIRCUBBIN,2011,Existing Dwelling,8,.,.,.,.,.,.
ARDS AND NORTH DOWN,KIRCUBBIN,2012,Existing Dwelling,33,.,.,.,.,.,.
ARDS AND NORTH DOWN,KIRCUBBIN,2013,Existing Dwelling,35,.,.,.,.,.,.
ARDS AND NORTH DOWN,KIRCUBBIN,2014,Existing Dwelling,34,.,.,.,.,.,.
ARDS AND NORTH DOWN,KIRCUBBIN,2015,Existing Dwelling,40,49000,75000,100050,115315,140000,245000
ARDS AND NORTH DOWN,KIRCUBBIN,2016,Existing Dwelling,41,50000,82500,110000,123128,146000,315000
ARDS AND NORTH DOWN,KIRCUBBIN,2017,Existing Dwelling,55,58000,88475,117475,138467,168000,290000
ARDS AND NORTH DOWN,KIRCUBBIN,2018,Existing Dwelling,61,60000,94500,129950,145439,184000,315000
ARDS AND NORTH DOWN,KIRCUBBIN,2019,Existing Dwelling,55,51000,82750,100500,123231,156975,265000
ARDS AND NORTH DOWN,KIRCUBBIN,2020,Existing Dwelling,58,79950,115000,155000,170069,225000,375000
ARDS AND NORTH DOWN,KIRCUBBIN,2021,Existing Dwelling,93,66000,119500,157000,175606,192000,455000
ARDS AND NORTH DOWN,KIRCUBBIN,2022,Existing Dwelling,79,69500,125000,160000,177001,212000,495000
ARDS AND NORTH DOWN,KIRCUBBIN,2023,Existing Dwelling,54,77000,120000,170000,194867,245000,445000
ARDS AND NORTH DOWN,LOUGHRIES,2005,Existing Dwelling,69,67500,99950,118500,138696,161250,400000
ARDS AND NORTH DOWN,LOUGHRIES,2006,Existing Dwelling,85,90000,130000,142000,157298,173750,305500
ARDS AND NORTH DOWN,LOUGHRIES,2007,Existing Dwelling,51,100000,180000,210000,237536,270000,550000
ARDS AND NORTH DOWN,LOUGHRIES,2008,Existing Dwelling,18,.,.,.,.,.,.
ARDS AND NORTH DOWN,LOUGHRIES,2009,Existing Dwelling,19,.,.,.,.,.,.
ARDS AND NORTH DOWN,LOUGHRIES,2010,Existing Dwelling,12,.,.,.,.,.,.
ARDS AND NORTH DOWN,LOUGHRIES,2011,Existing Dwelling,18,.,.,.,.,.,.
ARDS AND NORTH DOWN,LOUGHRIES,2012,Existing Dwelling,23,.,.,.,.,.,.
ARDS AND NORTH DOWN,LOUGHRIES,2013,Existing Dwelling,29,.,.,.,.,.,.
ARDS AND NORTH DOWN,LOUGHRIES,2014,Existing Dwelling,61,69000,103000,120000,142412,148500,405000
ARDS AND NORTH DOWN,LOUGHRIES,2015,Existing Dwelling,44,70000,103750,115000,144388,163250,400000
ARDS AND NORTH DOWN,LOUGHRIES,2016,Existing Dwelling,53,67000,97250,119950,145130,169950,414000
ARDS AND NORTH DOWN,LOUGHRIES,2017,Existing Dwelling,52,60000,93750,122000,139379,150000,355000
ARDS AND NORTH DOWN,LOUGHRIES,2018,Existing Dwelling,53,68000,112000,129950,158391,159000,585000
ARDS AND NORTH DOWN,LOUGHRIES,2019,Existing Dwelling,43,85000,114000,124000,151415,165950,425000
ARDS AND NORTH DOWN,LOUGHRIES,2020,Existing Dwelling,43,88500,122500,153000,189176,240000,495000
ARDS AND NORTH DOWN,LOUGHRIES,2021,Existing Dwelling,77,83000,130000,160000,198054,230000,685000
ARDS AND NORTH DOWN,LOUGHRIES,2022,Existing Dwelling,66,93000,155000,179950,225932,245000,615000
ARDS AND NORTH DOWN,LOUGHRIES,2023,Existing Dwelling,54,103000,156000,174500,212589,249995,599950
ARDS AND NORTH DOWN,LOUGHVIEW,2005,Existing Dwelling,88,46000,88000,110000,131740,140000,525000
ARDS AND NORTH DOWN,LOUGHVIEW,2006,Existing Dwelling,112,70500,119000,155000,183244,185000,620000
ARDS AND NORTH DOWN,LOUGHVIEW,2007,Existing Dwelling,73,62000,165000,198750,268506,250000,1E+006
ARDS AND NORTH DOWN,LOUGHVIEW,2008,Existing Dwelling,31,.,.,.,.,.,.
ARDS AND NORTH DOWN,LOUGHVIEW,2009,Existing Dwelling,47,60000,100000,131000,155847,162875,485000
ARDS AND NORTH DOWN,LOUGHVIEW,2010,Existing Dwelling,45,45000,110000,132000,168918,217000,700000
ARDS AND NORTH DOWN,LOUGHVIEW,2011,Existing Dwelling,39,58000,86000,100000,131277,125000,750000
ARDS AND NORTH DOWN,LOUGHVIEW,2012,Existing Dwelling,49,56000,82000,107500,150586,142000,500000
ARDS AND NORTH DOWN,LOUGHVIEW,2013,Existing Dwelling,46,50000,87500,113000,143621,159950,430000
ARDS AND NORTH DOWN,LOUGHVIEW,2014,Existing Dwelling,66,44950,96000,125000,163614,200000,499950
ARDS AND NORTH DOWN,LOUGHVIEW,2015,Existing Dwelling,82,39500,100000,134950,201800,316000,537500
ARDS AND NORTH DOWN,LOUGHVIEW,2016,Existing Dwelling,64,50000,94500,120000,148533,139250,500000
ARDS AND NORTH DOWN,LOUGHVIEW,2017,Existing Dwelling,61,61000,99950,128000,135051,145000,500000
ARDS AND NORTH DOWN,LOUGHVIEW,2018,Existing Dwelling,67,60000,105000,127500,187469,189000,670000
ARDS AND NORTH DOWN,LOUGHVIEW,2019,Existing Dwelling,72,70000,108000,144000,172075,175500,650000
ARDS AND NORTH DOWN,LOUGHVIEW,2020,Existing Dwelling,49,72000,107000,140250,162949,188000,500000
ARDS AND NORTH DOWN,LOUGHVIEW,2021,Existing Dwelling,89,84000,129950,156500,222112,225000,825000
ARDS AND NORTH DOWN,LOUGHVIEW,2022,Existing Dwelling,68,80000,144000,175000,214412,214676,900000
ARDS AND NORTH DOWN,LOUGHVIEW,2023,Existing Dwelling,70,60000,125000,175000,257155,315000,950000
ARDS AND NORTH DOWN,MOVILLA,2005,Existing Dwelling,79,58000,82000,100000,107063,112250,249999
ARDS AND NORTH DOWN,MOVILLA,2006,Existing Dwelling,148,62500,97500,121950,126409,150000,400000
ARDS AND NORTH DOWN,MOVILLA,2007,Existing Dwelling,82,83750,150500,188000,187947,210000,450000
ARDS AND NORTH DOWN,MOVILLA,2008,Existing Dwelling,29,.,.,.,.,.,.
ARDS AND NORTH DOWN,MOVILLA,2009,Existing Dwelling,21,.,.,.,.,.,.
ARDS AND NORTH DOWN,MOVILLA,2010,Existing Dwelling,28,.,.,.,.,.,.
ARDS AND NORTH DOWN,MOVILLA,2011,Existing Dwelling,26,.,.,.,.,.,.
ARDS AND NORTH DOWN,MOVILLA,2012,Existing Dwelling,21,.,.,.,.,.,.
ARDS AND NORTH DOWN,MOVILLA,2013,Existing Dwelling,39,39500,71000,87500,91456,106500,165000
ARDS AND NORTH DOWN,MOVILLA,2014,Existing Dwelling,55,46500,78000,94000,95538,115000,160000
ARDS AND NORTH DOWN,MOVILLA,2015,Existing Dwelling,43,52500,76250,98225,98304,119000,169000
ARDS AND NORTH DOWN,MOVILLA,2016,Existing Dwelling,46,60000,93500,105500,110178,126000,192500
ARDS AND NORTH DOWN,MOVILLA,2017,Existing Dwelling,55,57000,79950,95500,105010,126000,180000
ARDS AND NORTH DOWN,MOVILLA,2018,Existing Dwelling,47,50000,88000,102000,110467,124950,235000
ARDS AND NORTH DOWN,MOVILLA,2019,Existing Dwelling,61,69250,86500,109950,112038,130000,215000
ARDS AND NORTH DOWN,MOVILLA,2020,Existing Dwelling,54,74000,89500,111000,115849,138000,190000
ARDS AND NORTH DOWN,MOVILLA,2021,Existing Dwelling,77,71000,103500,127750,129633,155000,202500
ARDS AND NORTH DOWN,MOVILLA,2022,Existing Dwelling,84,85000,106000,139950,145700,175000,374950
ARDS AND NORTH DOWN,MOVILLA,2023,Existing Dwelling,61,72000,99950,129950,147560,170000,368000
ARDS AND NORTH DOWN,PORTAFERRY,2005,Existing Dwelling,44,63000,81375,95500,111308,124975,240000
ARDS AND NORTH DOWN,PORTAFERRY,2006,Existing Dwelling,63,52500,92000,130000,151140,200000,385000
ARDS AND NORTH DOWN,PORTAFERRY,2007,Existing Dwelling,38,.,.,.,.,.,.
ARDS AND NORTH DOWN,PORTAFERRY,2008,Existing Dwelling,15,.,.,.,.,.,.
ARDS AND NORTH DOWN,PORTAFERRY,2009,Existing Dwelling,14,.,.,.,.,.,.
ARDS AND NORTH DOWN,PORTAFERRY,2010,Existing Dwelling,13,.,.,.,.,.,.
ARDS AND NORTH DOWN,PORTAFERRY,2011,Existing Dwelling,9,.,.,.,.,.,.
ARDS AND NORTH DOWN,PORTAFERRY,2012,Existing Dwelling,17,.,.,.,.,.,.
ARDS AND NORTH DOWN,PORTAFERRY,2013,Existing Dwelling,26,.,.,.,.,.,.
ARDS AND NORTH DOWN,PORTAFERRY,2014,Existing Dwelling,19,.,.,.,.,.,.
ARDS AND NORTH DOWN,PORTAFERRY,2015,Existing Dwelling,27,.,.,.,.,.,.
ARDS AND NORTH DOWN,PORTAFERRY,2016,Existing Dwelling,35,.,.,.,.,.,.
ARDS AND NORTH DOWN,PORTAFERRY,2017,Existing Dwelling,34,.,.,.,.,.,.
ARDS AND NORTH DOWN,PORTAFERRY,2018,Existing Dwelling,36,.,.,.,.,.,.
ARDS AND NORTH DOWN,PORTAFERRY,2019,Existing Dwelling,32,.,.,.,.,.,.
ARDS AND NORTH DOWN,PORTAFERRY,2020,Existing Dwelling,48,54100,79000,117000,132499,160000,299950
ARDS AND NORTH DOWN,PORTAFERRY,2021,Existing Dwelling,54,74000,109950,145000,175103,235200,420000
ARDS AND NORTH DOWN,PORTAFERRY,2022,Existing Dwelling,48,82500,110000,142475,163054,179950,425000
ARDS AND NORTH DOWN,PORTAFERRY,2023,Existing Dwelling,39,86000,115000,143500,175398,190000,565000
ARDS AND NORTH DOWN,PORTAVOGIE,2005,Existing Dwelling,60,46634,80000,94500,98462,113500,199500
ARDS AND NORTH DOWN,PORTAVOGIE,2006,Existing Dwelling,91,64950,96500,116950,128404,147500,313000
ARDS AND NORTH DOWN,PORTAVOGIE,2007,Existing Dwelling,87,77500,157500,180000,192355,200000,525000
ARDS AND NORTH DOWN,PORTAVOGIE,2008,Existing Dwelling,25,.,.,.,.,.,.
ARDS AND NORTH DOWN,PORTAVOGIE,2009,Existing Dwelling,18,.,.,.,.,.,.
ARDS AND NORTH DOWN,PORTAVOGIE,2010,Existing Dwelling,9,.,.,.,.,.,.
ARDS AND NORTH DOWN,PORTAVOGIE,2011,Existing Dwelling,19,.,.,.,.,.,.
ARDS AND NORTH DOWN,PORTAVOGIE,2012,Existing Dwelling,23,.,.,.,.,.,.
ARDS AND NORTH DOWN,PORTAVOGIE,2013,Existing Dwelling,29,.,.,.,.,.,.
ARDS AND NORTH DOWN,PORTAVOGIE,2014,Existing Dwelling,35,.,.,.,.,.,.
ARDS AND NORTH DOWN,PORTAVOGIE,2015,Existing Dwelling,37,.,.,.,.,.,.
ARDS AND NORTH DOWN,PORTAVOGIE,2016,Existing Dwelling,47,54000,77000,84950,93891,119950,165000
ARDS AND NORTH DOWN,PORTAVOGIE,2017,Existing Dwelling,65,53500,80000,99950,114476,132000,260000
ARDS AND NORTH DOWN,PORTAVOGIE,2018,Existing Dwelling,66,52000,80000,104000,119778,145000,299000
ARDS AND NORTH DOWN,PORTAVOGIE,2019,Existing Dwelling,64,58000,82000,95500,126053,134950,420000
ARDS AND NORTH DOWN,PORTAVOGIE,2020,Existing Dwelling,51,59950,86000,117000,129770,146000,329950
ARDS AND NORTH DOWN,PORTAVOGIE,2021,Existing Dwelling,84,70000,105000,138975,152669,167500,359950
ARDS AND NORTH DOWN,PORTAVOGIE,2022,Existing Dwelling,67,64000,104500,147000,157360,183250,349950
ARDS AND NORTH DOWN,PORTAVOGIE,2023,Existing Dwelling,68,75000,110000,138000,164535,185500,500000
ARDS AND NORTH DOWN,RATHGAEL,2005,Existing Dwelling,103,50000,84475,101000,104523,115000,207000
ARDS AND NORTH DOWN,RATHGAEL,2006,Existing Dwelling,109,49000,102500,120000,130783,147750,450000
ARDS AND NORTH DOWN,RATHGAEL,2007,Existing Dwelling,95,70000,165000,185000,193091,210000,495000
ARDS AND NORTH DOWN,RATHGAEL,2008,Existing Dwelling,37,75000,120000,165000,163350,175000,435000
ARDS AND NORTH DOWN,RATHGAEL,2009,Existing Dwelling,39,51000,115000,135000,133605,152000,268000
ARDS AND NORTH DOWN,RATHGAEL,2010,Existing Dwelling,18,.,.,.,.,.,.
ARDS AND NORTH DOWN,RATHGAEL,2011,Existing Dwelling,45,37500,71000,90750,97537,116000,224000
ARDS AND NORTH DOWN,RATHGAEL,2012,Existing Dwelling,39,42000,78000,90000,93220,110000,147500
ARDS AND NORTH DOWN,RATHGAEL,2013,Existing Dwelling,37,43000,60000,83000,81221,97750,115000
ARDS AND NORTH DOWN,RATHGAEL,2014,Existing Dwelling,66,46000,69950,92500,98153,110000,207000
ARDS AND NORTH DOWN,RATHGAEL,2015,Existing Dwelling,50,50000,84000,104000,107364,125500,200000
ARDS AND NORTH DOWN,RATHGAEL,2016,Existing Dwelling,66,52500,80000,106500,106581,124000,215000
ARDS AND NORTH DOWN,RATHGAEL,2017,Existing Dwelling,54,50000,86000,120000,114483,127950,203000
