District,Ward,SaleYr,Type,Ward_VerifiedSales,Reporting_MinPrice,Reporting_LQPrice,Reporting_MedianPrice,Reporting_MeanPrice,Reporting_UQPrice,Reporting_MaxPrice
"NEWRY, MOURNE AND DOWN",CROSSMAGLEN,2018,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",CROSSMAGLEN,2019,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",CROSSMAGLEN,2020,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",CROSSMAGLEN,2021,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",CROSSMAGLEN,2022,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",CROSSMAGLEN,2023,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",DAMOLLY,2005,URBAN,64,42160,110000,123000,127440,140000,265000
"NEWRY, MOURNE AND DOWN",DAMOLLY,2006,URBAN,82,70000,120000,160000,158058,185000,320000
"NEWRY, MOURNE AND DOWN",DAMOLLY,2007,URBAN,57,60000,140000,170000,185100,207000,660000
"NEWRY, MOURNE AND DOWN",DAMOLLY,2008,URBAN,14,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",DAMOLLY,2009,URBAN,11,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",DAMOLLY,2010,URBAN,21,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",DAMOLLY,2011,URBAN,16,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",DAMOLLY,2012,URBAN,18,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",DAMOLLY,2013,URBAN,34,42000,65250,85500,92594,108500,180000
"NEWRY, MOURNE AND DOWN",DAMOLLY,2014,URBAN,39,47500,76000,89000,93894,110000,158000
"NEWRY, MOURNE AND DOWN",DAMOLLY,2015,URBAN,59,50000,84000,121000,120068,141040,295000
"NEWRY, MOURNE AND DOWN",DAMOLLY,2016,URBAN,38,65000,87000,120500,131143,148000,440000
"NEWRY, MOURNE AND DOWN",DAMOLLY,2017,URBAN,41,55000,90000,102500,113061,125750,270000
"NEWRY, MOURNE AND DOWN",DAMOLLY,2018,URBAN,41,51000,95000,122250,122396,146000,220000
"NEWRY, MOURNE AND DOWN",DAMOLLY,2019,URBAN,41,80000,95000,119500,124130,146000,230000
"NEWRY, MOURNE AND DOWN",DAMOLLY,2020,URBAN,32,80000,117750,142500,146734,177500,242000
"NEWRY, MOURNE AND DOWN",DAMOLLY,2021,URBAN,33,98000,136000,165000,167322,188500,286000
"NEWRY, MOURNE AND DOWN",DAMOLLY,2022,URBAN,52,83000,122500,167000,186825,239500,345000
"NEWRY, MOURNE AND DOWN",DAMOLLY,2023,URBAN,51,75000,125000,150000,159474,201500,305000
"NEWRY, MOURNE AND DOWN",DERRYBOY,2005,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",DERRYBOY,2006,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",DERRYBOY,2007,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",DERRYBOY,2008,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",DERRYBOY,2009,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",DERRYBOY,2010,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",DERRYBOY,2011,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",DERRYBOY,2012,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",DERRYBOY,2013,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",DERRYBOY,2014,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",DERRYBOY,2015,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",DERRYBOY,2016,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",DERRYBOY,2017,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",DERRYBOY,2018,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",DERRYBOY,2019,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",DERRYBOY,2020,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",DERRYBOY,2021,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",DERRYBOY,2022,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",DERRYBOY,2023,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",DERRYLECKAGH,2005,URBAN,20,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",DERRYLECKAGH,2006,URBAN,12,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",DERRYLECKAGH,2007,URBAN,9,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",DERRYLECKAGH,2008,URBAN,11,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",DERRYLECKAGH,2009,URBAN,8,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",DERRYLECKAGH,2010,URBAN,5,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",DERRYLECKAGH,2011,URBAN,5,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",DERRYLECKAGH,2012,URBAN,7,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",DERRYLECKAGH,2013,URBAN,11,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",DERRYLECKAGH,2014,URBAN,26,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",DERRYLECKAGH,2015,URBAN,18,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",DERRYLECKAGH,2016,URBAN,43,112000,128000,138000,148003,145000,232000
"NEWRY, MOURNE AND DOWN",DERRYLECKAGH,2017,URBAN,20,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",DERRYLECKAGH,2018,URBAN,17,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",DERRYLECKAGH,2019,URBAN,15,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",DERRYLECKAGH,2020,URBAN,13,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",DERRYLECKAGH,2021,URBAN,24,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",DERRYLECKAGH,2022,URBAN,11,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",DERRYLECKAGH,2023,URBAN,14,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",DONARD,2005,URBAN,60,75000,120000,155000,154615,172500,375000
"NEWRY, MOURNE AND DOWN",DONARD,2006,URBAN,112,85000,146000,170000,183747,214000,370000
"NEWRY, MOURNE AND DOWN",DONARD,2007,URBAN,74,110000,170000,222500,242564,285000,805000
"NEWRY, MOURNE AND DOWN",DONARD,2008,URBAN,17,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",DONARD,2009,URBAN,36,61000,140000,153500,175306,225000,315000
"NEWRY, MOURNE AND DOWN",DONARD,2010,URBAN,24,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",DONARD,2011,URBAN,31,42000,110000,145000,151850,175000,425000
"NEWRY, MOURNE AND DOWN",DONARD,2012,URBAN,29,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",DONARD,2013,URBAN,51,59332,95000,124850,124054,150000,220000
"NEWRY, MOURNE AND DOWN",DONARD,2014,URBAN,59,62500,114000,135000,139318,156250,249950
"NEWRY, MOURNE AND DOWN",DONARD,2015,URBAN,61,63000,119000,133000,139008,155000,255000
"NEWRY, MOURNE AND DOWN",DONARD,2016,URBAN,55,50500,115000,142500,142706,165000,242500
"NEWRY, MOURNE AND DOWN",DONARD,2017,URBAN,73,60000,125000,142500,143482,161000,250000
"NEWRY, MOURNE AND DOWN",DONARD,2018,URBAN,66,54500,118000,153750,151661,175000,295000
"NEWRY, MOURNE AND DOWN",DONARD,2019,URBAN,62,60000,137500,163500,160463,182000,250000
"NEWRY, MOURNE AND DOWN",DONARD,2020,URBAN,49,58000,128000,161000,165266,187000,315000
"NEWRY, MOURNE AND DOWN",DONARD,2021,URBAN,65,82000,150000,180000,186007,216000,375000
"NEWRY, MOURNE AND DOWN",DONARD,2022,URBAN,61,80000,145000,195000,201381,235000,405000
"NEWRY, MOURNE AND DOWN",DONARD,2023,URBAN,57,90000,155000,200000,216056,270000,410000
"NEWRY, MOURNE AND DOWN",DRUMALANE,2005,URBAN,75,50000,110000,136000,140894,161500,290000
"NEWRY, MOURNE AND DOWN",DRUMALANE,2006,URBAN,75,55000,150000,182500,193339,232000,400000
"NEWRY, MOURNE AND DOWN",DRUMALANE,2007,URBAN,60,54000,163750,180500,205563,236000,440000
"NEWRY, MOURNE AND DOWN",DRUMALANE,2008,URBAN,18,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",DRUMALANE,2009,URBAN,23,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",DRUMALANE,2010,URBAN,16,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",DRUMALANE,2011,URBAN,20,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",DRUMALANE,2012,URBAN,32,45000,58500,80000,99521,125000,250000
"NEWRY, MOURNE AND DOWN",DRUMALANE,2013,URBAN,44,44000,60000,95000,96130,124950,203000
"NEWRY, MOURNE AND DOWN",DRUMALANE,2014,URBAN,72,39000,65000,97500,100247,125000,235000
"NEWRY, MOURNE AND DOWN",DRUMALANE,2015,URBAN,68,60000,90000,125000,120082,136500,300000
"NEWRY, MOURNE AND DOWN",DRUMALANE,2016,URBAN,75,48000,93500,132750,121757,140000,230000
"NEWRY, MOURNE AND DOWN",DRUMALANE,2017,URBAN,61,55000,120000,129500,132718,150000,251000
"NEWRY, MOURNE AND DOWN",DRUMALANE,2018,URBAN,69,55000,95000,135000,133800,162500,240000
"NEWRY, MOURNE AND DOWN",DRUMALANE,2019,URBAN,72,60000,95000,148000,144127,176000,275000
"NEWRY, MOURNE AND DOWN",DRUMALANE,2020,URBAN,58,70000,127000,158250,157657,182500,280000
"NEWRY, MOURNE AND DOWN",DRUMALANE,2021,URBAN,69,60000,132000,155000,165958,192000,402000
"NEWRY, MOURNE AND DOWN",DRUMALANE,2022,URBAN,57,74000,114000,170500,169578,212000,385000
"NEWRY, MOURNE AND DOWN",DRUMALANE,2023,URBAN,72,69950,150000,204950,194543,225000,325000
"NEWRY, MOURNE AND DOWN",DRUMANESS,2005,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",DRUMANESS,2006,URBAN,2,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",DRUMANESS,2007,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",DRUMANESS,2008,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",DRUMANESS,2009,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",DRUMANESS,2010,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",DRUMANESS,2011,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",DRUMANESS,2012,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",DRUMANESS,2013,URBAN,1,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",DRUMANESS,2014,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",DRUMANESS,2015,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",DRUMANESS,2016,URBAN,1,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",DRUMANESS,2017,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",DRUMANESS,2018,URBAN,2,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",DRUMANESS,2019,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",DRUMANESS,2020,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",DRUMANESS,2021,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",DRUMANESS,2022,URBAN,3,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",DRUMANESS,2023,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",DUNDRUM,2005,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",DUNDRUM,2006,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",DUNDRUM,2007,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",DUNDRUM,2008,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",DUNDRUM,2009,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",DUNDRUM,2010,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",DUNDRUM,2011,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",DUNDRUM,2012,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",DUNDRUM,2013,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",DUNDRUM,2014,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",DUNDRUM,2015,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",DUNDRUM,2016,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",DUNDRUM,2017,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",DUNDRUM,2018,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",DUNDRUM,2019,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",DUNDRUM,2020,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",DUNDRUM,2021,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",DUNDRUM,2022,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",DUNDRUM,2023,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",FATHOM,2005,URBAN,2,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",FATHOM,2006,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",FATHOM,2007,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",FATHOM,2008,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",FATHOM,2009,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",FATHOM,2010,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",FATHOM,2011,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",FATHOM,2012,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",FATHOM,2013,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",FATHOM,2014,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",FATHOM,2015,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",FATHOM,2016,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",FATHOM,2017,URBAN,5,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",FATHOM,2018,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",FATHOM,2019,URBAN,1,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",FATHOM,2020,URBAN,2,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",FATHOM,2021,URBAN,1,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",FATHOM,2022,URBAN,1,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",FATHOM,2023,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",FORKHILL,2005,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",FORKHILL,2006,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",FORKHILL,2007,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",FORKHILL,2008,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",FORKHILL,2009,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",FORKHILL,2010,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",FORKHILL,2011,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",FORKHILL,2012,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",FORKHILL,2013,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",FORKHILL,2014,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",FORKHILL,2015,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",FORKHILL,2016,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",FORKHILL,2017,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",FORKHILL,2018,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",FORKHILL,2019,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",FORKHILL,2020,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",FORKHILL,2021,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",FORKHILL,2022,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",FORKHILL,2023,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",HILLTOWN,2005,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",HILLTOWN,2006,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",HILLTOWN,2007,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",HILLTOWN,2008,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",HILLTOWN,2009,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",HILLTOWN,2010,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",HILLTOWN,2011,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",HILLTOWN,2012,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",HILLTOWN,2013,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",HILLTOWN,2014,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",HILLTOWN,2015,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",HILLTOWN,2016,URBAN,1,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",HILLTOWN,2017,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",HILLTOWN,2018,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",HILLTOWN,2019,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",HILLTOWN,2020,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",HILLTOWN,2021,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",HILLTOWN,2022,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",HILLTOWN,2023,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",KILKEEL,2005,URBAN,50,57000,81000,94000,105207,130000,191000
"NEWRY, MOURNE AND DOWN",KILKEEL,2006,URBAN,65,63000,99250,138750,133131,151000,270000
"NEWRY, MOURNE AND DOWN",KILKEEL,2007,URBAN,43,75000,118000,146500,164492,185500,305000
"NEWRY, MOURNE AND DOWN",KILKEEL,2008,URBAN,22,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",KILKEEL,2009,URBAN,25,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",KILKEEL,2010,URBAN,22,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",KILKEEL,2011,URBAN,15,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",KILKEEL,2012,URBAN,20,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",KILKEEL,2013,URBAN,21,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",KILKEEL,2014,URBAN,33,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",KILKEEL,2015,URBAN,31,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",KILKEEL,2016,URBAN,44,51000,72000,87500,93695,122000,165000
"NEWRY, MOURNE AND DOWN",KILKEEL,2017,URBAN,48,52000,75000,108000,113310,148000,223000
"NEWRY, MOURNE AND DOWN",KILKEEL,2018,URBAN,38,57000,80750,107500,112382,126000,239000
"NEWRY, MOURNE AND DOWN",KILKEEL,2019,URBAN,51,48500,92000,117750,120615,149476,180000
"NEWRY, MOURNE AND DOWN",KILKEEL,2020,URBAN,41,60000,96500,140000,136722,165000,247500
"NEWRY, MOURNE AND DOWN",KILKEEL,2021,URBAN,43,70000,105000,140000,144470,170000,300000
"NEWRY, MOURNE AND DOWN",KILKEEL,2022,URBAN,47,66000,95000,125000,151431,200000,358000
"NEWRY, MOURNE AND DOWN",KILKEEL,2023,URBAN,49,80000,109000,137500,144257,175500,249950
"NEWRY, MOURNE AND DOWN",KILMORE,2005,URBAN,28,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",KILMORE,2006,URBAN,18,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",KILMORE,2007,URBAN,19,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",KILMORE,2008,URBAN,6,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",KILMORE,2009,URBAN,7,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",KILMORE,2010,URBAN,8,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",KILMORE,2011,URBAN,7,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",KILMORE,2012,URBAN,9,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",KILMORE,2013,URBAN,7,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",KILMORE,2014,URBAN,22,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",KILMORE,2015,URBAN,9,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",KILMORE,2016,URBAN,5,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",KILMORE,2017,URBAN,4,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",KILMORE,2018,URBAN,10,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",KILMORE,2019,URBAN,16,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",KILMORE,2020,URBAN,25,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",KILMORE,2021,URBAN,20,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",KILMORE,2022,URBAN,24,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",KILMORE,2023,URBAN,13,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",KNOCKNASHINNA,2005,URBAN,81,37500,89000,100000,111663,135000,198000
"NEWRY, MOURNE AND DOWN",KNOCKNASHINNA,2006,URBAN,136,46250,106000,142500,145761,175000,298963
"NEWRY, MOURNE AND DOWN",KNOCKNASHINNA,2007,URBAN,86,70400,150000,180000,187518,220000,320000
"NEWRY, MOURNE AND DOWN",KNOCKNASHINNA,2008,URBAN,24,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",KNOCKNASHINNA,2009,URBAN,33,64000,107950,145500,139020,166625,249000
"NEWRY, MOURNE AND DOWN",KNOCKNASHINNA,2010,URBAN,25,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",KNOCKNASHINNA,2011,URBAN,15,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",KNOCKNASHINNA,2012,URBAN,32,40000,62000,100000,96837,125000,190000
"NEWRY, MOURNE AND DOWN",KNOCKNASHINNA,2013,URBAN,32,35000,65000,75250,87087,115000,150000
"NEWRY, MOURNE AND DOWN",KNOCKNASHINNA,2014,URBAN,60,40500,62750,100000,97739,120000,205000
"NEWRY, MOURNE AND DOWN",KNOCKNASHINNA,2015,URBAN,49,39000,75000,95000,108469,126500,226000
"NEWRY, MOURNE AND DOWN",KNOCKNASHINNA,2016,URBAN,64,50000,91000,130000,128181,165000,230000
"NEWRY, MOURNE AND DOWN",KNOCKNASHINNA,2017,URBAN,70,58500,90000,125000,123623,150000,210000
"NEWRY, MOURNE AND DOWN",KNOCKNASHINNA,2018,URBAN,66,53000,90000,118500,118310,140625,245000
"NEWRY, MOURNE AND DOWN",KNOCKNASHINNA,2019,URBAN,56,55000,93000,134450,126561,152500,235000
"NEWRY, MOURNE AND DOWN",KNOCKNASHINNA,2020,URBAN,70,65000,118500,150000,150097,165000,285000
"NEWRY, MOURNE AND DOWN",KNOCKNASHINNA,2021,URBAN,91,66000,129000,160000,161220,185500,360000
"NEWRY, MOURNE AND DOWN",KNOCKNASHINNA,2022,URBAN,75,70000,110000,156000,158179,190000,325000
"NEWRY, MOURNE AND DOWN",KNOCKNASHINNA,2023,URBAN,53,64995,105000,140000,160064,197500,295000
"NEWRY, MOURNE AND DOWN",LECALE,2005,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",LECALE,2006,URBAN,1,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",LECALE,2007,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",LECALE,2008,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",LECALE,2009,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",LECALE,2010,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",LECALE,2011,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",LECALE,2012,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",LECALE,2013,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",LECALE,2014,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",LECALE,2015,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",LECALE,2016,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",LECALE,2017,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",LECALE,2018,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",LECALE,2019,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",LECALE,2020,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",LECALE,2021,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",LECALE,2022,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",LECALE,2023,URBAN,0,0,0,0,0,0,0
"NEWRY, MOURNE AND DOWN",LISNACREE,2005,URBAN,16,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",LISNACREE,2006,URBAN,31,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",LISNACREE,2007,URBAN,21,.,.,.,.,.,.
"NEWRY, MOURNE AND DOWN",LISNACREE,2008,URBAN,5,.,.,.,.,.,.
