"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Arts and Libraries","POSN005803","A","47073","58207","Senior Policy Adviser","8.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Arts and Libraries","POSN005803","A(U)","53328","68310","Senior Policy Adviser","3.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Arts and Libraries","POSN005803","B","30955","44558","Policy Adviser","10.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Arts and Libraries","POSN005803","C","23826","27397","Policy Adviser","4.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Arts, Heritage and Tourism","POSN000054","C","23826","27397","Policy Adviser","1.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Festival UK 2022, City of Culture and Major Events","POSN002145","A","47073","58207","Senior Policy Adviser","4.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Festival UK 2022, City of Culture and Major Events","POSN002145","A(U)","53328","68310","Senior Policy Adviser","1.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Festival UK 2022, City of Culture and Major Events","POSN002145","B","30955","44558","Policy Adviser","4.81","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Festival UK 2022, City of Culture and Major Events","POSN002145","C","23826","27397","Policy Adviser","1.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Financial Support for Reopening Live Events","POSN005743","A","47073","58207","Senior Policy Adviser","1.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Government Art Collection","POSN000061","A","47073","58207","Commercial","1.00","Procurement"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Government Art Collection","POSN000061","A(U)","53328","68310","Commercial","1.00","Procurement"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Government Art Collection","POSN000061","B","30955","44558","Policy Adviser","9.91","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Government Art Collection","POSN000061","C","23826","27397","Policy Adviser","4.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Heritage and Cultural Analysis","POSN004288","A","47073","58207","Senior Policy Adviser","9.69","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Heritage and Cultural Analysis","POSN004288","A(U)","53328","68310","Senior Policy Adviser","1.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Heritage and Cultural Analysis","POSN004288","B","30955","44558","Policy Adviser","9.09","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Heritage and Cultural Analysis","POSN004288","C","23826","27397","Policy Adviser","2.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Museums and Cultural Property","POSN000110","A","47073","58207","Senior Policy Adviser","6.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Museums and Cultural Property","POSN000110","B","30955","44558","Policy Adviser","9.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Museums and Cultural Property","POSN000110","C","23826","27397","Policy Adviser","4.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Museums and Cultural Property","POSN000110","D","21216","23314","Policy Adviser","1.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Tourism, International and Cultural Diplomacy","POSN004289","A","47073","58207","Senior Policy Adviser","8.60","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Tourism, International and Cultural Diplomacy","POSN004289","A(U)","53328","68310","Senior Policy Adviser","2.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Tourism, International and Cultural Diplomacy","POSN004289","B","30955","44558","Policy Adviser","11.90","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Tourism, International and Cultural Diplomacy","POSN004289","C","23826","27397","Policy Adviser","1.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","BDUK Commercial","POSN004669","A","47073","58207","Commercial","24.71","Procurement"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","BDUK Commercial","POSN004669","A(U)","53328","68310","Commercial","5.00","Procurement"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","BDUK Commercial","POSN004669","B","30955","44558","Commercial","19.00","Procurement"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","BDUK Commercial","POSN004669","C","23826","27397","Commercial","1.00","Procurement"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Corporate Services","POSN004368","A","47073","58207","Business Support Manager","11.76","Programme and Project Management (PPM)"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Corporate Services","POSN004368","A(U)","53328","68310","Business Support Manager","4.21","Programme and Project Management (PPM)"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Corporate Services","POSN004368","B","30955","44558","Business Support","18.00","Programme and Project Management (PPM)"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Corporate Services","POSN004368","C","23826","27397","Business Support","8.40","Programme and Project Management (PPM)"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Corporate Services","POSN004368","D","21216","23314","Business Support","1.00","Programme and Project Management (PPM)"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Digital","POSN004117","A","47073","58207","Business Support Manager","1.00","Programme and Project Management (PPM)"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Digital","POSN004117","A(U)","53328","68310","Business Support Manager","1.00","Programme and Project Management (PPM)"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Digital","POSN004117","C","23826","27397","Business Support","2.00","Programme and Project Management (PPM)"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Risk and Compliance","POSN004119","A","47073","58207","Senior Project Manager","9.00","Programme and Project Management (PPM)"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Risk and Compliance","POSN004119","A(U)","53328","68310","Senior Project Manager","4.00","Programme and Project Management (PPM)"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Risk and Compliance","POSN004119","B","30955","44558","Project Manager","14.00","Programme and Project Management (PPM)"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Risk and Compliance","POSN004119","C","23826","27397","Project Manager","2.00","Programme and Project Management (PPM)"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Strategy","POSN004118","A","47073","58207","Senior Project Manager","13.61","Programme and Project Management (PPM)"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Strategy","POSN004118","A(U)","53328","68310","Senior Project Manager","4.80","Programme and Project Management (PPM)"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Strategy","POSN004118","B","30955","44558","Project Manager","18.00","Programme and Project Management (PPM)"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Strategy","POSN004118","C","23826","27397","Project Manager","2.60","Programme and Project Management (PPM)"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Transformation and Change","POSN004557","A","47073","58207","Senior Project Manager","1.00","Programme and Project Management (PPM)"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Transformation and Change","POSN004557","A(U)","53328","68310","Senior Project Manager","1.00","Programme and Project Management (PPM)"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Transformation and Change","POSN004557","B","30955","44558","Project Manager","1.00","Programme and Project Management (PPM)"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","UK Fibre Programme","POSN004749","A","47073","58207","Senior Project Manager","26.00","Programme and Project Management (PPM)"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","UK Fibre Programme","POSN004749","A(U)","53328","68310","Senior Project Manager","5.00","Programme and Project Management (PPM)"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","UK Fibre Programme","POSN004749","B","30955","44558","Project Manager","16.00","Programme and Project Management (PPM)"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","UK Fibre Programme","POSN004749","C","23826","27397","Project Manager","7.80","Programme and Project Management (PPM)"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","UK Mobile Programme","POSN006301","A","47073","58207","Senior Project Manager","3.00","Programme and Project Management (PPM)"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","UK Mobile Programme","POSN006301","A(U)","53328","68310","Senior Project Manager","1.00","Programme and Project Management (PPM)"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Central Analysis Team","POSN005111","A","47073","58207","Senior Analyst","14.70","Economics"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Central Analysis Team","POSN005111","A(U)","53328","68310","Senior Analyst","5.90","Economics"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Central Analysis Team","POSN005111","B","30955","44558","Analyst","20.50","Economics"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Central Analysis Team","POSN005111","C","23826","27397","Analyst","2.00","Economics"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Central Analysis Team","POSN005111","D","21216","23314","Analyst","0.31","Economics"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","AI Monitoring","POSN004074","A","47073","58207","Senior Policy Adviser","3.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","AI Monitoring","POSN004074","A(U)","53328","68310","Senior Policy Adviser","2.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","AI Monitoring","POSN004074","B","30955","44558","Policy Adviser","3.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","External Affairs and Insight","POSN004072","A","47073","58207","Senior Policy Adviser","1.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","External Affairs and Insight","POSN004072","A(U)","53328","68310","Senior Policy Adviser","1.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","External Affairs and Insight","POSN004072","B","30955","44558","Policy Adviser","6.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Governance, Strategic Engagement and Private Office","POSN004072","A","47073","58207","Senior Policy Adviser","1.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Governance, Strategic Engagement and Private Office","POSN004072","C","23826","27397","Policy Adviser","2.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Projects","POSN004072","A","47073","58207","Senior Project Manager","4.00","Programme and Project Management (PPM)"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Projects","POSN004072","A(U)","53328","68310","Senior Project Manager","0.90","Programme and Project Management (PPM)"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Projects","POSN004072","B","30955","44558","Project Manager","3.00","Programme and Project Management (PPM)"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","CDEI Strategy and Operations","POSN004074","A","47073","58207","Business Support Manager","2.00","Programme and Project Management (PPM)"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","CDEI Strategy and Operations","POSN004074","A(U)","53328","68310","Business Support Manager","1.00","Programme and Project Management (PPM)"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","CDEI Strategy and Operations","POSN004074","B","30955","44558","Business Support","3.00","Programme and Project Management (PPM)"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Technology Function","POSN004072","A","47073","58207","Senior Policy Adviser","1.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Technology Function","POSN004072","B","30955","44558","Policy Adviser","1.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Chief Scientific Advisor","POSN000651","A","47073","58207","Senior Policy Adviser","3.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Chief Scientific Advisor","POSN000651","B","30955","44558","Policy Adviser","4.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Civil Society and Youth","POSN004264","C","23826","27397","Policy Adviser","1.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Covid-19 Volunteering and VCSE Funding","POSN005853","A(U)","53328","68310","Senior Policy Adviser","1.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Covid-19 Volunteering and VCSE Funding","POSN005853","B","30955","44558","Policy Adviser","1.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Impact Funding","POSN006202","A","47073","58207","Senior Policy Adviser","9.90","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Impact Funding","POSN006202","A(U)","53328","68310","Senior Policy Adviser","3.74","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Impact Funding","POSN006202","B","30955","44558","Policy Adviser","7.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Impact Funding","POSN006202","C","23826","27397","Policy Adviser","0.80","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Strategy and Analysis","POSN000375","A","47073","58207","Senior Analyst","11.93","Economics"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Strategy and Analysis","POSN000375","A(U)","53328","68310","Senior Analyst","4.00","Economics"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Strategy and Analysis","POSN000375","B","30955","44558","Analyst","10.42","Economics"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Volunteering and Tackling Loneliness","POSN005853","A","47073","58207","Senior Policy Adviser","5.76","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Volunteering and Tackling Loneliness","POSN005853","A(U)","53328","68310","Senior Policy Adviser","3.73","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Volunteering and Tackling Loneliness","POSN005853","B","30955","44558","Policy Adviser","6.79","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Volunteering and Tackling Loneliness","POSN005853","C","23826","27397","Policy Adviser","3.80","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Youth Services","POSN006115","A","47073","58207","Senior Policy Adviser","7.60","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Youth Services","POSN006115","A(U)","53328","68310","Senior Policy Adviser","2.86","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Youth Services","POSN006115","B","30955","44558","Policy Adviser","10.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Youth Services","POSN006115","C","23826","27397","Policy Adviser","2.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Blythe House","POSN000012","A","47073","58207","Senior Policy Adviser","1.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Blythe House","POSN000012","A(U)","53328","68310","Senior Policy Adviser","1.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Blythe House","POSN000012","B","30955","44558","Policy Adviser","2.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Commonwealth Games","POSN004254","A","47073","58207","Senior Policy Adviser","21.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Commonwealth Games","POSN004254","A(U)","53328","68310","Senior Policy Adviser","11.40","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Commonwealth Games","POSN004254","B","30955","44558","Policy Adviser","13.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Commonwealth Games","POSN004254","C","23826","27397","Policy Adviser","3.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","ALBs ,Appointments, Honours and Awards","POSN004273","A","47073","58207","Senior Policy Adviser","5.39","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","ALBs ,Appointments, Honours and Awards","POSN004273","A(U)","53328","68310","Senior Policy Adviser","2.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","ALBs ,Appointments, Honours and Awards","POSN004273","B","30955","44558","Policy Adviser","11.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","ALBs ,Appointments, Honours and Awards","POSN004273","C","23826","27397","Policy Adviser","3.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Corporate Strategy","POSN004306","B","30955","44558","Policy Adviser","2.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Corporate Strategy","POSN004306","C","23826","27397","Policy Adviser","1.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","COVID-19 Hub","POSN005110","A","47073","58207","Senior Policy Adviser","8.60","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","COVID-19 Hub","POSN005110","A(U)","53328","68310","Senior Policy Adviser","4.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","COVID-19 Hub","POSN005110","B","30955","44558","Policy Adviser","11.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","COVID-19 Hub","POSN005110","C","23826","27397","Policy Adviser","1.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Events Research Programme","POSN005710","A","47073","58207","Senior Policy Adviser","6.81","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Events Research Programme","POSN005710","A(U)","53328","68310","Senior Policy Adviser","1.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Events Research Programme","POSN005710","B","30955","44558","Policy Adviser","6.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Events Research Programme","POSN005710","C","23826","27397","Policy Adviser","3.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Project Centre of Excellence","POSN004022","A","47073","58207","Senior Policy Adviser","1.80","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Project Centre of Excellence","POSN004022","A(U)","53328","68310","Senior Policy Adviser","2.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Project Centre of Excellence","POSN004022","B","30955","44558","Policy Adviser","2.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Strategy, Governance, Performance and Transformation Team","POSN000653","A","47073","58207","Senior Policy Adviser","9.60","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Strategy, Governance, Performance and Transformation Team","POSN000653","A(U)","53328","68310","Senior Policy Adviser","3.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Strategy, Governance, Performance and Transformation Team","POSN000653","B","30955","44558","Policy Adviser","10.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Strategy, Governance, Performance and Transformation Team","POSN000653","C","23826","27397","Policy Adviser","2.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Strategy, Policy and Fiscal Events Team","POSN004001","A","47073","58207","Senior Policy Adviser","9.54","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Strategy, Policy and Fiscal Events Team","POSN004001","A(U)","53328","68310","Senior Policy Adviser","3.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Strategy, Policy and Fiscal Events Team","POSN004001","B","30955","44558","Policy Adviser","3.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Strategy, Policy and Fiscal Events Team","POSN004001","C","23826","27397","Policy Adviser","1.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Strategy, Policy and Fiscal Events Team","POSN004001","D","21216","23314","Policy Adviser","1.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Cyber Ecosystem","POSN003335","A","47073","58207","Senior Policy Adviser","22.65","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Cyber Ecosystem","POSN003335","A(U)","53328","68310","Senior Policy Adviser","5.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Cyber Ecosystem","POSN003335","B","30955","44558","Policy Adviser","14.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Cyber Ecosystem","POSN003335","C","23826","27397","Policy Adviser","2.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Cyber Incentives and Regulations","POSN002365","A","47073","58207","Senior Policy Adviser","1.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Cyber Incentives and Regulations","POSN002365","A(U)","53328","68310","Senior Policy Adviser","1.89","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Cyber Security and Digital Identity","POSN003330","A","47073","58207","Senior Policy Adviser","1.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Cyber Security and Digital Identity","POSN003330","C","23826","27397","Policy Adviser","1.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Cyber Technology","POSN005168","A","47073","58207","Senior Policy Adviser","15.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Cyber Technology","POSN005168","A(U)","53328","68310","Senior Policy Adviser","2.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Cyber Technology","POSN005168","B","30955","44558","Policy Adviser","18.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Cyber Technology","POSN005168","C","23826","27397","Policy Adviser","1.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Digital Identity","POSN005020","A","47073","58207","Senior Policy Adviser","9.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Digital Identity","POSN005020","A(U)","53328","68310","Senior Policy Adviser","2.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Digital Identity","POSN005020","B","30955","44558","Policy Adviser","7.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Data Infrastructure, Security and Resilience","POSN005170","A","47073","58207","Senior Policy Adviser","4.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Data Infrastructure, Security and Resilience","POSN005170","A(U)","53328","68310","Senior Policy Adviser","2.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Data Infrastructure, Security and Resilience","POSN005170","B","30955","44558","Policy Adviser","8.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Data Infrastructure, Security and Resilience","POSN005170","C","23826","27397","Policy Adviser","1.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Data Negotiation Hub","POSN002840","A","47073","58207","Senior Policy Adviser","1.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Data Negotiation Hub","POSN002840","A(U)","53328","68310","Senior Policy Adviser","1.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Data Negotiation Hub","POSN002840","B","30955","44558","Policy Adviser","2.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Data Policy, Strategy and Ethics","POSN002840","A","47073","58207","Senior Policy Adviser","13.23","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Data Policy, Strategy and Ethics","POSN002840","A(U)","53328","68310","Senior Policy Adviser","2.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Data Policy, Strategy and Ethics","POSN002840","B","30955","44558","Policy Adviser","10.60","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Data Policy, Strategy and Ethics","POSN002840","C","23826","27397","Policy Adviser","1.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Director's Office","POSN000756","A","47073","58207","Senior Policy Adviser","1.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Director's Office","POSN000756","B","30955","44558","Policy Adviser","1.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Director's Office","POSN000756","C","23826","27397","Policy Adviser","2.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Domestic Data Protection Policy","POSN000760","A","47073","58207","Senior Policy Adviser","12.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Domestic Data Protection Policy","POSN000760","A(U)","53328","68310","Senior Policy Adviser","4.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Domestic Data Protection Policy","POSN000760","B","30955","44558","Policy Adviser","14.04","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Domestic Data Protection Policy","POSN000760","C","23826","27397","Policy Adviser","1.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","International Data Unit","POSN003845","A","47073","58207","Senior Policy Adviser","13.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","International Data Unit","POSN003845","A(U)","53328","68310","Senior Policy Adviser","5.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","International Data Unit","POSN003845","B","30955","44558","Policy Adviser","14.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","International Data Unit","POSN003845","C","23826","27397","Policy Adviser","2.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","X Boarders Transfer Regime","POSN002881","A","47073","58207","Senior Policy Adviser","8.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","X Boarders Transfer Regime","POSN002881","A(U)","53328","68310","Senior Policy Adviser","1.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","X Boarders Transfer Regime","POSN002881","B","30955","44558","Policy Adviser","8.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Digital and Technology Policy","POSN004310","B","30955","44558","Policy Adviser","2.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Digital and Technology Policy","POSN004310","C","23826","27397","Policy Adviser","1.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Digital Markets","POSN005083","A","47073","58207","Senior Policy Adviser","11.80","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Digital Markets","POSN005083","A(U)","53328","68310","Senior Policy Adviser","3.00","Policy"
"Department for Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Digital Markets","POSN005083","B","30955","44558","Policy Adviser","12.00","Policy"
