Birth Year,Birth Month,Country,Gov Region,County,Breed Type,Breed,Sex,Application Type,Number Of Births
2015,June     ,England,Yorkshire and the Humber,Humberside,Non Dairy,CHAROLAIS,M,Birth Application,5
2015,June     ,England,North East,Cleveland,Non Dairy,CHAROLAIS,M,Birth Application,13
2015,June     ,England,North East,Durham,Non Dairy,CHAROLAIS,M,Birth Application,13
2015,June     ,England,South West,Avon,Non Dairy,CHAROLAIS,M,Birth Application,19
2015,June     ,England,South East,Buckinghamshire,Non Dairy,CHAROLAIS,M,Birth Application,17
2015,June     ,England,Eastern,Cambridgeshire,Non Dairy,CHAROLAIS,F,Birth Application,1
2015,June     ,England,South West,Somerset,Non Dairy,CHAROLAIS,M,Birth Application,26
2015,June     ,England,Eastern,Cambridgeshire,Non Dairy,CHAROLAIS,M,Birth Application,5
2015,June     ,England,North West,Cumbria,Non Dairy,CHAROLAIS,F,Birth Application,17
2015,June     ,England,Yorkshire and the Humber,Humberside,Non Dairy,CHAROLAIS,F,Birth Application,7
2015,June     ,England,Eastern,Suffolk,Non Dairy,CHAROLAIS,M,Birth Application,5
2015,June     ,England,North West,Cumbria,Non Dairy,CHAROLAIS,M,Birth Application,10
2015,June     ,England,East Midland,Leicestershire,Non Dairy,CHAROLAIS,M,Birth Application,12
2015,June     ,England,East Midland,Nottinghamshire,Non Dairy,CHAROLAIS,M,Birth Application,13
2015,June     ,England,East Midlands/Yorkshire and the Humber,Lincolnshire,Non Dairy,CHAROLAIS,M,Birth Application,14
2015,June     ,England,South West,Somerset,Non Dairy,CHAROLAIS,F,Birth Application,26
2015,June     ,England,South East,West Sussex,Non Dairy,CHAROLAIS,M,Birth Application,2
2015,June     ,England,North East,Northumberland,Non Dairy,CHAROLAIS,F,Birth Application,24
2015,June     ,England,East Midland,Nottinghamshire,Non Dairy,CHAROLAIS,F,Birth Application,17
2015,June     ,England,South East,Kent,Non Dairy,CHAROLAIS,M,Birth Application,2
2015,June     ,England,South East,Kent,Non Dairy,CHAROLAIS,F,Birth Application,1
2015,June     ,England,South East,East Sussex,Non Dairy,CHAROLAIS,F,Birth Application,1
2015,June     ,England,South West,Avon,Non Dairy,CHAROLAIS,F,Birth Application,11
2015,June     ,England,North West,Greater Manchester,Non Dairy,CHAROLAIS,F,Birth Application,3
2015,June     ,England,North West,Cheshire,Non Dairy,CHAROLAIS,F,Birth Application,11
2015,June     ,England,South West,Gloucestershire,Non Dairy,CHAROLAIS,F,Birth Application,10
2015,June     ,England,Eastern,Norfolk,Non Dairy,CHAROLAIS,F,Birth Application,1
2015,June     ,England,South East,Surrey,Non Dairy,CHAROLAIS,F,Birth Application,2
2015,June     ,England,North East,Cleveland,Non Dairy,CHAROLAIS,F,Birth Application,3
2015,June     ,England,North West,Cheshire,Non Dairy,CHAROLAIS,M,Birth Application,11
2015,June     ,England,Eastern,Essex,Non Dairy,CHAROLAIS,F,Birth Application,2
2015,June     ,England,South West,Gloucestershire,Non Dairy,CHAROLAIS,M,Birth Application,7
2015,June     ,England,South West,Devon,Non Dairy,CHAROLAIS,F,Birth Application,85
2015,June     ,England,Yorkshire and the Humber,North Yorkshire,Non Dairy,CHAROLAIS,M,Birth Application,28
2015,June     ,England,North East,Northumberland,Non Dairy,CHAROLAIS,M,Birth Application,27
2015,June     ,England,Yorkshire and the Humber,West Yorkshire,Non Dairy,CHAROLAIS,M,Birth Application,8
2015,June     ,England,East Midland,Leicestershire,Non Dairy,CHAROLAIS,F,Birth Application,16
2015,June     ,England,South East,Hampshire,Non Dairy,CHAROLAIS,F,Birth Application,11
2015,June     ,England,Yorkshire and the Humber,South Yorkshire,Non Dairy,CHAROLAIS,M,Birth Application,8
2015,June     ,England,North West,Lancashire,Non Dairy,CHAROLAIS,M,Birth Application,11
2015,June     ,England,South East,Oxfordshire,Non Dairy,CHAROLAIS,F,Birth Application,6
2015,June     ,England,East Midlands/Yorkshire and the Humber,Lincolnshire,Non Dairy,CHAROLAIS,F,Birth Application,8
2015,June     ,England,West Midlands,Staffordshire,Non Dairy,CHAROLAIS,F,Birth Application,22
2015,June     ,England,West Midlands,Warwickshire,Non Dairy,CHAROLAIS,F,Birth Application,4
2015,June     ,England,East Midland,Leicestershire,Non Dairy,CHAROLAIS X,F,Birth Application,44
2015,June     ,England,South East,East Sussex,Non Dairy,CHAROLAIS X,F,Birth Application,22
2015,June     ,England,South East,West Sussex,Non Dairy,CHAROLAIS X,F,Birth Application,3
2015,June     ,England,South East,Surrey,Non Dairy,CHAROLAIS X,M,Birth Application,10
2015,June     ,England,North West,Cumbria,Non Dairy,CHAROLAIS X,M,Birth Application,307
2015,June     ,England,South West,Avon,Non Dairy,CHAROLAIS X,M,Birth Application,48
2015,June     ,England,Eastern,Essex,Non Dairy,CHAROLAIS X,M,Birth Application,1
2015,June     ,England,South East,Surrey,Non Dairy,CHAROLAIS X,F,Birth Application,8
2015,June     ,England,South East,Hampshire,Non Dairy,CHAROLAIS X,F,Birth Application,14
2015,June     ,England,South West,Devon,Non Dairy,CHAROLAIS X,F,Birth Application,675
2015,June     ,England,West Midlands,Hereford & Worcester,Non Dairy,CHAROLAIS X,F,Birth Application,145
2015,June     ,England,North West,Lancashire,Non Dairy,CHAROLAIS X,M,Birth Application,46
2015,June     ,England,North West,Cheshire,Non Dairy,CHAROLAIS X,F,Birth Application,48
2015,June     ,England,Yorkshire and the Humber,North Yorkshire,Non Dairy,CHAROLAIS X,F,Birth Application,143
2015,June     ,England,Yorkshire and the Humber,South Yorkshire,Non Dairy,CHAROLAIS X,F,Birth Application,17
2015,June     ,England,East Midlands/Yorkshire and the Humber,Lincolnshire,Non Dairy,CHAROLAIS X,F,Birth Application,30
2015,June     ,England,Eastern,Suffolk,Non Dairy,CHAROLAIS X,F,Birth Application,7
2015,June     ,England,South East,Hampshire,Non Dairy,CHAROLAIS X,M,Birth Application,21
2015,June     ,England,South West,Somerset,Non Dairy,CHAROLAIS X,F,Birth Application,285
2015,June     ,England,East Midland,Derbyshire,Non Dairy,CHAROLAIS X,M,Birth Application,106
2015,June     ,England,North East,Tyne & Wear,Non Dairy,CHAROLAIS X,F,Birth Application,4
2015,June     ,England,South East,Oxfordshire,Non Dairy,CHAROLAIS X,M,Birth Application,34
2015,June     ,England,North East,Durham,Non Dairy,CHAROLAIS X,F,Birth Application,113
2015,June     ,England,Eastern,Norfolk,Non Dairy,CHAROLAIS X,M,Birth Application,16
2015,June     ,England,West Midlands,Shropshire,Non Dairy,CHAROLAIS X,M,Birth Application,194
2015,June     ,England,West Midlands,Shropshire,Non Dairy,CHAROLAIS X,F,Birth Application,156
2015,June     ,England,Yorkshire and the Humber,Humberside,Non Dairy,CHAROLAIS X,M,Birth Application,17
2015,June     ,England,East Midland,Nottinghamshire,Non Dairy,CHAROLAIS X,M,Birth Application,9
2015,June     ,England,Eastern,Cambridgeshire,Non Dairy,CHAROLAIS X,M,Birth Application,11
2015,June     ,England,South East,Berkshire,Non Dairy,CHAROLAIS X,F,Birth Application,8
2015,June     ,England,North East,Northumberland,Non Dairy,CHAROLAIS X,F,Birth Application,169
2015,June     ,England,North West,Cheshire,Non Dairy,CHAROLAIS X,M,Birth Application,71
2015,June     ,England,South West,Wiltshire,Non Dairy,CHAROLAIS X,M,Birth Application,49
2015,June     ,England,West Midlands,West Midlands,Non Dairy,CHAROLAIS X,F,Birth Application,8
2015,June     ,England,East Midland,Leicestershire,Non Dairy,CHAROLAIS X,M,Birth Application,37
2015,June     ,England,Eastern,Cambridgeshire,Non Dairy,CHAROLAIS X,F,Birth Application,5
2015,June     ,England,South East,Isle Of Wight,Non Dairy,CHAROLAIS X,M,Birth Application,1
2015,June     ,England,South East,Kent,Non Dairy,CHAROLAIS X,F,Birth Application,7
2015,June     ,England,Yorkshire and the Humber,South Yorkshire,Non Dairy,CHAROLAIS X,M,Birth Application,33
2015,June     ,England,South West,Dorset,Non Dairy,CHAROLAIS X,F,Birth Application,55
2015,June     ,England,South East,East Sussex,Non Dairy,CHAROLAIS X,M,Birth Application,15
2015,June     ,England,South West,Gloucestershire,Non Dairy,CHAROLAIS X,F,Birth Application,51
2015,June     ,England,South West,Gloucestershire,Non Dairy,CHAROLAIS X,M,Birth Application,54
2015,June     ,England,North East,Northumberland,Non Dairy,CHAROLAIS X,M,Birth Application,180
2015,June     ,England,North West,Cumbria,Non Dairy,CHAROLAIS X,F,Birth Application,271
2015,June     ,England,South West,Cornwall,Non Dairy,CHAROLAIS X,M,Birth Application,318
2015,June     ,England,Eastern,Bedfordshire,Non Dairy,CHAROLAIS X,F,Birth Application,1
2015,June     ,England,South East,Isle Of Wight,Non Dairy,CHAROLAIS X,F,Birth Application,1
2015,June     ,England,South West,Wiltshire,Non Dairy,CHAROLAIS X,F,Birth Application,50
2015,June     ,England,West Midlands,West Midlands,Non Dairy,CHAROLAIS X,M,Birth Application,5
2015,June     ,England,Yorkshire and the Humber,West Yorkshire,Non Dairy,CHAROLAIS X,M,Birth Application,31
2015,June     ,England,North West,Greater Manchester,Non Dairy,CHAROLAIS X,M,Birth Application,10
2015,June     ,England,Yorkshire and the Humber,Humberside,Non Dairy,CHAROLAIS X,F,Birth Application,17
2015,June     ,England,West Midlands,Staffordshire,Non Dairy,CHAROLAIS X,F,Birth Application,77
2015,June     ,England,South East,West Sussex,Non Dairy,CHAROLAIS X,M,Birth Application,8
2015,June     ,England,East Midland,Northamptonshire,Non Dairy,CHAROLAIS X,F,Birth Application,37
2015,June     ,England,South West,Cornwall,Non Dairy,CHAROLAIS X,F,Birth Application,284
2015,June     ,England,South West,Devon,Non Dairy,CHAROLAIS X,M,Birth Application,712
2015,June     ,England,South East,Buckinghamshire,Non Dairy,CHAROLAIS X,M,Birth Application,25
2015,June     ,England,East Midland,Northamptonshire,Non Dairy,CHAROLAIS X,M,Birth Application,50
2015,June     ,England,North East,Cleveland,Non Dairy,CHAROLAIS X,F,Birth Application,9
2015,June     ,England,South East,Oxfordshire,Non Dairy,CHAROLAIS X,F,Birth Application,31
2015,June     ,England,North West,Greater Manchester,Non Dairy,CHAROLAIS X,F,Birth Application,14
2015,June     ,England,South East,Berkshire,Non Dairy,CHAROLAIS X,M,Birth Application,12
2015,June     ,England,West Midlands,Hereford & Worcester,Non Dairy,CHAROLAIS X,M,Birth Application,171
2015,June     ,England,Yorkshire and the Humber,West Yorkshire,Non Dairy,CHAROLAIS X,F,Birth Application,27
2015,June     ,England,East Midland,Nottinghamshire,Non Dairy,CHAROLAIS X,F,Birth Application,5
2015,June     ,England,East Midland,Derbyshire,Non Dairy,CHAROLAIS X,F,Birth Application,111
2015,June     ,England,Eastern,Norfolk,Non Dairy,CHAROLAIS X,F,Birth Application,20
2015,June     ,England,East Midlands/Yorkshire and the Humber,Lincolnshire,Non Dairy,CHAROLAIS X,M,Birth Application,34
2015,June     ,England,North East,Durham,Non Dairy,CHAROLAIS X,M,Birth Application,85
2015,June     ,England,North West,Lancashire,Non Dairy,CHAROLAIS X,F,Birth Application,55
2015,June     ,England,Eastern,Hertfordshire,Non Dairy,CHAROLAIS X,M,Birth Application,5
2015,June     ,England,West Midlands,Warwickshire,Non Dairy,CHAROLAIS X,M,Birth Application,27
2015,June     ,England,South West,Avon,Non Dairy,CHAROLAIS X,F,Birth Application,39
2015,June     ,England,North East,Cleveland,Non Dairy,CHAROLAIS X,M,Birth Application,10
2015,June     ,England,South East,Buckinghamshire,Non Dairy,CHAROLAIS X,F,Birth Application,19
2015,June     ,England,South West,Somerset,Non Dairy,CHAROLAIS X,M,Birth Application,306
2015,June     ,England,Eastern,Suffolk,Non Dairy,CHAROLAIS X,M,Birth Application,10
2015,June     ,England,South East,Kent,Non Dairy,CHAROLAIS X,M,Birth Application,7
2015,June     ,England,West Midlands,Warwickshire,Non Dairy,CHAROLAIS X,F,Birth Application,24
2015,June     ,England,Yorkshire and the Humber,North Yorkshire,Non Dairy,CHAROLAIS X,M,Birth Application,137
2015,June     ,England,South West,Dorset,Non Dairy,CHAROLAIS X,M,Birth Application,46
2015,June     ,England,North East,Tyne & Wear,Non Dairy,CHAROLAIS X,M,Birth Application,2
2015,June     ,England,West Midlands,Staffordshire,Non Dairy,CHAROLAIS X,M,Birth Application,97
2015,June     ,England,North West,Cumbria,Non Dairy,CHIANINA X,M,Birth Application,1
2015,June     ,England,South West,Cornwall,Non Dairy,CROSS BREED BEEF,F,Birth Application,6
2015,June     ,England,Yorkshire and the Humber,North Yorkshire,Non Dairy,CROSS BREED BEEF,M,Birth Application,5
2015,June     ,England,South West,Devon,Non Dairy,CROSS BREED BEEF,M,Birth Application,2
2015,June     ,England,Yorkshire and the Humber,South Yorkshire,Non Dairy,CROSS BREED BEEF,M,Birth Application,1
2015,June     ,England,South West,Cornwall,Non Dairy,CROSS BREED BEEF,M,Birth Application,9
2015,June     ,England,West Midlands,Hereford & Worcester,Non Dairy,CROSS BREED BEEF,F,Birth Application,1
2015,June     ,England,South West,Wiltshire,Non Dairy,CROSS BREED BEEF,F,Birth Application,1
2015,June     ,England,South West,Somerset,Non Dairy,CROSS BREED BEEF,M,Birth Application,2
2015,June     ,England,West Midlands,Hereford & Worcester,Non Dairy,CROSS BREED BEEF,M,Birth Application,2
2015,June     ,England,South West,Devon,Non Dairy,CROSS BREED BEEF,F,Birth Application,2
2015,June     ,England,Yorkshire and the Humber,North Yorkshire,Non Dairy,CROSS BREED BEEF,F,Birth Application,2
2015,June     ,England,East Midland,Derbyshire,Dairy,CROSS BREED DAIRY,M,Birth Application,3
2015,June     ,England,East Midland,Leicestershire,Dairy,CROSS BREED DAIRY,M,Birth Application,8
2015,June     ,England,South West,Dorset,Dairy,CROSS BREED DAIRY,F,Birth Application,1
2015,June     ,England,West Midlands,Shropshire,Dairy,CROSS BREED DAIRY,F,Birth Application,2
2015,June     ,England,South West,Somerset,Dairy,CROSS BREED DAIRY,F,Birth Application,1
2015,June     ,England,West Midlands,Shropshire,Dairy,CROSS BREED DAIRY,M,Birth Application,2
2015,June     ,England,South West,Wiltshire,Dairy,CROSS BREED DAIRY,F,Birth Application,1
2015,June     ,England,West Midlands,Staffordshire,Dairy,CROSS BREED DAIRY,M,Birth Application,1
2015,June     ,England,East Midland,Leicestershire,Dairy,CROSS BREED DAIRY,F,Birth Application,5
2015,June     ,England,South West,Cornwall,Dairy,CROSS BREED DAIRY,F,Birth Application,1
2015,June     ,England,East Midland,Derbyshire,Dairy,CROSS BREED DAIRY,F,Birth Application,2
2015,June     ,England,North West,Cumbria,Dairy,DAIRY SHORTHORN,F,Birth Application,2
2015,June     ,England,East Midland,Derbyshire,Dairy,DAIRY SHORTHORN,F,Birth Application,8
2015,June     ,England,Yorkshire and the Humber,North Yorkshire,Dairy,DAIRY SHORTHORN,M,Birth Application,1
2015,June     ,England,Yorkshire and the Humber,West Yorkshire,Dairy,DAIRY SHORTHORN,F,Birth Application,1
2015,June     ,England,East Midland,Nottinghamshire,Dairy,DAIRY SHORTHORN,F,Birth Application,3
2015,June     ,England,North West,Lancashire,Dairy,DAIRY SHORTHORN,M,Birth Application,2
2015,June     ,England,East Midland,Leicestershire,Dairy,DAIRY SHORTHORN,F,Birth Application,1
2015,June     ,England,South East,Buckinghamshire,Dairy,DAIRY SHORTHORN,F,Birth Application,1
2015,June     ,England,South West,Wiltshire,Dairy,DAIRY SHORTHORN,M,Birth Application,2
2015,June     ,England,North West,Cheshire,Dairy,DAIRY SHORTHORN,F,Birth Application,7
2015,June     ,England,North West,Cheshire,Dairy,DAIRY SHORTHORN,M,Birth Application,1
2015,June     ,England,North West,Lancashire,Dairy,DAIRY SHORTHORN,F,Birth Application,5
2015,June     ,England,South West,Cornwall,Dairy,DAIRY SHORTHORN,M,Birth Application,1
2015,June     ,England,West Midlands,Staffordshire,Dairy,DAIRY SHORTHORN,M,Birth Application,9
2015,June     ,England,West Midlands,Shropshire,Dairy,DAIRY SHORTHORN,M,Birth Application,2
2015,June     ,England,Eastern,Norfolk,Dairy,DAIRY SHORTHORN,F,Birth Application,5
2015,June     ,England,South West,Devon,Dairy,DAIRY SHORTHORN,F,Birth Application,2
2015,June     ,England,South West,Gloucestershire,Dairy,DAIRY SHORTHORN,F,Birth Application,1
2015,June     ,England,North East,Northumberland,Dairy,DAIRY SHORTHORN,F,Birth Application,22
2015,June     ,England,West Midlands,Hereford & Worcester,Dairy,DAIRY SHORTHORN,F,Birth Application,1
2015,June     ,England,North West,Greater Manchester,Dairy,DAIRY SHORTHORN,F,Birth Application,4
2015,June     ,England,North East,Northumberland,Dairy,DAIRY SHORTHORN,M,Birth Application,1
2015,June     ,England,West Midlands,Shropshire,Dairy,DAIRY SHORTHORN,F,Birth Application,10
2015,June     ,England,South West,Somerset,Dairy,DAIRY SHORTHORN,F,Birth Application,8
2015,June     ,England,South East,Hampshire,Dairy,DAIRY SHORTHORN,F,Birth Application,1
2015,June     ,England,South West,Cornwall,Dairy,DAIRY SHORTHORN,F,Birth Application,2
2015,June     ,England,Yorkshire and the Humber,North Yorkshire,Dairy,DAIRY SHORTHORN,F,Birth Application,19
2015,June     ,England,South West,Dorset,Dairy,DAIRY SHORTHORN,F,Birth Application,1
2015,June     ,England,South West,Devon,Dairy,DAIRY SHORTHORN,M,Birth Application,3
2015,June     ,England,East Midland,Derbyshire,Dairy,DAIRY SHORTHORN,M,Birth Application,2
2015,June     ,England,East Midland,Nottinghamshire,Dairy,DAIRY SHORTHORN,M,Birth Application,3
2015,June     ,England,North West,Greater Manchester,Dairy,DAIRY SHORTHORN,M,Birth Application,3
2015,June     ,England,South West,Somerset,Dairy,DAIRY SHORTHORN,M,Birth Application,3
2015,June     ,England,West Midlands,Staffordshire,Dairy,DAIRY SHORTHORN,F,Birth Application,16
2015,June     ,England,South West,Wiltshire,Dairy,DAIRY SHORTHORN X,F,Birth Application,1
2015,June     ,England,North West,Cumbria,Dairy,DAIRY SHORTHORN X,F,Birth Application,1
2015,June     ,England,North West,Cheshire,Dairy,DAIRY SHORTHORN X,F,Birth Application,14
2015,June     ,England,Yorkshire and the Humber,North Yorkshire,Dairy,DAIRY SHORTHORN X,M,Birth Application,1
2015,June     ,England,Yorkshire and the Humber,West Yorkshire,Dairy,DAIRY SHORTHORN X,F,Birth Application,3
2015,June     ,England,West Midlands,Staffordshire,Dairy,DAIRY SHORTHORN X,F,Birth Application,14
2015,June     ,England,East Midland,Derbyshire,Dairy,DAIRY SHORTHORN X,M,Birth Application,6
2015,June     ,England,West Midlands,Shropshire,Dairy,DAIRY SHORTHORN X,F,Birth Application,10
2015,June     ,England,South West,Devon,Dairy,DAIRY SHORTHORN X,M,Birth Application,2
2015,June     ,England,South West,Gloucestershire,Dairy,DAIRY SHORTHORN X,F,Birth Application,1
2015,June     ,England,West Midlands,Warwickshire,Dairy,DAIRY SHORTHORN X,F,Birth Application,1
2015,June     ,England,South West,Dorset,Dairy,DAIRY SHORTHORN X,M,Birth Application,2
2015,June     ,England,Yorkshire and the Humber,West Yorkshire,Dairy,DAIRY SHORTHORN X,M,Birth Application,3
2015,June     ,England,West Midlands,Warwickshire,Dairy,DAIRY SHORTHORN X,M,Birth Application,5
2015,June     ,England,South West,Dorset,Dairy,DAIRY SHORTHORN X,F,Birth Application,4
2015,June     ,England,South West,Somerset,Dairy,DAIRY SHORTHORN X,M,Birth Application,2
2015,June     ,England,South East,Buckinghamshire,Dairy,DAIRY SHORTHORN X,F,Birth Application,8
2015,June     ,England,West Midlands,Shropshire,Dairy,DAIRY SHORTHORN X,M,Birth Application,1
2015,June     ,England,South West,Cornwall,Dairy,DAIRY SHORTHORN X,F,Birth Application,1
2015,June     ,England,North East,Durham,Dairy,DAIRY SHORTHORN X,M,Birth Application,3
2015,June     ,England,South East,Buckinghamshire,Dairy,DAIRY SHORTHORN X,M,Birth Application,9
2015,June     ,England,South West,Gloucestershire,Dairy,DAIRY SHORTHORN X,M,Birth Application,1
2015,June     ,England,North West,Lancashire,Dairy,DAIRY SHORTHORN X,M,Birth Application,2
2015,June     ,England,East Midland,Derbyshire,Dairy,DAIRY SHORTHORN X,F,Birth Application,4
2015,June     ,England,North East,Durham,Dairy,DAIRY SHORTHORN X,F,Birth Application,2
2015,June     ,England,South West,Devon,Dairy,DAIRY SHORTHORN X,F,Birth Application,5
2015,June     ,England,West Midlands,Staffordshire,Dairy,DAIRY SHORTHORN X,M,Birth Application,1
2015,June     ,England,Yorkshire and the Humber,North Yorkshire,Dairy,DAIRY SHORTHORN X,F,Birth Application,4
2015,June     ,England,North West,Cumbria,Non Dairy,DANISH RED,F,Birth Application,3
2015,June     ,England,North West,Cheshire,Non Dairy,DANISH RED,M,Birth Application,3
2015,June     ,England,Yorkshire and the Humber,North Yorkshire,Non Dairy,DANISH RED,M,Birth Application,1
2015,June     ,England,West Midlands,Hereford & Worcester,Non Dairy,DANISH RED,M,Birth Application,1
2015,June     ,England,North West,Lancashire,Non Dairy,DANISH RED,F,Birth Application,4
2015,June     ,England,North West,Cumbria,Non Dairy,DANISH RED,M,Birth Application,3
2015,June     ,England,North West,Lancashire,Non Dairy,DANISH RED,M,Birth Application,6
2015,June     ,England,East Midland,Derbyshire,Non Dairy,DANISH RED,F,Birth Application,2
2015,June     ,England,East Midland,Derbyshire,Non Dairy,DANISH RED,M,Birth Application,1
2015,June     ,England,Yorkshire and the Humber,North Yorkshire,Non Dairy,DANISH RED,F,Birth Application,1
2015,June     ,England,West Midlands,Shropshire,Non Dairy,DANISH RED X,F,Birth Application,2
2015,June     ,England,South West,Dorset,Non Dairy,DANISH RED X,F,Birth Application,5
2015,June     ,England,South East,Buckinghamshire,Non Dairy,DANISH RED X,F,Birth Application,1
2015,June     ,England,South West,Cornwall,Non Dairy,DANISH RED X,F,Birth Application,2
2015,June     ,England,North West,Cumbria,Non Dairy,DANISH RED X,M,Birth Application,1
2015,June     ,England,North West,Cheshire,Non Dairy,DANISH RED X,M,Birth Application,2
2015,June     ,England,West Midlands,Staffordshire,Non Dairy,DANISH RED X,M,Birth Application,2
2015,June     ,England,North West,Cumbria,Non Dairy,DANISH RED X,F,Birth Application,2
2015,June     ,England,South West,Somerset,Non Dairy,DANISH RED X,M,Birth Application,6
2015,June     ,England,South West,Somerset,Non Dairy,DANISH RED X,F,Birth Application,7
2015,June     ,England,South West,Cornwall,Non Dairy,DANISH RED X,M,Birth Application,2
2015,June     ,England,South West,Dorset,Non Dairy,DANISH RED X,M,Birth Application,2
2015,June     ,England,North West,Cheshire,Non Dairy,DANISH RED X,F,Birth Application,1
2015,June     ,England,South West,Gloucestershire,Non Dairy,DEVON,F,Birth Application,6
2015,June     ,England,South East,Oxfordshire,Non Dairy,DEVON,F,Birth Application,1
2015,June     ,England,South East,Isle Of Wight,Non Dairy,DEVON,F,Birth Application,11
2015,June     ,England,North West,Cumbria,Non Dairy,DEVON,M,Birth Application,2
2015,June     ,England,South West,Dorset,Non Dairy,DEVON,M,Birth Application,20
2015,June     ,England,East Midland,Northamptonshire,Non Dairy,DEVON,M,Birth Application,3
2015,June     ,England,South West,Avon,Non Dairy,DEVON,F,Birth Application,14
2015,June     ,England,South East,Isle Of Wight,Non Dairy,DEVON,M,Birth Application,5
2015,June     ,England,Eastern,Cambridgeshire,Non Dairy,DEVON,F,Birth Application,1
2015,June     ,England,East Midland,Northamptonshire,Non Dairy,DEVON,F,Birth Application,1
2015,June     ,England,Eastern,Norfolk,Non Dairy,DEVON,M,Birth Application,2
2015,June     ,England,South West,Somerset,Non Dairy,DEVON,M,Birth Application,56
2015,June     ,England,South West,Dorset,Non Dairy,DEVON,F,Birth Application,14
2015,June     ,England,South West,Devon,Non Dairy,DEVON,M,Birth Application,179
2015,June     ,England,West Midlands,Warwickshire,Non Dairy,DEVON,F,Birth Application,1
2015,June     ,England,South East,Buckinghamshire,Non Dairy,DEVON,M,Birth Application,1
2015,June     ,England,South East,Surrey,Non Dairy,DEVON,M,Birth Application,1
2015,June     ,England,South West,Avon,Non Dairy,DEVON,M,Birth Application,17
2015,June     ,England,East Midland,Leicestershire,Non Dairy,DEVON,M,Birth Application,4
2015,June     ,England,South East,Hampshire,Non Dairy,DEVON,F,Birth Application,6
2015,June     ,England,South West,Scilly Isles,Non Dairy,DEVON,F,Birth Application,2
2015,June     ,England,South East,Oxfordshire,Non Dairy,DEVON,M,Birth Application,3
2015,June     ,England,South West,Scilly Isles,Non Dairy,DEVON,M,Birth Application,2
2015,June     ,England,West Midlands,Hereford & Worcester,Non Dairy,DEVON,M,Birth Application,3
2015,June     ,England,West Midlands,Shropshire,Non Dairy,DEVON,F,Birth Application,1
2015,June     ,England,South East,Greater London,Non Dairy,DEVON,F,Birth Application,1
2015,June     ,England,South West,Wiltshire,Non Dairy,DEVON,M,Birth Application,11
2015,June     ,England,Eastern,Bedfordshire,Non Dairy,DEVON,M,Birth Application,2
2015,June     ,England,South West,Cornwall,Non Dairy,DEVON,M,Birth Application,52
2015,June     ,England,South East,Buckinghamshire,Non Dairy,DEVON,F,Birth Application,2
2015,June     ,England,East Midlands/Yorkshire and the Humber,Lincolnshire,Non Dairy,DEVON,F,Birth Application,1
2015,June     ,England,South West,Gloucestershire,Non Dairy,DEVON,M,Birth Application,4
2015,June     ,England,West Midlands,Shropshire,Non Dairy,DEVON,M,Birth Application,4
2015,June     ,England,South West,Cornwall,Non Dairy,DEVON,F,Birth Application,55
2015,June     ,England,South East,Kent,Non Dairy,DEVON,F,Birth Application,1
2015,June     ,England,West Midlands,Hereford & Worcester,Non Dairy,DEVON,F,Birth Application,3
2015,June     ,England,West Midlands,Staffordshire,Non Dairy,DEVON,M,Birth Application,3
2015,June     ,England,East Midland,Leicestershire,Non Dairy,DEVON,F,Birth Application,1
2015,June     ,England,South West,Devon,Non Dairy,DEVON,F,Birth Application,157
2015,June     ,England,South West,Somerset,Non Dairy,DEVON,F,Birth Application,57
2015,June     ,England,South West,Wiltshire,Non Dairy,DEVON,F,Birth Application,13
2015,June     ,England,South East,Surrey,Non Dairy,DEVON,F,Birth Application,6
2015,June     ,England,South East,Hampshire,Non Dairy,DEVON,M,Birth Application,8
2015,June     ,England,South East,Buckinghamshire,Non Dairy,DEVON X,M,Birth Application,2
2015,June     ,England,South West,Avon,Non Dairy,DEVON X,F,Birth Application,6
2015,June     ,England,South East,West Sussex,Non Dairy,DEVON X,M,Birth Application,1
2015,June     ,England,East Midland,Northamptonshire,Non Dairy,DEVON X,F,Birth Application,2
2015,June     ,England,South East,Hampshire,Non Dairy,DEVON X,M,Birth Application,1
2015,June     ,England,South West,Wiltshire,Non Dairy,DEVON X,M,Birth Application,12
2015,June     ,England,South East,Buckinghamshire,Non Dairy,DEVON X,F,Birth Application,1
2015,June     ,England,South East,Hampshire,Non Dairy,DEVON X,F,Birth Application,1
2015,June     ,England,South East,Berkshire,Non Dairy,DEVON X,F,Birth Application,1
2015,June     ,England,South West,Gloucestershire,Non Dairy,DEVON X,F,Birth Application,1
2015,June     ,England,West Midlands,Shropshire,Non Dairy,DEVON X,F,Birth Application,4
2015,June     ,England,West Midlands,Shropshire,Non Dairy,DEVON X,M,Birth Application,2
2015,June     ,England,East Midland,Northamptonshire,Non Dairy,DEVON X,M,Birth Application,2
2015,June     ,England,South West,Devon,Non Dairy,DEVON X,M,Birth Application,160
2015,June     ,England,North West,Cumbria,Non Dairy,DEVON X,F,Birth Application,2
2015,June     ,England,North West,Cumbria,Non Dairy,DEVON X,M,Birth Application,1
2015,June     ,England,South West,Wiltshire,Non Dairy,DEVON X,F,Birth Application,12
2015,June     ,England,South West,Somerset,Non Dairy,DEVON X,M,Birth Application,43
2015,June     ,England,South West,Dorset,Non Dairy,DEVON X,F,Birth Application,21
2015,June     ,England,Eastern,Norfolk,Non Dairy,DEVON X,F,Birth Application,1
