"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Ministry of Justice","Ministry of Justice","Office of the Public Guardian (OPG)","OPG41","Band A","50534","67969","CEO","2.00","Operational Delivery"
"Ministry of Justice","Ministry of Justice","Office of the Public Guardian (OPG)","OPG41","Band B","35188","44964","CEO","1.00","Operational Delivery"
"Ministry of Justice","Ministry of Justice","Office of the Public Guardian (OPG)","OPG41","Band C","29465","36061","CEO","7.62","Operational Delivery"
"Ministry of Justice","Ministry of Justice","Office of the Public Guardian (OPG)","OPG41","Band D","24007","28000","CEO","11.86","Operational Delivery"
"Ministry of Justice","Ministry of Justice","Office of the Public Guardian (OPG)","OPG41","Band E","19135","22250","CEO","7.00","Operational Delivery"
"Ministry of Justice","Ministry of Justice","Office of the Public Guardian (OPG)","OPG41","Band A","50534","67969","Operations","1.00","Operational Delivery"
"Ministry of Justice","Ministry of Justice","Office of the Public Guardian (OPG)","OPG41","Band B","35188","44964","Operations","2.00","Operational Delivery"
"Ministry of Justice","Ministry of Justice","Office of the Public Guardian (OPG)","OPG41","Band C","29465","36061","Operations","3.77","Operational Delivery"
"Ministry of Justice","Ministry of Justice","Office of the Public Guardian (OPG)","OPG41","Band D","24007","28000","Operations","31.49","Operational Delivery"
"Ministry of Justice","Ministry of Justice","Office of the Public Guardian (OPG)","OPG41","Band E","19135","22250","Operations","223.22","Operational Delivery"
"Ministry of Justice","Ministry of Justice","Office of the Public Guardian (OPG)","OPG41","Band F","16737","18700","Operations","10.32","Operational Delivery"
