Date,AgeBand10Yr,LGD2014Code,Dose1,Dose2,Dose3anyBooster,Autumn2022Booster
2021-10-16,12-15,N09000002,271,156,0,0
2021-10-16,12-15,N09000003,349,146,1,0
2021-10-16,12-15,N09000004,163,83,0,0
2021-10-16,12-15,N09000005,185,106,0,0
2021-10-16,12-15,N09000006,132,65,0,0
2021-10-16,12-15,N09000007,201,124,0,0
2021-10-16,12-15,N09000008,211,115,0,0
2021-10-16,12-15,N09000009,172,72,0,0
2021-10-16,12-15,N09000010,250,126,0,0
2021-10-16,12-15,N09000011,252,147,0,0
2021-10-16,12-15,Unknown,8,6,0,0
2021-10-16,16-17,N09000001,738,114,0,0
2021-10-16,16-17,N09000002,1082,191,0,0
2021-10-16,16-17,N09000003,1263,176,1,0
2021-10-16,16-17,N09000004,632,105,0,0
2021-10-16,16-17,N09000005,778,141,0,0
2021-10-16,16-17,N09000006,609,97,0,0
2021-10-16,16-17,N09000007,825,126,0,0
2021-10-16,16-17,N09000008,782,129,0,0
2021-10-16,16-17,N09000009,673,91,0,0
2021-10-16,16-17,N09000010,929,141,1,0
2021-10-16,16-17,N09000011,904,147,0,0
2021-10-16,16-17,Unknown,19,1,0,0
2021-10-16,18-29,N09000001,15349,12573,225,0
2021-10-16,18-29,N09000002,21954,17732,243,0
2021-10-16,18-29,N09000003,37177,30820,541,0
2021-10-16,18-29,N09000004,14408,11474,146,0
2021-10-16,18-29,N09000005,16931,13626,199,0
2021-10-16,18-29,N09000006,12185,9829,147,0
2021-10-16,18-29,N09000007,15535,13047,259,0
2021-10-16,18-29,N09000008,14280,11792,153,0
2021-10-16,18-29,N09000009,15021,11657,143,0
2021-10-16,18-29,N09000010,20172,16009,321,0
2021-10-16,18-29,N09000011,16369,13580,344,0
2021-10-16,18-29,Unknown,893,757,28,0
2021-10-16,30-39,N09000001,15155,14113,357,0
2021-10-16,30-39,N09000002,21195,19282,419,0
2021-10-16,30-39,N09000003,39937,36442,865,0
2021-10-16,30-39,N09000004,13065,11887,200,0
2021-10-16,30-39,N09000005,16445,14860,338,0
2021-10-16,30-39,N09000006,11101,9966,174,0
2021-10-16,30-39,N09000007,16736,15715,566,0
2021-10-16,30-39,N09000008,13240,12411,254,0
2021-10-16,30-39,N09000009,14849,12974,189,0
2021-10-16,30-39,N09000010,18229,16487,459,0
2021-10-16,30-39,N09000011,15819,14814,559,0
2021-10-16,30-39,Unknown,1395,1275,52,0
2021-10-16,40-49,N09000001,17015,16469,431,0
2021-10-16,40-49,N09000002,23681,22615,538,0
2021-10-16,40-49,N09000003,36597,34801,1003,0
2021-10-16,40-49,N09000004,14789,14237,282,0
2021-10-16,40-49,N09000005,18145,17293,422,0
2021-10-16,40-49,N09000006,12827,12205,318,0
2021-10-16,40-49,N09000007,17210,16733,690,0
2021-10-16,40-49,N09000008,14610,14205,352,0
2021-10-16,40-49,N09000009,16593,15633,251,0
2021-10-16,40-49,N09000010,20298,19423,615,0
2021-10-16,40-49,N09000011,18268,17744,763,0
2021-10-16,40-49,Unknown,1197,1149,49,0
2021-10-16,5-11,N09000001,0,0,0,0
2021-10-16,5-11,N09000002,0,1,0,0
2021-10-16,5-11,N09000003,3,2,0,0
2021-10-16,5-11,N09000004,1,1,0,0
2021-10-16,5-11,N09000005,1,2,0,0
2021-10-16,5-11,N09000006,0,0,0,0
2021-10-16,5-11,N09000007,1,0,0,0
2021-10-16,5-11,N09000008,0,0,0,0
2021-10-16,5-11,N09000009,1,1,0,0
2021-10-16,5-11,N09000010,2,1,0,0
2021-10-16,5-11,N09000011,2,1,0,0
2021-10-16,5-11,Unknown,0,0,0,0
2021-10-16,50-59,N09000001,18899,18603,563,0
2021-10-16,50-59,N09000002,26580,26028,682,0
2021-10-16,50-59,N09000003,39293,38370,1077,0
2021-10-16,50-59,N09000004,18887,18594,392,0
2021-10-16,50-59,N09000005,20758,20396,533,0
2021-10-16,50-59,N09000006,14488,14171,434,0
2021-10-16,50-59,N09000007,19397,19150,859,0
2021-10-16,50-59,N09000008,19026,18924,526,0
2021-10-16,50-59,N09000009,16977,16551,340,0
2021-10-16,50-59,N09000010,22951,22509,935,0
2021-10-16,50-59,N09000011,21574,21344,959,0
2021-10-16,50-59,Unknown,1068,1048,47,0
2021-10-16,60-69,N09000001,15415,15291,414,0
2021-10-16,60-69,N09000002,21664,21419,427,0
2021-10-16,60-69,N09000003,34589,34168,801,0
2021-10-16,60-69,N09000004,16432,16321,333,0
2021-10-16,60-69,N09000005,16753,16586,411,0
2021-10-16,60-69,N09000006,13323,13136,342,0
2021-10-16,60-69,N09000007,16268,16147,564,0
2021-10-16,60-69,N09000008,16148,16135,384,0
2021-10-16,60-69,N09000009,13844,13683,231,0
2021-10-16,60-69,N09000010,19634,19516,604,0
2021-10-16,60-69,N09000011,19996,19956,646,0
2021-10-16,60-69,Unknown,765,757,32,0
2021-10-16,70-79,N09000001,11353,11366,841,0
2021-10-16,70-79,N09000002,15791,15628,501,0
2021-10-16,70-79,N09000003,21543,21381,1270,0
2021-10-16,70-79,N09000004,12307,12250,157,0
2021-10-16,70-79,N09000005,11538,11488,440,0
2021-10-16,70-79,N09000006,9853,9727,168,0
2021-10-16,70-79,N09000007,11559,11486,597,0
2021-10-16,70-79,N09000008,12452,12402,212,0
2021-10-16,70-79,N09000009,9846,9993,114,0
2021-10-16,70-79,N09000010,13930,13813,259,0
2021-10-16,70-79,N09000011,17192,17202,842,0
2021-10-16,70-79,Unknown,241,245,13,0
2021-10-16,80+,N09000001,6386,6621,709,0
2021-10-16,80+,N09000002,8991,8816,552,0
2021-10-16,80+,N09000003,13274,13218,1528,0
2021-10-16,80+,N09000004,7093,7042,232,0
2021-10-16,80+,N09000005,5544,5452,571,0
2021-10-16,80+,N09000006,5232,5078,439,0
2021-10-16,80+,N09000007,7350,7222,939,0
2021-10-16,80+,N09000008,7193,7194,415,0
2021-10-16,80+,N09000009,5488,5573,233,0
2021-10-16,80+,N09000010,7465,7381,392,0
2021-10-16,80+,N09000011,9165,9166,765,0
2021-10-16,80+,Unknown,104,101,3,0
2021-10-17,12-15,N09000001,219,131,1,0
2021-10-17,12-15,N09000002,272,177,0,0
2021-10-17,12-15,N09000003,351,168,1,0
2021-10-17,12-15,N09000004,163,87,0,0
2021-10-17,12-15,N09000005,187,107,0,0
2021-10-17,12-15,N09000006,132,67,0,0
2021-10-17,12-15,N09000007,202,137,0,0
2021-10-17,12-15,N09000008,211,119,0,0
2021-10-17,12-15,N09000009,173,78,0,0
2021-10-17,12-15,N09000010,250,141,0,0
2021-10-17,12-15,N09000011,252,171,0,0
2021-10-17,12-15,Unknown,8,7,0,0
2021-10-17,16-17,N09000001,740,127,0,0
2021-10-17,16-17,N09000002,1092,202,0,0
2021-10-17,16-17,N09000003,1266,187,1,0
2021-10-17,16-17,N09000004,636,109,0,0
2021-10-17,16-17,N09000005,791,142,0,0
2021-10-17,16-17,N09000006,612,97,0,0
2021-10-17,16-17,N09000007,826,141,0,0
2021-10-17,16-17,N09000008,782,135,0,0
2021-10-17,16-17,N09000009,676,99,0,0
2021-10-17,16-17,N09000010,931,156,1,0
2021-10-17,16-17,N09000011,908,159,0,0
2021-10-17,16-17,Unknown,20,1,0,0
2021-10-17,18-29,N09000001,15349,12690,234,0
2021-10-17,18-29,N09000002,21965,18062,245,0
2021-10-17,18-29,N09000003,37181,31027,550,0
2021-10-17,18-29,N09000004,14412,11603,151,0
2021-10-17,18-29,N09000005,16945,13857,201,0
2021-10-17,18-29,N09000006,12194,10003,147,0
2021-10-17,18-29,N09000007,15535,13177,265,0
2021-10-17,18-29,N09000008,14280,11901,160,0
2021-10-17,18-29,N09000009,15023,11927,149,0
2021-10-17,18-29,N09000010,20180,16214,323,0
2021-10-17,18-29,N09000011,16369,13687,352,0
2021-10-17,18-29,Unknown,893,761,28,0
2021-10-17,30-39,N09000001,15155,14199,372,0
2021-10-17,30-39,N09000002,21195,19493,420,0
2021-10-17,30-39,N09000003,39940,36551,903,0
2021-10-17,30-39,N09000004,13065,11979,200,0
2021-10-17,30-39,N09000005,16445,15024,338,0
2021-10-17,30-39,N09000006,11101,10082,176,0
2021-10-17,30-39,N09000007,16736,15777,579,0
2021-10-17,30-39,N09000008,13240,12495,263,0
2021-10-17,30-39,N09000009,14851,13162,197,0
2021-10-17,30-39,N09000010,18229,16631,461,0
2021-10-17,30-39,N09000011,15819,14869,583,0
2021-10-17,30-39,Unknown,1395,1283,53,0
2021-10-17,40-49,N09000001,17015,16496,443,0
2021-10-17,40-49,N09000002,23681,22711,540,0
2021-10-17,40-49,N09000003,36597,34854,1043,0
2021-10-17,40-49,N09000004,14789,14272,284,0
2021-10-17,40-49,N09000005,18145,17370,422,0
2021-10-17,40-49,N09000006,12827,12249,318,0
2021-10-17,40-49,N09000007,17210,16760,706,0
2021-10-17,40-49,N09000008,14610,14229,366,0
2021-10-17,40-49,N09000009,16593,15730,259,0
2021-10-17,40-49,N09000010,20298,19479,616,0
2021-10-17,40-49,N09000011,18268,17775,802,0
2021-10-17,40-49,Unknown,1197,1151,50,0
2021-10-17,5-11,N09000001,0,0,0,0
2021-10-17,5-11,N09000002,0,1,0,0
2021-10-17,5-11,N09000003,3,2,0,0
2021-10-17,5-11,N09000004,1,1,0,0
2021-10-17,5-11,N09000005,1,2,0,0
2021-10-17,5-11,N09000006,0,0,0,0
2021-10-17,5-11,N09000007,1,0,0,0
2021-10-17,5-11,N09000008,0,0,0,0
2021-10-17,5-11,N09000009,1,1,0,0
2021-10-17,5-11,N09000010,2,1,0,0
2021-10-17,5-11,N09000011,2,1,0,0
2021-10-17,5-11,Unknown,0,0,0,0
2021-10-17,50-59,N09000001,18899,18622,589,0
2021-10-17,50-59,N09000002,26580,26071,687,0
2021-10-17,50-59,N09000003,39293,38397,1128,0
2021-10-17,50-59,N09000004,18887,18610,398,0
2021-10-17,50-59,N09000005,20758,20420,533,0
2021-10-17,50-59,N09000006,14488,14197,435,0
2021-10-17,50-59,N09000007,19397,19161,877,0
2021-10-17,50-59,N09000008,19026,18933,537,0
2021-10-17,50-59,N09000009,16977,16588,347,0
2021-10-17,50-59,N09000010,22951,22537,940,0
2021-10-17,50-59,N09000011,21574,21361,1003,0
2021-10-17,50-59,Unknown,1068,1049,48,0
2021-10-17,60-69,N09000001,15415,15295,428,0
2021-10-17,60-69,N09000002,21664,21436,432,0
2021-10-17,60-69,N09000003,34589,34184,828,0
2021-10-17,60-69,N09000004,16432,16329,337,0
2021-10-17,60-69,N09000005,16753,16600,414,0
2021-10-17,60-69,N09000006,13323,13148,347,0
2021-10-17,60-69,N09000007,16268,16153,568,0
2021-10-17,60-69,N09000008,16148,16146,393,0
2021-10-17,60-69,N09000009,13844,13702,240,0
2021-10-17,60-69,N09000010,19634,19523,608,0
2021-10-17,60-69,N09000011,19996,19957,671,0
2021-10-17,60-69,Unknown,765,758,32,0
2021-10-17,70-79,N09000001,11353,11367,940,0
2021-10-17,70-79,N09000002,15791,15631,503,0
2021-10-17,70-79,N09000003,21543,21381,1297,0
2021-10-17,70-79,N09000004,12307,12250,158,0
2021-10-17,70-79,N09000005,11538,11493,440,0
2021-10-17,70-79,N09000006,9853,9729,171,0
2021-10-17,70-79,N09000007,11559,11486,601,0
2021-10-17,70-79,N09000008,12452,12402,221,0
2021-10-17,70-79,N09000009,9846,9996,122,0
2021-10-17,70-79,N09000010,13930,13814,260,0
2021-10-17,70-79,N09000011,17192,17203,846,0
2021-10-17,70-79,Unknown,241,245,13,0
2021-10-17,80+,N09000001,6386,6621,908,0
2021-10-17,80+,N09000002,8991,8817,554,0
2021-10-17,80+,N09000003,13274,13218,1604,0
2021-10-17,80+,N09000004,7093,7042,232,0
2021-10-17,80+,N09000005,5544,5453,571,0
2021-10-17,80+,N09000006,5232,5079,441,0
2021-10-17,80+,N09000007,7350,7222,956,0
2021-10-17,80+,N09000008,7193,7194,429,0
2021-10-17,80+,N09000009,5488,5575,249,0
2021-10-17,80+,N09000010,7465,7381,394,0
2021-10-17,80+,N09000011,9165,9166,767,0
2021-10-17,80+,Unknown,104,101,3,0
2021-10-18,12-15,N09000001,219,131,1,0
2021-10-18,12-15,N09000002,272,179,0,0
2021-10-18,12-15,N09000003,351,169,1,0
2021-10-18,12-15,N09000004,163,87,0,0
2021-10-18,12-15,N09000005,187,107,0,0
2021-10-18,12-15,N09000006,132,67,0,0
2021-10-18,12-15,N09000007,202,137,0,0
2021-10-18,12-15,N09000008,211,119,0,0
2021-10-18,12-15,N09000009,173,80,0,0
2021-10-18,12-15,N09000010,251,141,0,0
2021-10-18,12-15,N09000011,252,173,0,0
2021-10-18,12-15,Unknown,8,7,0,0
2021-10-18,16-17,N09000001,740,127,0,0
2021-10-18,16-17,N09000002,1092,204,0,0
2021-10-18,16-17,N09000003,1269,187,1,0
2021-10-18,16-17,N09000004,636,109,0,0
2021-10-18,16-17,N09000005,791,142,0,0
2021-10-18,16-17,N09000006,615,97,0,0
2021-10-18,16-17,N09000007,826,143,0,0
2021-10-18,16-17,N09000008,782,136,0,0
2021-10-18,16-17,N09000009,677,101,0,0
2021-10-18,16-17,N09000010,932,157,1,0
2021-10-18,16-17,N09000011,908,161,0,0
2021-10-18,16-17,Unknown,20,1,0,0
2021-10-18,18-29,N09000001,15355,12699,256,0
2021-10-18,18-29,N09000002,21972,18171,265,0
2021-10-18,18-29,N09000003,37195,31067,603,0
2021-10-18,18-29,N09000004,14414,11612,170,0
2021-10-18,18-29,N09000005,16953,13864,216,0
2021-10-18,18-29,N09000006,12211,10012,162,0
2021-10-18,18-29,N09000007,15539,13190,282,0
2021-10-18,18-29,N09000008,14287,11913,170,0
2021-10-18,18-29,N09000009,15036,12121,168,0
2021-10-18,18-29,N09000010,20183,16244,333,0
2021-10-18,18-29,N09000011,16369,13699,366,0
2021-10-18,18-29,Unknown,894,761,31,0
2021-10-18,30-39,N09000001,15160,14203,396,0
2021-10-18,30-39,N09000002,21200,19581,471,0
2021-10-18,30-39,N09000003,39956,36591,961,0
2021-10-18,30-39,N09000004,13074,11985,232,0
2021-10-18,30-39,N09000005,16453,15041,353,0
2021-10-18,30-39,N09000006,11114,10091,190,0
2021-10-18,30-39,N09000007,16739,15790,612,0
2021-10-18,30-39,N09000008,13246,12503,287,0
2021-10-18,30-39,N09000009,14864,13302,232,0
2021-10-18,30-39,N09000010,18231,16650,488,0
2021-10-18,30-39,N09000011,15819,14880,599,0
2021-10-18,30-39,Unknown,1395,1284,55,0
2021-10-18,40-49,N09000001,17015,16507,484,0
2021-10-18,40-49,N09000002,23685,22770,601,0
2021-10-18,40-49,N09000003,36602,34874,1108,0
2021-10-18,40-49,N09000004,14791,14278,323,0
2021-10-18,40-49,N09000005,18151,17380,461,0
2021-10-18,40-49,N09000006,12832,12256,339,0
2021-10-18,40-49,N09000007,17210,16763,750,0
2021-10-18,40-49,N09000008,14612,14232,404,0
2021-10-18,40-49,N09000009,16599,15797,310,0
2021-10-18,40-49,N09000010,20298,19486,646,0
2021-10-18,40-49,N09000011,18269,17781,826,0
2021-10-18,40-49,Unknown,1197,1151,55,0
2021-10-18,5-11,N09000001,0,0,0,0
2021-10-18,5-11,N09000002,0,1,0,0
2021-10-18,5-11,N09000003,3,2,0,0
2021-10-18,5-11,N09000004,1,1,0,0
2021-10-18,5-11,N09000005,1,2,0,0
2021-10-18,5-11,N09000006,0,0,0,0
2021-10-18,5-11,N09000007,1,0,0,0
2021-10-18,5-11,N09000008,0,0,0,0
2021-10-18,5-11,N09000009,1,1,0,0
2021-10-18,5-11,N09000010,2,1,0,0
2021-10-18,5-11,N09000011,2,1,0,0
2021-10-18,5-11,Unknown,0,0,0,0
2021-10-18,50-59,N09000001,18900,18626,632,0
2021-10-18,50-59,N09000002,26582,26091,767,0
2021-10-18,50-59,N09000003,39296,38405,1200,0
2021-10-18,50-59,N09000004,18888,18613,461,0
2021-10-18,50-59,N09000005,20759,20426,578,0
2021-10-18,50-59,N09000006,14491,14202,466,0
2021-10-18,50-59,N09000007,19397,19163,931,0
2021-10-18,50-59,N09000008,19029,18934,607,0
2021-10-18,50-59,N09000009,16981,16611,407,0
2021-10-18,50-59,N09000010,22951,22539,975,0
2021-10-18,50-59,N09000011,21574,21365,1026,0
2021-10-18,50-59,Unknown,1068,1049,54,0
2021-10-18,60-69,N09000001,15415,15295,486,0
2021-10-18,60-69,N09000002,21667,21439,503,0
2021-10-18,60-69,N09000003,34591,34186,898,0
2021-10-18,60-69,N09000004,16432,16330,442,0
2021-10-18,60-69,N09000005,16753,16604,486,0
2021-10-18,60-69,N09000006,13324,13148,370,0
2021-10-18,60-69,N09000007,16268,16153,615,0
2021-10-18,60-69,N09000008,16149,16146,486,0
2021-10-18,60-69,N09000009,13846,13709,309,0
2021-10-18,60-69,N09000010,19635,19524,638,0
2021-10-18,60-69,N09000011,19996,19958,697,0
2021-10-18,60-69,Unknown,765,758,37,0
2021-10-18,70-79,N09000001,11353,11367,1002,0
2021-10-18,70-79,N09000002,15791,15634,550,0
2021-10-18,70-79,N09000003,21543,21381,1352,0
2021-10-18,70-79,N09000004,12307,12250,277,0
2021-10-18,70-79,N09000005,11538,11493,746,0
2021-10-18,70-79,N09000006,9853,9732,184,0
2021-10-18,70-79,N09000007,11559,11486,725,0
2021-10-18,70-79,N09000008,12453,12402,368,0
2021-10-18,70-79,N09000009,9846,9998,159,0
2021-10-18,70-79,N09000010,13930,13815,313,0
2021-10-18,70-79,N09000011,17192,17203,874,0
2021-10-18,70-79,Unknown,241,245,13,0
2021-10-18,80+,N09000001,6386,6621,934,0
2021-10-18,80+,N09000002,8991,8817,578,0
2021-10-18,80+,N09000003,13274,13221,1637,0
2021-10-18,80+,N09000004,7093,7042,316,0
2021-10-18,80+,N09000005,5544,5453,586,0
2021-10-18,80+,N09000006,5232,5079,460,0
2021-10-18,80+,N09000007,7350,7222,1000,0
2021-10-18,80+,N09000008,7193,7194,739,0
2021-10-18,80+,N09000009,5488,5575,291,0
2021-10-18,80+,N09000010,7465,7381,477,0
2021-10-18,80+,N09000011,9165,9166,849,0
2021-10-18,80+,Unknown,104,101,4,0
2021-10-19,12-15,N09000001,219,131,1,0
2021-10-19,12-15,N09000002,273,179,0,0
2021-10-19,12-15,N09000003,351,169,1,0
2021-10-19,12-15,N09000004,241,88,0,0
2021-10-19,12-15,N09000005,187,107,0,0
2021-10-19,12-15,N09000006,132,67,0,0
2021-10-19,12-15,N09000007,204,138,0,0
2021-10-19,12-15,N09000008,211,119,0,0
2021-10-19,12-15,N09000009,173,80,0,0
2021-10-19,12-15,N09000010,251,141,0,0
2021-10-19,12-15,N09000011,252,173,0,0
2021-10-19,12-15,Unknown,8,7,0,0
2021-10-19,16-17,N09000001,740,128,0,0
2021-10-19,16-17,N09000002,1092,204,0,0
2021-10-19,16-17,N09000003,1269,188,1,0
2021-10-19,16-17,N09000004,651,109,0,0
2021-10-19,16-17,N09000005,791,144,0,0
2021-10-19,16-17,N09000006,615,97,0,0
2021-10-19,16-17,N09000007,827,143,0,0
2021-10-19,16-17,N09000008,782,137,0,0
2021-10-19,16-17,N09000009,677,101,0,0
2021-10-19,16-17,N09000010,932,157,1,0
2021-10-19,16-17,N09000011,908,161,0,0
2021-10-19,16-17,Unknown,20,1,0,0
2021-10-19,18-29,N09000001,15360,12709,274,0
2021-10-19,18-29,N09000002,21974,18181,308,0
2021-10-19,18-29,N09000003,37204,31122,649,0
2021-10-19,18-29,N09000004,14419,11653,196,0
2021-10-19,18-29,N09000005,16956,13943,236,0
2021-10-19,18-29,N09000006,12211,10028,170,0
2021-10-19,18-29,N09000007,15541,13204,304,0
2021-10-19,18-29,N09000008,14290,11916,186,0
2021-10-19,18-29,N09000009,15037,12138,171,0
2021-10-19,18-29,N09000010,20188,16278,350,0
2021-10-19,18-29,N09000011,16371,13704,376,0
2021-10-19,18-29,Unknown,894,762,33,0
2021-10-19,30-39,N09000001,15166,14213,432,0
2021-10-19,30-39,N09000002,21203,19584,528,0
2021-10-19,30-39,N09000003,39965,36632,1046,0
2021-10-19,30-39,N09000004,13080,12027,258,0
2021-10-19,30-39,N09000005,16461,15087,393,0
2021-10-19,30-39,N09000006,11114,10128,205,0
2021-10-19,30-39,N09000007,16743,15798,663,0
2021-10-19,30-39,N09000008,13250,12511,309,0
2021-10-19,30-39,N09000009,14867,13323,247,0
2021-10-19,30-39,N09000010,18234,16676,502,0
2021-10-19,30-39,N09000011,15821,14886,618,0
2021-10-19,30-39,Unknown,1396,1285,59,0
2021-10-19,40-49,N09000001,17017,16515,534,0
2021-10-19,40-49,N09000002,23685,22773,706,0
2021-10-19,40-49,N09000003,36606,34905,1208,0
2021-10-19,40-49,N09000004,14791,14294,363,0
2021-10-19,40-49,N09000005,18156,17399,506,0
2021-10-19,40-49,N09000006,12833,12260,374,0
2021-10-19,40-49,N09000007,17210,16765,803,0
2021-10-19,40-49,N09000008,14614,14237,444,0
2021-10-19,40-49,N09000009,16600,15805,328,0
2021-10-19,40-49,N09000010,20300,19500,674,0
2021-10-19,40-49,N09000011,18270,17783,854,0
2021-10-19,40-49,Unknown,1197,1152,58,0
2021-10-19,5-11,N09000001,0,0,0,0
2021-10-19,5-11,N09000002,0,1,0,0
2021-10-19,5-11,N09000003,3,2,0,0
2021-10-19,5-11,N09000004,1,1,0,0
2021-10-19,5-11,N09000005,1,2,0,0
2021-10-19,5-11,N09000006,0,0,0,0
2021-10-19,5-11,N09000007,1,0,0,0
2021-10-19,5-11,N09000008,0,0,0,0
2021-10-19,5-11,N09000009,1,1,0,0
2021-10-19,5-11,N09000010,2,1,0,0
2021-10-19,5-11,N09000011,2,1,0,0
2021-10-19,5-11,Unknown,0,0,0,0
2021-10-19,50-59,N09000001,18902,18631,701,0
2021-10-19,50-59,N09000002,26582,26092,900,0
2021-10-19,50-59,N09000003,39297,38410,1357,0
2021-10-19,50-59,N09000004,18889,18625,515,0
2021-10-19,50-59,N09000005,20762,20440,642,0
2021-10-19,50-59,N09000006,14492,14203,502,0
2021-10-19,50-59,N09000007,19397,19165,1022,0
2021-10-19,50-59,N09000008,19030,18936,679,0
2021-10-19,50-59,N09000009,16981,16614,434,0
2021-10-19,50-59,N09000010,22955,22545,1021,0
2021-10-19,50-59,N09000011,21575,21365,1059,0
2021-10-19,50-59,Unknown,1068,1049,60,0
2021-10-19,60-69,N09000001,15415,15296,544,0
2021-10-19,60-69,N09000002,21667,21440,604,0
2021-10-19,60-69,N09000003,34594,34187,1066,0
2021-10-19,60-69,N09000004,16434,16330,521,0
2021-10-19,60-69,N09000005,16754,16604,530,0
2021-10-19,60-69,N09000006,13324,13149,396,0
2021-10-19,60-69,N09000007,16268,16154,754,0
2021-10-19,60-69,N09000008,16150,16147,584,0
2021-10-19,60-69,N09000009,13846,13709,333,0
2021-10-19,60-69,N09000010,19635,19526,670,0
2021-10-19,60-69,N09000011,19996,19960,732,0
2021-10-19,60-69,Unknown,765,758,40,0
2021-10-19,70-79,N09000001,11353,11367,1045,0
2021-10-19,70-79,N09000002,15791,15635,605,0
2021-10-19,70-79,N09000003,21544,21381,1964,0
2021-10-19,70-79,N09000004,12308,12252,341,0
2021-10-19,70-79,N09000005,11538,11493,768,0
2021-10-19,70-79,N09000006,9853,9732,192,0
2021-10-19,70-79,N09000007,11559,11486,1345,0
2021-10-19,70-79,N09000008,12453,12402,602,0
2021-10-19,70-79,N09000009,9846,9998,172,0
2021-10-19,70-79,N09000010,13930,13816,339,0
2021-10-19,70-79,N09000011,17192,17203,930,0
2021-10-19,70-79,Unknown,241,245,14,0
2021-10-19,80+,N09000001,6386,6621,959,0
2021-10-19,80+,N09000002,8991,8817,636,0
2021-10-19,80+,N09000003,13275,13221,2098,0
2021-10-19,80+,N09000004,7093,7042,378,0
2021-10-19,80+,N09000005,5544,5453,736,0
2021-10-19,80+,N09000006,5232,5079,495,0
2021-10-19,80+,N09000007,7350,7223,1591,0
2021-10-19,80+,N09000008,7193,7194,1217,0
2021-10-19,80+,N09000009,5488,5575,298,0
2021-10-19,80+,N09000010,7465,7381,486,0
2021-10-19,80+,N09000011,9165,9166,872,0
2021-10-19,80+,Unknown,104,101,6,0
2021-10-20,12-15,N09000001,221,131,1,0
2021-10-20,12-15,N09000002,347,180,1,0
2021-10-20,12-15,N09000003,351,170,1,0
2021-10-20,12-15,N09000004,250,88,0,0
2021-10-20,12-15,N09000005,187,107,0,0
2021-10-20,12-15,N09000006,132,67,0,0
2021-10-20,12-15,N09000007,204,138,0,0
2021-10-20,12-15,N09000008,211,119,0,0
2021-10-20,12-15,N09000009,173,83,0,0
2021-10-20,12-15,N09000010,254,143,0,0
2021-10-20,12-15,N09000011,252,173,0,0
2021-10-20,12-15,Unknown,8,7,0,0
2021-10-20,16-17,N09000001,741,131,0,0
2021-10-20,16-17,N09000002,1096,204,0,0
2021-10-20,16-17,N09000003,1270,189,1,0
2021-10-20,16-17,N09000004,696,109,0,0
2021-10-20,16-17,N09000005,791,144,0,0
2021-10-20,16-17,N09000006,615,97,0,0
2021-10-20,16-17,N09000007,827,143,0,0
2021-10-20,16-17,N09000008,782,137,0,0
2021-10-20,16-17,N09000009,677,103,0,0
2021-10-20,16-17,N09000010,939,158,1,0
2021-10-20,16-17,N09000011,908,163,0,0
2021-10-20,16-17,Unknown,20,1,0,0
2021-10-20,18-29,N09000001,15363,12727,287,0
2021-10-20,18-29,N09000002,21992,18217,344,0
2021-10-20,18-29,N09000003,37215,31208,693,0
2021-10-20,18-29,N09000004,14431,11662,212,0
2021-10-20,18-29,N09000005,16958,13964,258,0
2021-10-20,18-29,N09000006,12214,10057,186,0
2021-10-20,18-29,N09000007,15548,13216,317,0
2021-10-20,18-29,N09000008,14292,11927,209,0
2021-10-20,18-29,N09000009,15047,12219,185,0
2021-10-20,18-29,N09000010,20202,16360,361,0
2021-10-20,18-29,N09000011,16372,13710,389,0
2021-10-20,18-29,Unknown,895,764,37,0
2021-10-20,30-39,N09000001,15168,14223,469,0
2021-10-20,30-39,N09000002,21217,19615,573,0
2021-10-20,30-39,N09000003,39984,36689,1123,0
2021-10-20,30-39,N09000004,13085,12036,290,0
2021-10-20,30-39,N09000005,16466,15110,425,0
2021-10-20,30-39,N09000006,11116,10161,228,0
2021-10-20,30-39,N09000007,16747,15804,715,0
2021-10-20,30-39,N09000008,13253,12520,341,0
2021-10-20,30-39,N09000009,14881,13414,265,0
2021-10-20,30-39,N09000010,18245,16711,529,0
2021-10-20,30-39,N09000011,15822,14890,651,0
2021-10-20,30-39,Unknown,1397,1286,66,0
2021-10-20,40-49,N09000001,17018,16518,590,0
2021-10-20,40-49,N09000002,23691,22799,778,0
2021-10-20,40-49,N09000003,36615,34934,1275,0
2021-10-20,40-49,N09000004,14794,14299,404,0
2021-10-20,40-49,N09000005,18157,17404,559,0
2021-10-20,40-49,N09000006,12833,12271,417,0
2021-10-20,40-49,N09000007,17215,16767,879,0
2021-10-20,40-49,N09000008,14615,14238,479,0
2021-10-20,40-49,N09000009,16601,15845,361,0
2021-10-20,40-49,N09000010,20303,19524,722,0
2021-10-20,40-49,N09000011,18270,17786,878,0
2021-10-20,40-49,Unknown,1197,1152,61,0
2021-10-20,5-11,N09000001,0,0,0,0
2021-10-20,5-11,N09000002,0,1,0,0
2021-10-20,5-11,N09000003,3,2,0,0
2021-10-20,5-11,N09000004,1,1,0,0
2021-10-20,5-11,N09000005,1,2,0,0
2021-10-20,5-11,N09000006,0,0,0,0
2021-10-20,5-11,N09000007,1,0,0,0
2021-10-20,5-11,N09000008,0,0,0,0
2021-10-20,5-11,N09000009,1,1,0,0
2021-10-20,5-11,N09000010,2,1,0,0
2021-10-20,5-11,N09000011,2,1,0,0
2021-10-20,5-11,Unknown,0,0,0,0
