"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Plymouth Business Centre","V3","VOA Band 1","54120","67856","Senior Business Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Business Services","V2","VOA Band 1","54120","67856","Policy Senior Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Business Services","V2","VOA Band 1","54120","67856","Policy Senior Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Chief Operating Officer","V3","VOA Band 1","54120","67856","Policy Senior Manager","0.81","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Chief Operating Officer","V3","VOA Band 1","54120","67856","Policy Senior Support Officer","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Strategy People & Change","V9","VOA Band 1","54120","67856","Senior Policy Manager","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Analysis & Information","V9","VOA Band 1","54120","67856","Senior Policy Manager","1.00","Statisticians"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Customer Strategy & Insight","V9","VOA Band 1","54120","67856","Senior Policy Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Corporate Communications","V13","VOA Band 1","54120","67856","Senior Communications Manager","1.00","Communications"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Corporate Communications","V13","VOA Band 1","54120","67856","Not In Post","1.00","Communications"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Agency Security Programme","V2","VOA Band 1","54120","67856","Senior Policy Manager","1.00","Knowledge and Information Management (KIM)"
"Her Majesty's Revenue and Customs","Valuation Office Agency","VOA 2015 Strategy","V9","VOA Band 1","54120","67856","Project Senior Manager","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Data Strategy","V2","VOA Band 1","54120","67856","Policy Senior Manager","1.00","Knowledge and Information Management (KIM)"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CS Caseworker Costs","V7","VOA Band 1","54120","67856","Senior Business Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CS Caseworker Costs","V7","VOA Band 1","54120","67856","Senior Business Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CS Caseworker Costs","V7","VOA Band 1","54120","67856","Senior Business Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CS Caseworker Costs","V7","VOA Band 1","54120","67856","Senior Business Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CS Caseworker Costs","V7","VOA Band 1","54120","67856","Senior Business Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CS Caseworker Costs","V7","VOA Band 1","54120","67856","Senior Business Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CS Caseworker Costs","V7","VOA Band 1","54120","67856","Senior Business Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CS Caseworker Costs","V7","VOA Band 1","54120","67856","Senior Business Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Property Services","V7","VOA Band 1","54120","67856","Senior Business Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Property Services","V7","VOA Band 1","54120","67856","Senior Business Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Direct CS Management Costs","V7","VOA Band 1","54120","67856","Senior Business Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Direct CS Management Costs","V7","VOA Band 1","54120","67856","Senior Business Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Council Tax & Housing Allowance Directorate","V10","VOA Band 1","54120","67856","Policy Senior Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Council Tax & Housing Allowance Directorate","V10","VOA Band 1","54120","67856","Policy Senior Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CT Valuation Modelling","V10","VOA Band 1","54120","67856","Senior Policy Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CT East","V10","VOA Band 1","54120","67856","Senior Business Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CT North","V10","VOA Band 1","54120","67856","Senior Business Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CT South","V10","VOA Band 1","54120","67856","Senior Business Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CT West","V10","VOA Band 1","54120","67856","Senior Business Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Minerals","V5","VOA Band 1","54120","67856","Senior Business Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Buildings and Machinery","V5","VOA Band 1","54120","67856","Senior Business Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Buildings and Machinery","V5","VOA Band 1","54120","67856","Senior Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Industrials","V5","VOA Band 1","54120","67856","Senior Business Manager","0.59","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Industrials","V5","VOA Band 1","54120","67856","Senior Business Manager","0.51","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Industrials","V5","VOA Band 1","54120","67856","Senior Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Industrials","V5","VOA Band 1","54120","67856","Senior Business Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Utilities, Telecoms and Transport Team","V5","VOA Band 1","54120","67856","Senior Business Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Utilities, Telecoms and Transport Team","V5","VOA Band 1","54120","67856","Senior Business Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Utilities, Telecoms and Transport Team","V5","VOA Band 1","54120","67856","Not In Post","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Commercial, Leisure & Civics","V5","VOA Band 1","54120","67856","Senior Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Commercial, Leisure & Civics","V5","VOA Band 1","54120","67856","Senior Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Commercial, Leisure & Civics","V5","VOA Band 1","54120","67856","Senior Business Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Commercial, Leisure & Civics","V5","VOA Band 1","54120","67856","Senior Business Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Commercial, Leisure & Civics","V5","VOA Band 1","54120","67856","Senior Business Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","National Specialist Unit","V5","VOA Band 1","54120","67856","Senior Business Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Financial Strategy & Planning","V11","VOA Band 1","54120","67856","Policy Senior Manager","1.00","Finance"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Financial Strategy & Planning","V11","VOA Band 1","54120","67856","Policy Senior Support Officer","1.00","Finance"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Performance & Analysis","V11","VOA Band 1","54120","67856","Policy Senior Manager","1.00","Operational Research"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Governance, Assurance and Procurement","V11","VOA Band 1","54120","67856","Policy Senior Manager","1.00","Finance"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Governance, Assurance and Procurement","V11","VOA Band 1","54120","67856","Policy Senior Manager","1.00","Finance"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Financial Operations","V11","VOA Band 1","54120","67856","Policy Senior Manager","1.00","Finance"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Financial Operations","V11","VOA Band 1","54120","67856","Policy Senior Manager","1.00","Finance"
"Her Majesty's Revenue and Customs","Valuation Office Agency","People & Engagement","V13","VOA Band 1","54120","67856","Senior HR Manager","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Valuation Office Agency","IT and Business Services","V2","VOA Band 1","54120","67856","Policy Senior Manager","1.00","Information Technology"
"Her Majesty's Revenue and Customs","Valuation Office Agency","IT and Business Services","V2","VOA Band 1","54120","67856","Policy Senior Manager","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Business Partners Group","V2","VOA Band 1","54120","67856","Policy Senior Manager","1.00","Information Technology"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Live Services","V2","VOA Band 1","54120","67856","Policy Senior Manager","1.00","Information Technology"
"Her Majesty's Revenue and Customs","Valuation Office Agency","IT Operational Support","V2","VOA Band 1","54120","67856","Policy Senior Manager","1.00","Information Technology"
"Her Majesty's Revenue and Customs","Valuation Office Agency","SVT Caseworker Costs","V3","VOA Band 1","54120","67856","Senior Business Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","SVT Caseworker Costs","V3","VOA Band 1","54120","67856","Senior Business Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Non Domestic Rating Directorate","V4","VOA Band 1","54120","67856","Policy Senior Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","NDR Central","V12","VOA Band 1","54120","67856","Senior Business Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","NDR East","V12","VOA Band 1","54120","67856","Senior Business Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","NDR London","V12","VOA Band 1","54120","67856","Senior Business Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","NDR London","V12","VOA Band 1","54120","67856","Senior Complex Caseworker Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","NDR North East","V12","VOA Band 1","54120","67856","Senior Business Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","NDR North West","V12","VOA Band 1","54120","67856","Senior Business Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","NDR South East","V12","VOA Band 1","54120","67856","Senior Business Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","NDR South West","V12","VOA Band 1","54120","67856","Senior Business Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","NDR Wales","V12","VOA Band 1","54120","67856","Senior Business Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Litigation and Technical Policy","V5","VOA Band 1","54120","67856","Policy Senior Support Officer","0.51","Policy"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Litigation and Technical Policy","V5","VOA Band 1","54120","67856","Policy Senior Manager","1.00","Policy"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Reval","V5","VOA Band 1","54120","67856","Policy Senior Manager","1.00","Policy"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Redeployment Pool","V5","VOA Band 1","54120","67856","Senior HR Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Redeployment Pool","V5","VOA Band 1","54120","67856","Senior HR Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Plymouth Business Centre","V3","VOA Band 2","42288","57217","Senior Complex Caseworker Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Business Services","V2","VOA Band 2","42288","57217","Policy Senior Support Officer","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Chief Operating Officer","V3","VOA Band 2","42288","57217","Policy Senior Support Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Analysis & Information","V9","VOA Band 2","42288","57217","Senior Statistician","1.00","Statisticians"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Customer Strategy & Insight","V9","VOA Band 2","42288","57217","Senior Researcher","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Customer Strategy & Insight","V9","VOA Band 2","42288","57217","Senior Researcher","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Customer Strategy & Insight","V9","VOA Band 2","42288","57217","Senior Statistician","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Customer Strategy & Insight","V9","VOA Band 2","42288","57217","Senior Researcher","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Customer Strategy & Insight","V9","VOA Band 2","42288","57217","Senior Researcher","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Corporate Communications","V13","VOA Band 2","42288","57217","Communications Manager","1.00","Communications"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Corporate Communications","V13","VOA Band 2","42288","57217","Communications Manager","1.00","Communications"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Corporate Communications","V13","VOA Band 2","42288","57217","Communications Manager","1.00","Communications"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Corporate Communications","V13","VOA Band 2","42288","57217","Communications Manager","0.89","Communications"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Customer Services","V9","VOA Band 2","42288","57217","Policy Senior Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Board Secretariat","V11","VOA Band 2","42288","57217","Policy Senior Support Officer","1.00","Finance"
"Her Majesty's Revenue and Customs","Valuation Office Agency","VOA 2015 Strategy","V9","VOA Band 2","42288","57217","Project Senior Support Manager","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Valuation Office Agency","VOA 2015 Strategy","V9","VOA Band 2","42288","57217","Project Senior Support Manager","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Valuation Office Agency","VOA 2015 Strategy","V9","VOA Band 2","42288","57217","Project Senior Support Manager","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Valuation Office Agency","VOA 2015 Strategy","V9","VOA Band 2","42288","57217","Project Senior Support Manager","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Data Strategy","V2","VOA Band 2","42288","57217","Policy Senior Support Manager","1.00","Knowledge and Information Management (KIM)"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CS Caseworker Costs","V7","VOA Band 2","42288","57217","Senior Complex Caseworker","0.56","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CS Caseworker Costs","V7","VOA Band 2","42288","57217","Senior Complex Caseworker","0.50","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CS Caseworker Costs","V7","VOA Band 2","42288","57217","Senior Complex Caseworker","0.80","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CS Caseworker Costs","V7","VOA Band 2","42288","57217","Senior Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CS Caseworker Costs","V7","VOA Band 2","42288","57217","Senior Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CS Caseworker Costs","V7","VOA Band 2","42288","57217","Senior Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CS Caseworker Costs","V7","VOA Band 2","42288","57217","Senior Complex Caseworker","0.68","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CS Caseworker Costs","V7","VOA Band 2","42288","57217","Senior Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CS Caseworker Costs","V7","VOA Band 2","42288","57217","Senior Complex Caseworker","0.60","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CS Caseworker Costs","V7","VOA Band 2","42288","57217","Senior Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CS Caseworker Costs","V7","VOA Band 2","42288","57217","Senior Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CS Caseworker Costs","V7","VOA Band 2","42288","57217","Senior Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CS Caseworker Costs","V7","VOA Band 2","42288","57217","Senior Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CS Caseworker Costs","V7","VOA Band 2","42288","57217","Senior Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CS Caseworker Costs","V7","VOA Band 2","42288","57217","Senior Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CS Caseworker Costs","V7","VOA Band 2","42288","57217","Senior Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CS Caseworker Costs","V7","VOA Band 2","42288","57217","Senior Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CS Caseworker Costs","V7","VOA Band 2","42288","57217","Senior Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CS Caseworker Costs","V7","VOA Band 2","42288","57217","Senior Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CS Caseworker Costs","V7","VOA Band 2","42288","57217","Senior Complex Caseworker","0.75","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CS Caseworker Costs","V7","VOA Band 2","42288","57217","Senior Complex Caseworker","0.83","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CS Caseworker Costs","V7","VOA Band 2","42288","57217","Senior Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CS Caseworker Costs","V7","VOA Band 2","42288","57217","Senior Complex Caseworker","0.52","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CS Caseworker Costs","V7","VOA Band 2","42288","57217","Senior Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CS Caseworker Costs","V7","VOA Band 2","42288","57217","Senior Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CS Caseworker Costs","V7","VOA Band 2","42288","57217","Senior Complex Caseworker","0.66","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CS Caseworker Costs","V7","VOA Band 2","42288","57217","Senior Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CS Caseworker Costs","V7","VOA Band 2","42288","57217","Senior Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CS Caseworker Costs","V7","VOA Band 2","42288","57217","Senior Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CS Caseworker Costs","V7","VOA Band 2","42288","57217","Senior Complex Caseworker","0.81","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CS Caseworker Costs","V7","VOA Band 2","42288","57217","Senior Complex Caseworker","0.64","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CS Caseworker Costs","V7","VOA Band 2","42288","57217","Senior Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CS Caseworker Costs","V7","VOA Band 2","42288","57217","Senior Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CS Caseworker Costs","V7","VOA Band 2","42288","57217","Senior Complex Caseworker","0.60","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CS Caseworker Costs","V7","VOA Band 2","42288","57217","Senior Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CS Caseworker Costs","V7","VOA Band 2","42288","57217","Senior Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CS Caseworker Costs","V7","VOA Band 2","42288","57217","Senior Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Property Services","V7","VOA Band 2","42288","57217","Senior Complex Caseworker Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Property Services","V7","VOA Band 2","42288","57217","Senior Complex Caseworker Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Property Services","V7","VOA Band 2","42288","57217","Senior Complex Caseworker Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Property Services","V7","VOA Band 2","42288","57217","Senior Complex Caseworker Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Property Services","V7","VOA Band 2","42288","57217","Senior Complex Caseworker Manager","0.81","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Property Services","V7","VOA Band 2","42288","57217","Senior Complex Caseworker Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Property Services","V7","VOA Band 2","42288","57217","Senior Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Property Services","V7","VOA Band 2","42288","57217","Senior Complex Caseworker Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Property Services","V7","VOA Band 2","42288","57217","Senior Complex Caseworker Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Direct CS Management Costs","V7","VOA Band 2","42288","57217","Senior Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Direct CS Management Costs","V7","VOA Band 2","42288","57217","Senior Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Council Tax & Housing Allowance Directorate","V10","VOA Band 2","42288","57217","Policy Senior Support Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Council Tax & Housing Allowance Directorate","V10","VOA Band 2","42288","57217","Policy Senior Support Manager","0.86","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CT Valuation Modelling","V10","VOA Band 2","42288","57217","Policy Senior Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CT East","V10","VOA Band 2","42288","57217","Senior Complex Caseworker Manager","0.70","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CT East","V10","VOA Band 2","42288","57217","Senior Complex Caseworker Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CT East","V10","VOA Band 2","42288","57217","Senior Complex Caseworker Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CT North","V10","VOA Band 2","42288","57217","Senior Complex Caseworker Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CT North","V10","VOA Band 2","42288","57217","Senior Complex Caseworker Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CT South","V10","VOA Band 2","42288","57217","Senior Complex Caseworker Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CT South","V10","VOA Band 2","42288","57217","Senior Complex Caseworker Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CT West","V10","VOA Band 2","42288","57217","Senior Complex Caseworker Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CT West","V10","VOA Band 2","42288","57217","Senior Complex Caseworker Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CT West","V10","VOA Band 2","42288","57217","Senior Complex Caseworker Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CT Wales","V10","VOA Band 2","42288","57217","Senior Business Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Minerals","V5","VOA Band 2","42288","57217","Senior Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Minerals","V5","VOA Band 2","42288","57217","Senior Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Minerals","V5","VOA Band 2","42288","57217","Senior Complex Communications Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Buildings and Machinery","V5","VOA Band 2","42288","57217","Senior Complex Caseworker Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Buildings and Machinery","V5","VOA Band 2","42288","57217","Senior Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Buildings and Machinery","V5","VOA Band 2","42288","57217","Senior Complex Caseworker Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Buildings and Machinery","V5","VOA Band 2","42288","57217","Senior Complex Caseworker Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Industrials","V5","VOA Band 2","42288","57217","Senior Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Industrials","V5","VOA Band 2","42288","57217","Senior Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Industrials","V5","VOA Band 2","42288","57217","Senior Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Industrials","V5","VOA Band 2","42288","57217","Senior Complex Communications Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Industrials","V5","VOA Band 2","42288","57217","Senior Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Industrials","V5","VOA Band 2","42288","57217","Senior Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Industrials","V5","VOA Band 2","42288","57217","Senior Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Utilities, Telecoms and Transport Team","V5","VOA Band 2","42288","57217","Senior Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Utilities, Telecoms and Transport Team","V5","VOA Band 2","42288","57217","Senior Complex Caseworker Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Utilities, Telecoms and Transport Team","V5","VOA Band 2","42288","57217","Senior Complex Caseworker Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Utilities, Telecoms and Transport Team","V5","VOA Band 2","42288","57217","Senior Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Utilities, Telecoms and Transport Team","V5","VOA Band 2","42288","57217","Senior Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Utilities, Telecoms and Transport Team","V5","VOA Band 2","42288","57217","Senior Complex Caseworker","1.00","Operational Delivery"
