District,Ward,SaleYr,Type,Ward_VerifiedSales,Reporting_MinPrice,Reporting_LQPrice,Reporting_MedianPrice,Reporting_MeanPrice,Reporting_UQPrice,Reporting_MaxPrice
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",HAMILTONSBAWN,2011,TER,6,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",HAMILTONSBAWN,2012,TER,12,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",HAMILTONSBAWN,2013,TER,6,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",HAMILTONSBAWN,2014,TER,4,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",HAMILTONSBAWN,2015,TER,7,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",HAMILTONSBAWN,2016,TER,4,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",HAMILTONSBAWN,2017,TER,5,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",HAMILTONSBAWN,2018,TER,11,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",HAMILTONSBAWN,2019,TER,7,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",HAMILTONSBAWN,2020,TER,4,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",HAMILTONSBAWN,2021,TER,14,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",HAMILTONSBAWN,2022,TER,9,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",HAMILTONSBAWN,2023,TER,11,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KEADY,2005,TER,16,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KEADY,2006,TER,23,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KEADY,2007,TER,24,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KEADY,2008,TER,5,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KEADY,2009,TER,1,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KEADY,2010,TER,8,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KEADY,2011,TER,4,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KEADY,2012,TER,8,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KEADY,2013,TER,7,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KEADY,2014,TER,22,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KEADY,2015,TER,13,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KEADY,2016,TER,10,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KEADY,2017,TER,7,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KEADY,2018,TER,12,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KEADY,2019,TER,7,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KEADY,2020,TER,11,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KEADY,2021,TER,18,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KEADY,2022,TER,11,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KEADY,2023,TER,12,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KERNAN,2005,TER,38,25760,57500,73500,72838,79950,128000
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KERNAN,2006,TER,57,52000,80000,94448,98812,116038,178000
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KERNAN,2007,TER,33,43000,124975,152500,145440,180000,215000
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KERNAN,2008,TER,16,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KERNAN,2009,TER,37,45000,72500,115000,109017,130030,154000
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KERNAN,2010,TER,18,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KERNAN,2011,TER,20,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KERNAN,2012,TER,27,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KERNAN,2013,TER,15,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KERNAN,2014,TER,16,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KERNAN,2015,TER,20,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KERNAN,2016,TER,33,44000,55000,85250,83647,110000,149950
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KERNAN,2017,TER,22,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KERNAN,2018,TER,21,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KERNAN,2019,TER,17,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KERNAN,2020,TER,19,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KERNAN,2021,TER,44,59000,92500,125000,114825,130000,156500
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KERNAN,2022,TER,38,50000,72000,90000,100148,138000,176000
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KERNAN,2023,TER,27,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KILLYCOMAIN,2005,TER,56,31500,59475,65750,75840,79475,180000
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KILLYCOMAIN,2006,TER,89,31800,78000,89000,96539,115000,207500
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KILLYCOMAIN,2007,TER,52,50000,120000,139250,138114,155000,222500
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KILLYCOMAIN,2008,TER,15,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KILLYCOMAIN,2009,TER,9,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KILLYCOMAIN,2010,TER,16,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KILLYCOMAIN,2011,TER,26,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KILLYCOMAIN,2012,TER,45,23000,36000,42000,47480,51000,165000
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KILLYCOMAIN,2013,TER,31,25250,38500,49475,53507,58000,145000
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KILLYCOMAIN,2014,TER,39,32500,44000,48125,59694,65250,166000
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KILLYCOMAIN,2015,TER,31,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KILLYCOMAIN,2016,TER,30,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KILLYCOMAIN,2017,TER,27,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KILLYCOMAIN,2018,TER,22,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KILLYCOMAIN,2019,TER,32,46000,55000,58000,62392,67000,97500
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KILLYCOMAIN,2020,TER,20,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KILLYCOMAIN,2021,TER,52,43500,65000,72000,75406,79000,175000
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KILLYCOMAIN,2022,TER,48,50000,69000,79975,84380,93000,162500
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KILLYCOMAIN,2023,TER,45,59000,74000,80000,91402,89000,195000
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KNOCKNASHANE,2005,TER,16,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KNOCKNASHANE,2006,TER,28,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KNOCKNASHANE,2007,TER,12,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KNOCKNASHANE,2008,TER,12,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KNOCKNASHANE,2009,TER,6,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KNOCKNASHANE,2010,TER,7,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KNOCKNASHANE,2011,TER,3,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KNOCKNASHANE,2012,TER,17,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KNOCKNASHANE,2013,TER,10,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KNOCKNASHANE,2014,TER,10,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KNOCKNASHANE,2015,TER,13,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KNOCKNASHANE,2016,TER,4,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KNOCKNASHANE,2017,TER,11,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KNOCKNASHANE,2018,TER,10,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KNOCKNASHANE,2019,TER,15,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KNOCKNASHANE,2020,TER,8,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KNOCKNASHANE,2021,TER,22,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KNOCKNASHANE,2022,TER,12,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",KNOCKNASHANE,2023,TER,14,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",LOUGH ROAD,2005,TER,49,35833,54000,59500,63425,68000,119000
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",LOUGH ROAD,2006,TER,79,41750,70000,85000,90784,110000,250000
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",LOUGH ROAD,2007,TER,43,80000,120000,137750,136089,146000,213000
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",LOUGH ROAD,2008,TER,21,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",LOUGH ROAD,2009,TER,16,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",LOUGH ROAD,2010,TER,6,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",LOUGH ROAD,2011,TER,8,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",LOUGH ROAD,2012,TER,10,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",LOUGH ROAD,2013,TER,11,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",LOUGH ROAD,2014,TER,17,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",LOUGH ROAD,2015,TER,16,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",LOUGH ROAD,2016,TER,19,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",LOUGH ROAD,2017,TER,18,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",LOUGH ROAD,2018,TER,17,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",LOUGH ROAD,2019,TER,17,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",LOUGH ROAD,2020,TER,11,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",LOUGH ROAD,2021,TER,25,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",LOUGH ROAD,2022,TER,27,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",LOUGH ROAD,2023,TER,18,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",LOUGHBRICKLAND,2005,TER,22,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",LOUGHBRICKLAND,2006,TER,23,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",LOUGHBRICKLAND,2007,TER,27,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",LOUGHBRICKLAND,2008,TER,3,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",LOUGHBRICKLAND,2009,TER,8,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",LOUGHBRICKLAND,2010,TER,3,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",LOUGHBRICKLAND,2011,TER,3,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",LOUGHBRICKLAND,2012,TER,7,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",LOUGHBRICKLAND,2013,TER,11,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",LOUGHBRICKLAND,2014,TER,9,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",LOUGHBRICKLAND,2015,TER,6,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",LOUGHBRICKLAND,2016,TER,11,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",LOUGHBRICKLAND,2017,TER,13,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",LOUGHBRICKLAND,2018,TER,13,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",LOUGHBRICKLAND,2019,TER,14,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",LOUGHBRICKLAND,2020,TER,13,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",LOUGHBRICKLAND,2021,TER,15,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",LOUGHBRICKLAND,2022,TER,7,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",LOUGHBRICKLAND,2023,TER,6,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",LOUGHGALL,2005,TER,8,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",LOUGHGALL,2006,TER,14,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",LOUGHGALL,2007,TER,8,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",LOUGHGALL,2008,TER,1,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",LOUGHGALL,2009,TER,2,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",LOUGHGALL,2010,TER,3,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",LOUGHGALL,2011,TER,0,0,0,0,0,0,0
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",LOUGHGALL,2012,TER,1,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",LOUGHGALL,2013,TER,3,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",LOUGHGALL,2014,TER,1,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",LOUGHGALL,2015,TER,3,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",LOUGHGALL,2016,TER,1,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",LOUGHGALL,2017,TER,3,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",LOUGHGALL,2018,TER,2,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",LOUGHGALL,2019,TER,5,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",LOUGHGALL,2020,TER,3,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",LOUGHGALL,2021,TER,2,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",LOUGHGALL,2022,TER,10,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",LOUGHGALL,2023,TER,3,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MAGHERALIN,2005,TER,12,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MAGHERALIN,2006,TER,12,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MAGHERALIN,2007,TER,19,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MAGHERALIN,2008,TER,9,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MAGHERALIN,2009,TER,8,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MAGHERALIN,2010,TER,10,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MAGHERALIN,2011,TER,7,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MAGHERALIN,2012,TER,9,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MAGHERALIN,2013,TER,6,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MAGHERALIN,2014,TER,10,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MAGHERALIN,2015,TER,12,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MAGHERALIN,2016,TER,14,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MAGHERALIN,2017,TER,10,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MAGHERALIN,2018,TER,14,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MAGHERALIN,2019,TER,14,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MAGHERALIN,2020,TER,12,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MAGHERALIN,2021,TER,14,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MAGHERALIN,2022,TER,15,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MAGHERALIN,2023,TER,15,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MAHON,2005,TER,20,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MAHON,2006,TER,32,40000,85000,108950,104550,124702,160000
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MAHON,2007,TER,21,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MAHON,2008,TER,4,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MAHON,2009,TER,4,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MAHON,2010,TER,6,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MAHON,2011,TER,6,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MAHON,2012,TER,9,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MAHON,2013,TER,6,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MAHON,2014,TER,4,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MAHON,2015,TER,8,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MAHON,2016,TER,3,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MAHON,2017,TER,7,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MAHON,2018,TER,14,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MAHON,2019,TER,13,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MAHON,2020,TER,8,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MAHON,2021,TER,21,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MAHON,2022,TER,14,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MAHON,2023,TER,14,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MARKETHILL,2005,TER,7,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MARKETHILL,2006,TER,23,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MARKETHILL,2007,TER,9,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MARKETHILL,2008,TER,5,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MARKETHILL,2009,TER,1,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MARKETHILL,2010,TER,4,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MARKETHILL,2011,TER,6,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MARKETHILL,2012,TER,7,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MARKETHILL,2013,TER,2,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MARKETHILL,2014,TER,5,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MARKETHILL,2015,TER,7,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MARKETHILL,2016,TER,13,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MARKETHILL,2017,TER,8,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MARKETHILL,2018,TER,9,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MARKETHILL,2019,TER,7,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MARKETHILL,2020,TER,5,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MARKETHILL,2021,TER,12,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MARKETHILL,2022,TER,16,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MARKETHILL,2023,TER,14,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MOURNEVIEW,2005,TER,77,34500,46600,55250,57335,65000,105000
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MOURNEVIEW,2006,TER,106,30575,70000,85750,90315,112500,320000
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MOURNEVIEW,2007,TER,72,38000,122500,135000,134199,149986,280000
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MOURNEVIEW,2008,TER,39,29287,69000,90000,93617,119995,150000
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MOURNEVIEW,2009,TER,22,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MOURNEVIEW,2010,TER,24,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MOURNEVIEW,2011,TER,20,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MOURNEVIEW,2012,TER,23,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MOURNEVIEW,2013,TER,31,34000,40000,45000,45364,50500,59950
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MOURNEVIEW,2014,TER,43,34000,44500,47750,50461,56000,79000
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MOURNEVIEW,2015,TER,29,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MOURNEVIEW,2016,TER,31,48000,56000,60000,62240,65000,95000
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MOURNEVIEW,2017,TER,43,42500,55000,62000,61033,68000,77000
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MOURNEVIEW,2018,TER,33,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MOURNEVIEW,2019,TER,25,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MOURNEVIEW,2020,TER,38,52500,68000,72250,70676,75000,90000
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MOURNEVIEW,2021,TER,41,54000,79000,84000,86053,88000,145000
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MOURNEVIEW,2022,TER,42,52000,78500,85000,82499,87000,100000
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",MOURNEVIEW,2023,TER,39,55000,77000,85000,84865,94950,135000
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",NAVAN,2005,TER,36,58000,88000,97244,103904,123275,150312
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",NAVAN,2006,TER,28,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",NAVAN,2007,TER,18,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",NAVAN,2008,TER,6,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",NAVAN,2009,TER,5,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",NAVAN,2010,TER,3,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",NAVAN,2011,TER,0,0,0,0,0,0,0
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",NAVAN,2012,TER,5,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",NAVAN,2013,TER,6,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",NAVAN,2014,TER,14,.,.,.,.,.,.
