OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoY,GeoX,Easting,Northing,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-086,,"Ousefield House 
Fulford Road
York
YO10 4PD",https://www.york.gov.uk/BrownfieldRegister,WGS84,53.9417,-1.0719,460808,449951,0.602,not owned by a public authority,yes,permissioned,full planning permission,2023-03-29,https://www.york.gov.uk/SearchPlanningApplications,,5,"Internal and external alterations, and partial demolition of Ousefield House in association with the change of use from officers mess and lodgings (use class C2A) to a 1 No.  dwelling (use class C3) and erection of 4no. detached dwellings.",,,,,,,See planning application 22/00114/FUL,2023-11-01,2023-11-01
http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-087,,"The Entertainer
36 Coney Street
York
YO1 9ND",https://www.york.gov.uk/BrownfieldRegister,WGS84,53.9585,-1.0803,460234,451819,0.057,not owned by a public authority,yes,permissioned,full planning permission,2023-04-11,https://www.york.gov.uk/SearchPlanningApplications,,7,Conversion of upper floors and part ground floor to 7no. flats (use class C3 or holiday let) with external alterations,,,,,,,See planning application 22/01044/FUL,2023-11-01,2023-11-01
http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-088,,"The Magnet
57 Osbaldwick Lane
York
YO10 3AY",https://www.york.gov.uk/BrownfieldRegister,WGS84,53.9572,-1.0410,462817,451700,0.170,not owned by a public authority,yes,permissioned,other,2023-04-05,https://www.york.gov.uk/SearchPlanningApplications,,8,Erection of 8no. dwellings with associated parking and landscaping following demolition of buildings,,,,,,,See planning application 21/00304/FUL allowed on appeal,2023-11-01,2023-11-01
http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-089,,"Clifton Without County Junior School
Rawcliffe Drive
York
YO30 6NS",https://www.york.gov.uk/BrownfieldRegister,WGS84,53.9750,-1.0984,459021,453638,0.623,owned by a public authority,yes,permissioned,outline planning permission,2022-11-11,https://www.york.gov.uk/SearchPlanningApplications,,15,Outline proposals for residential development.,"Full details for part demolition of Clifton Without Junior School and erection of two storey block and single storey extension for new library and associated uses, external works including car park, terrace, play areas and pedestrian and cycle access to adjacent school.",,,,,,See planning application 22/00685/OUTM,2023-11-01,2023-11-01
http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-090,,"Gateway 2
Holgate Park Drive
York
YO26 4GB",https://www.york.gov.uk/BrownfieldRegister,WGS84,53.9578,-1.1065,458514,451715,0.080,not owned by a public authority,yes,permissioned,other,2023-05-05,https://www.york.gov.uk/SearchPlanningApplications,,31,"Change of use from Commercial, Business and Service (use class E) to 31no.Flats (use class C3) under The Town and Country Planning (General Permitted Development) Order 2015 (as amended) - Schedule 2, Part 3, Class MA",,,,,,,See planning application 23/00148/ERC,2023-11-01,2023-11-01
http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-091,,"Morrell House 
388 Burton Stone Lane
York
YO30 6EZ",https://www.york.gov.uk/BrownfieldRegister,WGS84,53.9787,-1.0810,460162,454063,0.241,owned by a public authority,yes,pending decision,other,N/A,https://www.york.gov.uk/SearchPlanningApplications,,13,Renovation and change of use of former care home (use class C2) to create 12no. Flats (use class C3) with shared amenities and one 5/6 Person HMO (use class C4),,,,,,,See planning application 22/01504/FUL approved at Planning Committee B on 9th March 2023 subject to completion of a S106 agreement and the recommended conditions,2023-11-01,2023-11-01
http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-092,,"12 Sturdee Grove
York
YO31 8FD",https://www.york.gov.uk/BrownfieldRegister,WGS84,53.9731,-1.0674,461055,453448,0.130,not owned by a public authority,yes,pending decision,other,N/A,https://www.york.gov.uk/SearchPlanningApplications,,9,"Erection of two storey apartment building containing 10no. units, including associated landscaping, vehicle access with parking, following demolition of existing bungalow",,,,,,,See planning application 22/02349/FULM approved at Planning Committee B on 16th August 2023 subject to completion of a S106 agreement and the recommended conditions,2023-11-01,2023-11-01
http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-093,,"Site of Former Woolnough House
52 Woolnough Avenue
York
YO10 3RE",https://www.york.gov.uk/BrownfieldRegister,WGS84,53.9540,-1.0392,462942,451354,0.290,owned by a public authority,yes,not permissioned,other,N/A,https://www.york.gov.uk/SearchPlanningApplications,,10,This site has been assesses to have a capacity for approximately 10 new homes,,,,,,,This site has a CYC Executive decision to sell them for affordable housing to a housing association for future development.,2023-11-01,2023-11-01
http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-094,,"68 Centre
Monkton Road
York
YO31 9AN",https://www.york.gov.uk/BrownfieldRegister,WGS84,53.9783,-1.0572,461718,454042,0.245,owned by a public authority,yes,not permissioned,other,N/A,https://www.york.gov.uk/SearchPlanningApplications,,10,This site has been assesses to have a capacity for approximately 10 new homes,,,,,,,This site has a CYC Executive decision to sell them for affordable housing to a housing association for future development.,2023-11-01,2023-11-01
http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-095,BR-036,"Former Lowfield School
Community Housing Development
Dijon Avenue
York",https://www.york.gov.uk/BrownfieldRegister,WGS84,53.9507,-1.1208,457588,450919,0.314,not owned by a public authority,yes,permissioned,full planning permission,2019-03-25,https://www.york.gov.uk/SearchPlanningApplications,,19,Erection of 19 homes and associated infrastructure to form community housing development,,,,,,,"See application 18/02925/FULM
This site forms part of City of York Councils Housing Delivery Programme. Draft allocation H5.",2023-11-01,2023-11-01
http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-096,BR-036,"Former Lowfield School
Extra Care/Independent Living Housing Development
Dijon Avenue
York",https://www.york.gov.uk/BrownfieldRegister,WGS85,53.9513,-1.1211,457559,450996,0.450,owned by a public authority,yes,not permissioned,other,N/A,https://www.york.gov.uk/SearchPlanningApplications,,50,To be used for residential development either over 55’s housing/independent living/extra care each fully self-contained with communal facilities nearby.,,,,,,,This site forms part of CYC's Housing Delivery Programme and has been assesses to have a capacity for approximately 50 new homes. Draft allocation H5.,2023-11-01,2023-11-01
http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-097,BR-036,"Former Lowfield School 
Health and Public Service Building Plot 
Dijon Avenue
York",https://www.york.gov.uk/BrownfieldRegister,WGS86,53.9518,-1.1226,457466,451035,0.280,owned by a public authority,yes,not permissioned,other,N/A,https://www.york.gov.uk/SearchPlanningApplications,,10,This plot was identified for health and public service use in original outline consent 17/02429/OUTM for whole site - now identified for approx. 10 new homes,,,,,,,This site forms part of CYC's Housing Delivery Programme and has been assesses to have a capacity for approximately 10 new homes. Draft allocation H5.,2023-11-01,2023-11-01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
