Allocated,1st Pref,2nd Pref,3rd Pref,4th Pref,5th Pref,CatchmentName,CatchmentCode,Year 
8162003,8162003,8162013,8162014,,,St Mary's CE Primary School,8163222,2022
8162018,8162018,8162430,,,,Clifton Green Primary School,8162018,2022
8163904,8163904,8162000,,,,Westfield Community Primary School,8162017,2022
8162018,8162018,,,,,Burton Green Primary School,8162024,2022
8162003,8162003,,,,,Carr Infant School,8162003,2022
8162430,8162430,8162428,8162018,8162024,,Clifton with Rawcliffe Primary School,8162430,2022
8162007,8162007,8162027,,,,Westfield Community Primary School,8162017,2022
8162007,8162007,8162016,8162011,,,Dringhouses Primary School,8162007,2022
8162011,8162011,,,,,Knavesmire Primary School,8162011,2022
8162007,8162007,8162027,8163003,,,Woodthorpe Primary School,8162027,2022
8162169,8162169,,,,,Skelton Primary School,8162169,2022
8162430,8162430,,,,,Clifton with Rawcliffe Primary School,8162430,2022
8162430,8162430,,,,,Clifton with Rawcliffe Primary School,8162430,2022
8162431,8163158,8162431,8163401,8162176,,Osbaldwick Primary School,8162176,2022
8162014,8162014,8162000,8162003,,,Carr Infant School,8162003,2022
8162430,8162430,,,,,Clifton with Rawcliffe Primary School,8162430,2022
8163158,8163158,8162431,8163156,,,Lord Deramores Primary School,8163158,2022
8162431,8162431,,,,,Osbaldwick Primary School,8162176,2022
8163403,8163403,8163302,8162012,8162429,8162004,Tang Hall Primary School,8162429,2022
8162430,8162430,8162428,8162014,,,Clifton with Rawcliffe Primary School,8162430,2022
8162430,8162430,,,,,Clifton with Rawcliffe Primary School,8162430,2022
8162430,8162430,8162428,,,,Clifton with Rawcliffe Primary School,8162430,2022
8162015,8162015,8162180,,,,Huntington Primary Academy,8162180,2022
8162430,8162430,8162018,,,,Clifton with Rawcliffe Primary School,8162430,2022
8162349,8162349,8162029,,,,Rufforth Primary School,8162349,2022
8163403,8163403,,,,,Park Grove Primary Academy,8162012,2022
8162180,8162180,,,,,Huntington Primary Academy,8162180,2022
8162001,8162001,8162176,8163302,8162431,8163158,Osbaldwick Primary School,8162176,2022
8163401,8162001,8163302,8163401,8162176,,Osbaldwick Primary School,8162176,2022
8162015,8162015,8163302,,,,Haxby Road Primary Academy,8162004,2022
8162012,8162012,8162001,8162004,,,Park Grove Primary Academy,8162012,2022
8153255,8153255,8162349,8163222,,,Poppleton Ousebank Primary School,8162029,2022
8163904,8163904,8163402,8163403,8163003,,St Paul's CE Primary School,8163003,2022
8162000,8162000,8162014,,,,Acomb Primary School,8162000,2022
8162014,8162014,8162003,8162024,8162004,8162015,St Barnabas' CE Primary School,8163002,2022
8162227,8162227,8162180,,,,Huntington Primary Academy,8162180,2022
8162227,8162227,,,,,Stockton On The Forest Primary School,8162227,2022
8162001,8162001,8162227,,,,Hempland Primary School,8162001,2022
8162001,8162001,8162227,,,,Hempland Primary School,8162001,2022
8162001,8162001,8163302,8162431,8162176,,Osbaldwick Primary School,8162176,2022
8162001,8162001,8163302,8162176,8163158,8162227,Hempland Primary School,8162001,2022
8162176,8163158,8162176,8162431,,,Osbaldwick Primary School,8162176,2022
8162176,8162176,8163158,,,,Osbaldwick Primary School,8162176,2022
8162176,8162176,8163158,8162431,,,Osbaldwick Primary School,8162176,2022
8163158,8163158,8163402,,,,Osbaldwick Primary School,8162176,2022
8162431,8162431,8163158,8162176,,,Osbaldwick Primary School,8162176,2022
8162431,8162431,8163158,8162176,8163401,8162020,Lord Deramores Primary School,8163158,2022
8162431,8162431,,,,,Badger Hill Primary School,8162431,2022
8162431,8162431,8163302,8162020,,,Osbaldwick Primary School,8162176,2022
8162017,8162017,,,,,Westfield Community Primary School,8162017,2022
8162017,8162017,8162027,,,,Westfield Community Primary School,8162017,2022
8162017,8162017,,,,,Hob Moor Community Primary School,8162028,2022
8162017,8162017,,,,,Westfield Community Primary School,8162017,2022
8162017,8162017,,,,,Westfield Community Primary School,8162017,2022
8162180,8162180,,,,,Skelton Primary School,8162169,2022
8162180,8162180,,,,,Huntington Primary Academy,8162180,2022
8162180,8162180,8162015,,,,Yearsley Grove Primary School,8162015,2022
8162027,8162027,8162007,8162386,8162013,8162017,Westfield Community Primary School,8162017,2022
8163159,8163159,,,8163380,,,,2022
8162428,8162428,,,,,Lakeside Primary School,8162428,2022
8162021,8162021,8162241,8162015,8162180,8162429,New Earswick Primary School,8162021,2022
8162021,8162021,8162015,8162180,,,Yearsley Grove Primary School,8162015,2022
8162013,8162013,8163222,8162386,8162027,,Woodthorpe Primary School,8162027,2022
8162013,8162013,8162386,8163222,8163159,8162007,Copmanthorpe Primary School,8162013,2022
8162027,8162007,8162027,,,,Woodthorpe Primary School,8162027,2022
8163222,8163222,8162013,,,,St Mary's CE Primary School,8163222,2022
8162013,8162013,8162386,,,,Copmanthorpe Primary School,8162013,2022
8163152,8163152,,,,,Elvington CE Primary School,8163152,2022
8163152,8163152,8163380,8113082,,,Elvington CE Primary School,8163152,2022
8163152,8163152,8163380,8113082,,,Elvington CE Primary School,8163152,2022
8163403,8163403,8162169,,,,Skelton Primary School,8162169,2022
8162430,8162430,8162428,,,,Clifton with Rawcliffe Primary School,8162430,2022
8162430,8162430,8162000,8162011,8162014,8162007,Clifton with Rawcliffe Primary School,8162430,2022
8163002,8163002,,,,,Poppleton Road Primary School,8162014,2022
8163003,8163003,8162011,8162016,8162007,8162000,Scarcroft Primary School,8162016,2022
8163002,8163002,,,,,St Barnabas' CE Primary School,8163002,2022
8162430,8162430,8162428,,,,Lakeside Primary School,8162428,2022
8163403,8163403,8163402,8162011,8162016,8163904,Scarcroft Primary School,8162016,2022
8162176,8162176,,,,,Osbaldwick Primary School,8162176,2022
8162430,8162430,8162428,8162024,,,Clifton with Rawcliffe Primary School,8162430,2022
8162018,8162018,8162012,,,,Burton Green Primary School,8162024,2022
8162017,8162017,8162000,8162003,8162028,,Westfield Community Primary School,8162017,2022
8162014,8162014,8162008,8162007,,,St Barnabas' CE Primary School,8163002,2022
8162017,8162017,8162027,8162007,,,Westfield Community Primary School,8162017,2022
8162017,8162017,,,,,Acomb Primary School,8162000,2022
8162014,8162014,8162003,,,,Carr Infant School,8162003,2022
8163212,8163212,8162058,8162004,8162241,8162180,Robert Wilkinson Primary School,8163212,2022
8163152,8163152,,,,,,,2022
8162430,8162430,8162014,8162428,8162000,,Clifton with Rawcliffe Primary School,8162430,2022
8162000,8162000,,,,,Acomb Primary School,8162000,2022
8163212,8163212,8162058,,,,Robert Wilkinson Primary School,8163212,2022
8163212,8163212,,,,,Robert Wilkinson Primary School,8163212,2022
8162015,8162015,,,,,Haxby Road Primary Academy,8162004,2022
8162014,8162014,,,,,Poppleton Road Primary School,8162014,2022
8162014,8162014,,,,,Poppleton Road Primary School,8162014,2022
8162014,8162014,,,,,Carr Infant School,8162003,2022
8162014,8162014,,,,,St Barnabas' CE Primary School,8163002,2022
8163151,8163151,,,,,Dunnington CE Primary School,8163151,2022
8163151,8163151,8163380,8163152,,,Dunnington CE Primary School,8163151,2022
8163151,8163151,,,,,Dunnington CE Primary School,8163151,2022
8162028,8162028,,,,,Woodthorpe Primary School,8162027,2022
8162028,8162028,,,,,Westfield Community Primary School,8162017,2022
8162028,8162028,,,,,Westfield Community Primary School,8162017,2022
8162028,8162028,,,,,Hob Moor Community Primary School,8162028,2022
8162028,8162028,,,,,Westfield Community Primary School,8162017,2022
8162028,8162028,,,,,Clifton Green Primary School,8162018,2022
8162028,8162028,8162000,,,,Hob Moor Community Primary School,8162028,2022
8162028,8162028,8162017,,,,Hob Moor Community Primary School,8162028,2022
8162000,8162000,,,,,Acomb Primary School,8162000,2022
8162003,8162000,,,,,Carr Infant School,8162003,2022
8163380,8163380,8163152,8163151,8153153,,Wheldrake with Thorganby CE Primary School,8163380,2022
8162430,8162430,8162029,8162004,8162018,,Clifton Green Primary School,8162018,2022
8162003,8162003,,,,,Carr Infant School,8162003,2022
8162011,8162011,8162016,,,,Knavesmire Primary School,8162011,2022
8162011,8162011,8162016,8162007,,,Knavesmire Primary School,8162011,2022
8162003,8162003,8162000,8162017,,,Westfield Community Primary School,8162017,2022
8162003,8162003,,,,,Carr Infant School,8162003,2022
8162003,8162003,,,,,Carr Infant School,8162003,2022
8162003,8162003,8162029,8162028,,,Carr Infant School,8162003,2022
8162003,8162003,,,,,Carr Infant School,8162003,2022
8162011,8162011,8162016,,,,Knavesmire Primary School,8162011,2022
8162011,8162011,,,,,Scarcroft Primary School,8162016,2022
,,8162386,8162011,,,Bishopthorpe Infant School,8162386,2022
8162016,8162016,8162011,,,,Bishopthorpe Infant School,8162386,2022
8162011,8162011,8162016,8163003,8162008,8162386,Knavesmire Primary School,8162011,2022
8162011,8162011,8162016,8163904,,,Scarcroft Primary School,8162016,2022
8162011,8162011,8162016,,,,Knavesmire Primary School,8162011,2022
8162011,8162011,,,,,Dringhouses Primary School,8162007,2022
8162011,8162011,8162016,8162386,,,Knavesmire Primary School,8162011,2022
8163402,8163402,8163156,8163158,,,St Oswald's CE Primary School,8163156,2022
8162011,8162011,8162016,8162008,,,Knavesmire Primary School,8162011,2022
8163402,8163402,8162008,8162011,,,Knavesmire Primary School,8162011,2022
8162386,8162386,8162013,8162007,8162011,8162016,Bishopthorpe Infant School,8162386,2022
8162013,8162013,,,,,Copmanthorpe Primary School,8162013,2022
8162013,8162013,,,,,Copmanthorpe Primary School,8162013,2022
8162013,8162013,,,,,Copmanthorpe Primary School,8162013,2022
8162013,8162013,8162386,8163904,,,Copmanthorpe Primary School,8162013,2022
8162013,8162013,,,,,Copmanthorpe Primary School,8162013,2022
8162013,8162013,,,,,Copmanthorpe Primary School,8162013,2022
8162180,8162180,8162015,,,,New Earswick Primary School,8162021,2022
8163156,8163156,8163158,8162008,,,Fishergate Primary School,8162008,2022
8163156,8163156,8163158,8162008,,,Fishergate Primary School,8162008,2022
8163156,8163156,,,,,Fishergate Primary School,8162008,2022
8163156,8163156,8163158,,,,Fishergate Primary School,8162008,2022
8163156,8163156,,,,,Fishergate Primary School,8162008,2022
8162428,8162428,,,,,Lakeside Primary School,8162428,2022
8162428,8162428,8162430,,,,Lakeside Primary School,8162428,2022
8162428,8162428,8162430,,,,Lakeside Primary School,8162428,2022
8162428,8162428,,,,,Lakeside Primary School,8162428,2022
8162428,8162428,,,,,Lakeside Primary School,8162428,2022
8162428,8162428,,,,,Lakeside Primary School,8162428,2022
8162004,8162004,8162012,8162015,,,Haxby Road Primary Academy,8162004,2022
8162004,8162004,8162429,,,,Park Grove Primary Academy,8162012,2022
8162000,8162000,8163003,,,,Acomb Primary School,8162000,2022
8163003,8163003,8162000,8163904,8162011,8162014,St Paul's CE Primary School,8163003,2022
8162000,8162000,,,,,Acomb Primary School,8162000,2022
8162349,8162349,8162029,8162014,,,Poppleton Road Primary School,8162014,2022
8162007,8162007,8162011,8163003,8162016,8162386,Dringhouses Primary School,8162007,2022
8163003,8163003,8162000,8163904,8162014,8162016,Hob Moor Community Primary School,8162028,2022
8163212,8163212,,,,,Robert Wilkinson Primary School,8163212,2022
8163212,8163212,,,,,Robert Wilkinson Primary School,8163212,2022
8163212,8163212,,,,,Robert Wilkinson Primary School,8163212,2022
8163212,8163212,,,,,Robert Wilkinson Primary School,8163212,2022
8162000,8162000,,,,,Acomb Primary School,8162000,2022
8162000,8162000,8162014,,,,Acomb Primary School,8162000,2022
8162011,8162011,8162016,8162386,8162008,,Scarcroft Primary School,8162016,2022
8162240,8162240,8162058,,,,Headlands Primary School,8162241,2022
8163212,8163212,,,,,Robert Wilkinson Primary School,8163212,2022
8163212,8163212,,,,,Robert Wilkinson Primary School,8163212,2022
8163212,8163212,,,,,Robert Wilkinson Primary School,8163212,2022
8163212,8163212,,,,,Robert Wilkinson Primary School,8163212,2022
8163156,8163156,,,,,Fishergate Primary School,8162008,2022
8163212,8163212,,,,,Robert Wilkinson Primary School,8163212,2022
8162430,8162430,8162018,,,,Clifton Green Primary School,8162018,2022
8162015,8162015,,,,,Yearsley Grove Primary School,8162015,2022
8162015,8162015,8162004,,,,Yearsley Grove Primary School,8162015,2022
8162012,8162012,,,,,Haxby Road Primary Academy,8162004,2022
8162015,8162015,,,,,Haxby Road Primary Academy,8162004,2022
8162015,8162015,8162180,8162021,,,Yearsley Grove Primary School,8162015,2022
8162015,8162015,8163302,8162001,,,Haxby Road Primary Academy,8162004,2022
8162013,8162013,8162386,,,,Copmanthorpe Primary School,8162013,2022
8163401,8163401,8162176,,,,Osbaldwick Primary School,8162176,2022
8162029,8162029,8162349,,,,Poppleton Ousebank Primary School,8162029,2022
8162004,8162004,8162012,8163403,,,Clifton Green Primary School,8162018,2022
8162431,8162431,8162001,8163158,,,Osbaldwick Primary School,8162176,2022
8162058,8162058,,,,,Ralph Butterfield Primary School,8162058,2022
8162058,8162058,,,,,Ralph Butterfield Primary School,8162058,2022
8162007,8162007,8162000,8163003,8162027,8162011,Dringhouses Primary School,8162007,2022
8162000,8132181,8132567,8132173,8162000,8162014,Acomb Primary School,8162000,2022
8163158,8163158,8163156,8162016,,,Fishergate Primary School,8162008,2022
8163380,8163380,,,,,Wheldrake with Thorganby CE Primary School,8163380,2022
8163380,8163380,,,,,Wheldrake with Thorganby CE Primary School,8163380,2022
8162008,8162008,,,,,Fishergate Primary School,8162008,2022
8162430,8162430,,,,,Clifton with Rawcliffe Primary School,8162430,2022
8162003,8162003,8162014,,,,Carr Infant School,8162003,2022
8162430,8162430,8162058,8163403,8162428,,Clifton with Rawcliffe Primary School,8162430,2022
8162058,8162058,,,,,Ralph Butterfield Primary School,8162058,2022
8162028,8162000,,,,,Hob Moor Community Primary School,8162028,2022
8163212,8163212,,,,,Robert Wilkinson Primary School,8163212,2022
8162058,8162058,,,,,Ralph Butterfield Primary School,8162058,2022
8162428,8162428,,,,,Clifton with Rawcliffe Primary School,8162430,2022
8162029,8162029,,,,,Poppleton Ousebank Primary School,8162029,2022
8162180,8162180,8162021,8162058,8163212,8162240,Huntington Primary Academy,8162180,2022
8163212,8162001,8163158,8163212,8162176,,Osbaldwick Primary School,8162176,2022
8162016,8162016,8163403,8162008,,,Fishergate Primary School,8162008,2022
8162180,8162180,8162015,8163156,8163158,,Haxby Road Primary Academy,8162004,2022
8162240,8162240,8162241,8162058,8162021,,Headlands Primary School,8162241,2022
8163403,8163403,8162001,,,,Hempland Primary School,8162001,2022
8162015,8162015,8162180,,,,Yearsley Grove Primary School,8162015,2022
8162386,8162386,8162016,,,,Bishopthorpe Infant School,8162386,2022
8163212,8163212,,,,,Robert Wilkinson Primary School,8163212,2022
8162227,8162227,,,,,Stockton On The Forest Primary School,8162227,2022
8162429,8162429,,,,,Tang Hall Primary School,8162429,2022
8162007,8162007,,,,,Hob Moor Community Primary School,8162028,2022
8162012,8162012,,,,,Park Grove Primary Academy,8162012,2022
8162241,8162241,8162240,8162058,,,Headlands Primary School,8162241,2022
8162014,8162014,,,,,Poppleton Road Primary School,8162014,2022
8162029,8162029,8162349,,,,St Mary's CE Primary School,8163222,2022
8163380,8163380,8163152,,,,Wheldrake with Thorganby CE Primary School,8163380,2022
8162016,8162016,8162011,,,,Knavesmire Primary School,8162011,2022
8163380,8163380,,,,,Wheldrake with Thorganby CE Primary School,8163380,2022
8162058,8162058,,,,,Ralph Butterfield Primary School,8162058,2022
8162180,8162180,,,,,Yearsley Grove Primary School,8162015,2022
8162004,8162004,,,,,Haxby Road Primary Academy,8162004,2022
8163212,8163212,,,,,Robert Wilkinson Primary School,8163212,2022
8162430,8162430,8162428,8162024,,,Clifton with Rawcliffe Primary School,8162430,2022
8162012,8162012,8163302,8162004,8163403,8162015,Haxby Road Primary Academy,8162004,2022
8162015,8163158,8162015,8162004,,,Yearsley Grove Primary School,8162015,2022
8162001,8162001,,,,,Hempland Primary School,8162001,2022
8162430,8162430,,,,,Clifton with Rawcliffe Primary School,8162430,2022
8162430,8162430,,,,,Clifton with Rawcliffe Primary School,8162430,2022
8162008,8162008,,,,,Tang Hall Primary School,8162429,2022
8162008,8162008,8163402,8163003,,,St Paul's CE Primary School,8163003,2022
8162008,8162008,,,,,Fishergate Primary School,8162008,2022
8162008,8162008,8163156,,,,Fishergate Primary School,8162008,2022
8162012,8162012,8163302,8162429,,,Park Grove Primary Academy,8162012,2022
8162012,8162012,,,,,Park Grove Primary Academy,8162012,2022
8162003,8162000,,,,,Carr Infant School,8162003,2022
8163403,8163403,,,,,Acomb Primary School,8162000,2022
8162012,8162012,,,,,Park Grove Primary Academy,8162012,2022
8162012,8162012,8163402,8163302,8162016,,Fishergate Primary School,8162008,2022
8162012,8162012,,,,,Park Grove Primary Academy,8162012,2022
8162018,8162018,8162430,8162169,8162029,8162014,Clifton Green Primary School,8162018,2022
8162029,8162029,,,,,Poppleton Ousebank Primary School,8162029,2022
8162029,8162029,8163403,8162430,,,Lakeside Primary School,8162428,2022
8162018,8162018,8162430,8162428,,,Lakeside Primary School,8162428,2022
8162018,8162018,8162430,8162014,,,Clifton Green Primary School,8162018,2022
8162003,8162003,8162014,,,,Carr Infant School,8162003,2022
8163003,8163158,8163003,8162016,8162012,8162004,Clifton Green Primary School,8162018,2022
8163151,8163151,8163158,,,,Dunnington CE Primary School,8163151,2022
8162431,8163158,8162001,8162431,8162176,8162020,Osbaldwick Primary School,8162176,2022
8163158,8163158,8162431,8162020,,,Lord Deramores Primary School,8163158,2022
8163158,8163158,8162431,8163156,8162020,,Lord Deramores Primary School,8163158,2022
8162016,8163158,8162431,8162016,,,Scarcroft Primary School,8162016,2022
8163380,8163380,,,,,Wheldrake with Thorganby CE Primary School,8163380,2022
8162014,8162014,,,,,Poppleton Road Primary School,8162014,2022
8163380,8163380,,,,,Wheldrake with Thorganby CE Primary School,8163380,2022
8163380,8163380,8163152,8163151,,,Wheldrake with Thorganby CE Primary School,8163380,2022
8162014,8162014,8162003,8162000,8162029,,Carr Infant School,8162003,2022
8162014,8162014,8162003,,,,Carr Infant School,8162003,2022
8162014,8162014,8162003,,,,Poppleton Road Primary School,8162014,2022
8162029,8162029,8162349,,,,Poppleton Ousebank Primary School,8162029,2022
8162029,8162029,,,,,Poppleton Ousebank Primary School,8162029,2022
8162017,8162007,8162017,,,,Westfield Community Primary School,8162017,2022
8162007,8162007,8162027,,,,Dringhouses Primary School,8162007,2022
8162240,8162240,8162058,,,,Wigginton Primary School,8162240,2022
8162349,8162349,8162029,8162003,8162000,,Carr Infant School,8162003,2022
8162029,8162029,8162349,,,,Poppleton Ousebank Primary School,8162029,2022
8163904,8163904,,,,,Acomb Primary School,8162000,2022
8163904,8163904,,,,,Hob Moor Community Primary School,8162028,2022
8163904,8163904,,,,,Hob Moor Community Primary School,8162028,2022
8163904,8163904,,,,,Hob Moor Community Primary School,8162028,2022
8163904,8163904,8162017,8162003,,,Westfield Community Primary School,8162017,2022
8163904,8163904,8162000,,,,Acomb Primary School,8162000,2022
8163904,8163904,,,,,Westfield Community Primary School,8162017,2022
8163904,8163904,,,,,Hob Moor Community Primary School,8162028,2022
8163904,8163904,8162000,8163003,,,Poppleton Road Primary School,8162014,2022
8163904,8163904,,,,,Hob Moor Community Primary School,8162028,2022
8162241,8162241,8162058,8162240,,,Headlands Primary School,8162241,2022
8162001,8162001,,,,,Hempland Primary School,8162001,2022
8162431,8162431,8162001,8163401,8162176,,Osbaldwick Primary School,8162176,2022
8162176,8162176,8162001,8163401,,,Osbaldwick Primary School,8162176,2022
8162431,8162431,8163158,,,,Badger Hill Primary School,8162431,2022
8162240,8162240,,,,,Wigginton Primary School,8162240,2022
8162021,8162021,8162012,8162004,,,Haxby Road Primary Academy,8162004,2022
8162169,8162169,,,,,Skelton Primary School,8162169,2022
8162169,8162169,,,,,Skelton Primary School,8162169,2022
8163003,8163003,,,,,St Paul's CE Primary School,8163003,2022
8162169,8162169,,,,,Skelton Primary School,8162169,2022
8162004,8162004,8162015,,,,Haxby Road Primary Academy,8162004,2022
8163222,8163222,,,,,St Mary's CE Primary School,8163222,2022
8163222,8163222,,,,,Copmanthorpe Primary School,8162013,2022
8162013,8162013,,,,,Copmanthorpe Primary School,8162013,2022
8162013,8162013,,,,,Copmanthorpe Primary School,8162013,2022
8162013,8162013,,,,,Copmanthorpe Primary School,8162013,2022
8162008,8162008,8162011,8162386,8162007,8162029,Dringhouses Primary School,8162007,2022
8162011,8162011,8163003,,,,St Paul's CE Primary School,8163003,2022
8162011,8162011,8162008,,,,Knavesmire Primary School,8162011,2022
8162386,8162386,8162011,,,,Bishopthorpe Infant School,8162386,2022
8162008,8162008,,,,,Fishergate Primary School,8162008,2022
8162015,8162015,8162180,,,,Yearsley Grove Primary School,8162015,2022
8162015,8162015,8162004,8162021,8162012,,Yearsley Grove Primary School,8162015,2022
8162180,8162180,,,,,Huntington Primary Academy,8162180,2022
8162180,8162180,8162015,,,,Huntington Primary Academy,8162180,2022
8162058,8162058,,,,,Ralph Butterfield Primary School,8162058,2022
8162058,8162058,8162240,8162241,,,Ralph Butterfield Primary School,8162058,2022
8162016,8162016,8162011,8163156,8162008,8163158,Scarcroft Primary School,8162016,2022
8162008,8162008,8163402,,,,Fishergate Primary School,8162008,2022
8162028,8153355,,,,,Hob Moor Community Primary School,8162028,2022
8162028,8162028,,,,,Hob Moor Community Primary School,8162028,2022
8162007,8162007,,,,,Hob Moor Community Primary School,8162028,2022
8162011,8162011,8163156,8162008,8163158,,Fishergate Primary School,8162008,2022
8162016,8162016,8162011,8162008,8163003,,Scarcroft Primary School,8162016,2022
8163403,8163403,8162016,,,,Scarcroft Primary School,8162016,2022
8162016,8162016,8162011,,,,Scarcroft Primary School,8162016,2022
8162016,8162016,8163003,8162000,8162007,8162008,Scarcroft Primary School,8162016,2022
8163904,8163904,8162000,8162028,,,Acomb Primary School,8162000,2022
8162016,8162016,8162386,8162011,,,Scarcroft Primary School,8162016,2022
8162169,8162169,8162018,8162430,,,Skelton Primary School,8162169,2022
8162003,8162003,8162014,,,,Carr Infant School,8162003,2022
8162058,8162058,,,,,Ralph Butterfield Primary School,8162058,2022
8162058,8162058,,,,,Ralph Butterfield Primary School,8162058,2022
8162058,8162058,,,,,Ralph Butterfield Primary School,8162058,2022
8162058,8162058,,,,,Ralph Butterfield Primary School,8162058,2022
8162058,8162058,8162241,,,,Ralph Butterfield Primary School,8162058,2022
8162241,8162241,,,,,Wigginton Primary School,8162240,2022
8162241,8162241,8162058,8162240,,,Headlands Primary School,8162241,2022
8162241,8162241,8162240,8162058,,,Headlands Primary School,8162241,2022
8163212,8163212,8162240,8162180,8163403,8162015,Headlands Primary School,8162241,2022
8163904,8162000,8162007,8163904,8163003,8162028,Hob Moor Community Primary School,8162028,2022
8162000,8162000,8163003,,,,Acomb Primary School,8162000,2022
8162000,8162000,,,,,Acomb Primary School,8162000,2022
8162000,8162000,8162014,,,,Acomb Primary School,8162000,2022
8162000,8162000,8163003,,,,Acomb Primary School,8162000,2022
8163003,8162000,8163003,8162028,,,Hob Moor Community Primary School,8162028,2022
8162000,8162000,8163904,8163003,,,Acomb Primary School,8162000,2022
8162240,8162240,,,,,Wigginton Primary School,8162240,2022
8162240,8162240,,,,,Wigginton Primary School,8162240,2022
8162029,8162029,8162000,8162014,8162349,,Westfield Community Primary School,8162017,2022
8163156,8163156,,,,,Fishergate Primary School,8162008,2022
8163158,8163158,,,,,Fishergate Primary School,8162008,2022
8163156,8163156,8163158,8162008,8162013,8163151,Fishergate Primary School,8162008,2022
8163156,8163156,8162431,,,,Fishergate Primary School,8162008,2022
8162008,8162000,8162008,,,,Carr Infant School,8162003,2022
8162016,8162016,8162008,,,,Scarcroft Primary School,8162016,2022
8162008,8162008,,,,,Fishergate Primary School,8162008,2022
8162021,8162021,8162004,,,,Haxby Road Primary Academy,8162004,2022
8162429,8162429,,,,,Tang Hall Primary School,8162429,2022
8162429,8162429,,,,,Tang Hall Primary School,8162429,2022
8162429,8162429,8163302,,,,Tang Hall Primary School,8162429,2022
8162180,8162180,,,,,Huntington Primary Academy,8162180,2022
8163212,8163212,,,,,Robert Wilkinson Primary School,8163212,2022
8163212,8163212,,,,,Robert Wilkinson Primary School,8163212,2022
8162227,8162227,8162001,8163302,8163151,,Stockton On The Forest Primary School,8162227,2022
8162018,8162018,,,,,Burton Green Primary School,8162024,2022
8162018,8162018,,,,,Clifton Green Primary School,8162018,2022
8162058,8162011,8162058,8163156,8162016,8162001,,,2022
8162018,8162018,,,,,Clifton Green Primary School,8162018,2022
8162018,8162018,,,,,Clifton Green Primary School,8162018,2022
8162016,8162011,8162016,8162000,8163904,8163003,Acomb Primary School,8162000,2022
8162018,8162018,,,,,Clifton Green Primary School,8162018,2022
8162001,8162001,8163302,8162180,8162227,8162176,Hempland Primary School,8162001,2022
8162430,8162430,8162428,,,,Lakeside Primary School,8162428,2022
8163403,8163403,8163402,8162012,8162016,8162014,Clifton Green Primary School,8162018,2022
8162430,8162430,8162428,8162018,,,Clifton with Rawcliffe Primary School,8162430,2022
8162430,8162430,8162021,8162428,,,Lakeside Primary School,8162428,2022
8162058,8162058,8162241,8162240,8162021,,Ralph Butterfield Primary School,8162058,2022
8163403,8163403,8162430,8162428,8163904,,Clifton with Rawcliffe Primary School,8162430,2022
8162058,8162058,,,,,Ralph Butterfield Primary School,8162058,2022
8162058,8162058,,,,,Ralph Butterfield Primary School,8162058,2022
8162058,8162058,8162240,8162241,8162021,,New Earswick Primary School,8162021,2022
8162007,8162007,8162386,,,,Dringhouses Primary School,8162007,2022
8162021,8162021,8162004,,,,Haxby Road Primary Academy,8162004,2022
8163151,8163151,,,,,Osbaldwick Primary School,8162176,2022
8163212,8163212,,,,,Stockton On The Forest Primary School,8162227,2022
8162016,8162016,8163158,8162008,8162020,8162431,Fishergate Primary School,8162008,2022
,,,8163380,8163159,,,,2022
8162012,8162012,8162004,,,,Park Grove Primary Academy,8162012,2022
8163158,8163158,8162431,8162020,,,Lord Deramores Primary School,8163158,2022
8162241,8162241,8162240,8162058,8162021,,Headlands Primary School,8162241,2022
8162430,8162430,8162058,8162240,8162241,8162428,Lakeside Primary School,8162428,2022
8163380,8163380,,,,,Wheldrake with Thorganby CE Primary School,8163380,2022
8162058,8162058,,,,,Ralph Butterfield Primary School,8162058,2022
8162180,8162180,,,,,Huntington Primary Academy,8162180,2022
8163158,8163158,,,,,Osbaldwick Primary School,8162176,2022
8153113,8153113,8163212,,,,Robert Wilkinson Primary School,8163212,2022
8163403,8163403,,,,,Park Grove Primary Academy,8162012,2022
8162024,8162024,8162004,8162008,8162007,8162000,St Paul's CE Primary School,8163003,2022
8162027,8162027,8162007,8162386,,,Woodthorpe Primary School,8162027,2022
8163380,8163380,,,,,Wheldrake with Thorganby CE Primary School,8163380,2022
8163212,8163212,,,,,Robert Wilkinson Primary School,8163212,2022
8162001,8162001,8163151,8162429,,,Hempland Primary School,8162001,2022
8163156,8163156,,,,,Fishergate Primary School,8162008,2022
8162012,8162012,,,,,Tang Hall Primary School,8162429,2022
8163403,8163403,8162008,8163402,8163003,8162429,Fishergate Primary School,8162008,2022
8162058,8162058,8163212,8162011,8162016,,Scarcroft Primary School,8162016,2022
8163212,8163212,8162058,8162004,,,Robert Wilkinson Primary School,8163212,2022
8162008,8162008,8163156,8163158,8163402,8162001,Fishergate Primary School,8162008,2022
8162012,8162012,8162001,8163302,8162429,8162004,Park Grove Primary Academy,8162012,2022
8163402,8163402,8162008,8162020,8162016,8163403,Fishergate Primary School,8162008,2022
8163402,8163402,8162008,8162020,8162016,8163403,Fishergate Primary School,8162008,2022
8162003,8162000,8162003,8162016,,,Westfield Community Primary School,8162017,2022
8162007,8162007,8162386,8162016,8162011,,Dringhouses Primary School,8162007,2022
8162386,8162386,,,,,Bishopthorpe Infant School,8162386,2022
8162011,8162011,8163003,8162007,,,Knavesmire Primary School,8162011,2022
