Birth Year,Birth Month,Country,Gov Region,County,Breed Type,Breed,Sex,Application Type,Number Of Births
2015,April    ,Wales,Wales,Mid Glamorgan,Dairy,HOLSTEIN,F,Birth Application,2
2015,April    ,Wales,Wales,Powys,Dairy,HOLSTEIN,M,Birth Application,22
2015,April    ,Wales,Wales,Gwent,Dairy,HOLSTEIN,F,Birth Application,33
2015,April    ,Wales,Wales,Dyfed,Dairy,HOLSTEIN,M,Birth Application,193
2015,April    ,Wales,Wales,South Glamorgan,Dairy,HOLSTEIN,F,Birth Application,4
2015,April    ,Wales,Wales,Powys,Dairy,HOLSTEIN,F,Birth Application,38
2015,April    ,Wales,Wales,Gwynedd,Dairy,HOLSTEIN,M,Birth Application,3
2015,April    ,Wales,Wales,Dyfed,Dairy,HOLSTEIN FRIESIAN,F,Birth Application,1828
2015,April    ,Wales,Wales,Powys,Dairy,HOLSTEIN FRIESIAN,M,Birth Application,164
2015,April    ,Wales,Wales,Clwyd,Dairy,HOLSTEIN FRIESIAN,F,Birth Application,360
2015,April    ,Wales,Wales,Mid Glamorgan,Dairy,HOLSTEIN FRIESIAN,F,Birth Application,54
2015,April    ,Wales,Wales,Gwynedd,Dairy,HOLSTEIN FRIESIAN,F,Birth Application,136
2015,April    ,Wales,Wales,Gwynedd,Dairy,HOLSTEIN FRIESIAN,M,Birth Application,114
2015,April    ,Wales,Wales,Dyfed,Dairy,HOLSTEIN FRIESIAN,M,Birth Application,1442
2015,April    ,Wales,Wales,South Glamorgan,Dairy,HOLSTEIN FRIESIAN,F,Birth Application,60
2015,April    ,Wales,Wales,Clwyd,Dairy,HOLSTEIN FRIESIAN,M,Birth Application,318
2015,April    ,Wales,Wales,West Glamorgan,Dairy,HOLSTEIN FRIESIAN,M,Birth Application,11
2015,April    ,Wales,Wales,Gwent,Dairy,HOLSTEIN FRIESIAN,F,Birth Application,153
2015,April    ,Wales,Wales,Powys,Dairy,HOLSTEIN FRIESIAN,F,Birth Application,288
2015,April    ,Wales,Wales,South Glamorgan,Dairy,HOLSTEIN FRIESIAN,M,Birth Application,54
2015,April    ,Wales,Wales,Gwent,Dairy,HOLSTEIN FRIESIAN,M,Birth Application,126
2015,April    ,Wales,Wales,West Glamorgan,Dairy,HOLSTEIN FRIESIAN,F,Birth Application,8
2015,April    ,Wales,Wales,Mid Glamorgan,Dairy,HOLSTEIN FRIESIAN,M,Birth Application,43
2015,April    ,Wales,Wales,Clwyd,Dairy,HOLSTEIN FRIESIAN X,M,Birth Application,62
2015,April    ,Wales,Wales,Powys,Dairy,HOLSTEIN FRIESIAN X,F,Birth Application,8
2015,April    ,Wales,Wales,Dyfed,Dairy,HOLSTEIN FRIESIAN X,F,Birth Application,97
2015,April    ,Wales,Wales,Dyfed,Dairy,HOLSTEIN FRIESIAN X,M,Birth Application,104
2015,April    ,Wales,Wales,Powys,Dairy,HOLSTEIN FRIESIAN X,M,Birth Application,9
2015,April    ,Wales,Wales,South Glamorgan,Dairy,HOLSTEIN FRIESIAN X,F,Birth Application,2
2015,April    ,Wales,Wales,Gwent,Dairy,HOLSTEIN FRIESIAN X,M,Birth Application,20
2015,April    ,Wales,Wales,Gwent,Dairy,HOLSTEIN FRIESIAN X,F,Birth Application,15
2015,April    ,Wales,Wales,Gwynedd,Dairy,HOLSTEIN FRIESIAN X,F,Birth Application,85
2015,April    ,Wales,Wales,Clwyd,Dairy,HOLSTEIN FRIESIAN X,F,Birth Application,76
2015,April    ,Wales,Wales,Gwynedd,Dairy,HOLSTEIN FRIESIAN X,M,Birth Application,72
2015,April    ,Wales,Wales,Dyfed,Dairy,HOLSTEIN X,M,Birth Application,15
2015,April    ,Wales,Wales,Powys,Dairy,HOLSTEIN X,F,Birth Application,1
2015,April    ,Wales,Wales,Gwynedd,Dairy,HOLSTEIN X,F,Birth Application,1
2015,April    ,Wales,Wales,Clwyd,Dairy,HOLSTEIN X,F,Birth Application,2
2015,April    ,Wales,Wales,Dyfed,Dairy,HOLSTEIN X,F,Birth Application,6
2015,April    ,Wales,Wales,Gwent,Dairy,HOLSTEIN X,M,Birth Application,4
2015,April    ,Wales,Wales,Clwyd,Dairy,JERSEY,F,Birth Application,16
2015,April    ,Wales,Wales,Gwynedd,Dairy,JERSEY,F,Birth Application,10
2015,April    ,Wales,Wales,Dyfed,Dairy,JERSEY,M,Birth Application,14
2015,April    ,Wales,Wales,Dyfed,Dairy,JERSEY,F,Birth Application,37
2015,April    ,Wales,Wales,Gwynedd,Dairy,JERSEY,M,Birth Application,3
2015,April    ,Wales,Wales,Powys,Dairy,JERSEY,F,Birth Application,1
2015,April    ,Wales,Wales,Clwyd,Dairy,JERSEY,M,Birth Application,1
2015,April    ,Wales,Wales,South Glamorgan,Dairy,JERSEY,M,Birth Application,1
2015,April    ,Wales,Wales,Gwent,Dairy,JERSEY,F,Birth Application,1
2015,April    ,Wales,Wales,Powys,Dairy,JERSEY X,M,Birth Application,9
2015,April    ,Wales,Wales,Dyfed,Dairy,JERSEY X,F,Birth Application,159
2015,April    ,Wales,Wales,Gwent,Dairy,JERSEY X,F,Birth Application,7
2015,April    ,Wales,Wales,Gwynedd,Dairy,JERSEY X,M,Birth Application,9
2015,April    ,Wales,Wales,Dyfed,Dairy,JERSEY X,M,Birth Application,74
2015,April    ,Wales,Wales,Powys,Dairy,JERSEY X,F,Birth Application,7
2015,April    ,Wales,Wales,Gwynedd,Dairy,JERSEY X,F,Birth Application,7
2015,April    ,Wales,Wales,Clwyd,Dairy,JERSEY X,M,Birth Application,1
2015,April    ,Wales,Wales,Clwyd,Dairy,JERSEY X,F,Birth Application,14
2015,April    ,Wales,Wales,West Glamorgan,Dairy,KERRY X,M,Birth Application,1
2015,April    ,Wales,Wales,Powys,Dairy,KIWI,F,Birth Application,3
2015,April    ,Wales,Wales,Dyfed,Dairy,KIWI CROSS,F,Birth Application,52
2015,April    ,Wales,Wales,Gwynedd,Dairy,KIWI CROSS,F,Birth Application,14
2015,April    ,Wales,Wales,Dyfed,Dairy,KIWI CROSS,M,Birth Application,4
2015,April    ,Wales,Wales,Gwynedd,Dairy,KIWI CROSS,M,Birth Application,5
2015,April    ,Wales,Wales,Gwent,Non Dairy,LIMOUSIN,M,Birth Application,39
2015,April    ,Wales,Wales,Mid Glamorgan,Non Dairy,LIMOUSIN,M,Birth Application,26
2015,April    ,Wales,Wales,West Glamorgan,Non Dairy,LIMOUSIN,M,Birth Application,33
2015,April    ,Wales,Wales,Powys,Non Dairy,LIMOUSIN,M,Birth Application,286
2015,April    ,Wales,Wales,Gwent,Non Dairy,LIMOUSIN,F,Birth Application,57
2015,April    ,Wales,Wales,Dyfed,Non Dairy,LIMOUSIN,F,Birth Application,323
2015,April    ,Wales,Wales,South Glamorgan,Non Dairy,LIMOUSIN,F,Birth Application,10
2015,April    ,Wales,Wales,Gwynedd,Non Dairy,LIMOUSIN,M,Birth Application,181
2015,April    ,Wales,Wales,Dyfed,Non Dairy,LIMOUSIN,M,Birth Application,335
2015,April    ,Wales,Wales,Clwyd,Non Dairy,LIMOUSIN,F,Birth Application,127
2015,April    ,Wales,Wales,Clwyd,Non Dairy,LIMOUSIN,M,Birth Application,127
2015,April    ,Wales,Wales,Gwynedd,Non Dairy,LIMOUSIN,F,Birth Application,153
2015,April    ,Wales,Wales,Mid Glamorgan,Non Dairy,LIMOUSIN,F,Birth Application,38
2015,April    ,Wales,Wales,Powys,Non Dairy,LIMOUSIN,F,Birth Application,312
2015,April    ,Wales,Wales,South Glamorgan,Non Dairy,LIMOUSIN,M,Birth Application,2
2015,April    ,Wales,Wales,West Glamorgan,Non Dairy,LIMOUSIN,F,Birth Application,50
2015,April    ,Wales,Wales,West Glamorgan,Non Dairy,LIMOUSIN X,F,Birth Application,145
2015,April    ,Wales,Wales,Powys,Non Dairy,LIMOUSIN X,M,Birth Application,1598
2015,April    ,Wales,Wales,South Glamorgan,Non Dairy,LIMOUSIN X,F,Birth Application,63
2015,April    ,Wales,Wales,Dyfed,Non Dairy,LIMOUSIN X,F,Birth Application,1490
2015,April    ,Wales,Wales,Mid Glamorgan,Non Dairy,LIMOUSIN X,M,Birth Application,149
2015,April    ,Wales,Wales,Gwent,Non Dairy,LIMOUSIN X,F,Birth Application,349
2015,April    ,Wales,Wales,Dyfed,Non Dairy,LIMOUSIN X,M,Birth Application,1464
2015,April    ,Wales,Wales,South Glamorgan,Non Dairy,LIMOUSIN X,M,Birth Application,54
2015,April    ,Wales,Wales,Gwynedd,Non Dairy,LIMOUSIN X,F,Birth Application,1067
2015,April    ,Wales,Wales,Gwynedd,Non Dairy,LIMOUSIN X,M,Birth Application,1021
2015,April    ,Wales,Wales,Gwent,Non Dairy,LIMOUSIN X,M,Birth Application,358
2015,April    ,Wales,Wales,Clwyd,Non Dairy,LIMOUSIN X,M,Birth Application,741
2015,April    ,Wales,Wales,Powys,Non Dairy,LIMOUSIN X,F,Birth Application,1511
2015,April    ,Wales,Wales,West Glamorgan,Non Dairy,LIMOUSIN X,M,Birth Application,115
2015,April    ,Wales,Wales,Clwyd,Non Dairy,LIMOUSIN X,F,Birth Application,716
2015,April    ,Wales,Wales,Mid Glamorgan,Non Dairy,LIMOUSIN X,F,Birth Application,156
2015,April    ,Wales,Wales,South Glamorgan,Non Dairy,LINCOLN RED,M,Birth Application,8
2015,April    ,Wales,Wales,Gwynedd,Non Dairy,LINCOLN RED,M,Birth Application,2
2015,April    ,Wales,Wales,Gwynedd,Non Dairy,LINCOLN RED,F,Birth Application,2
2015,April    ,Wales,Wales,South Glamorgan,Non Dairy,LINCOLN RED,F,Birth Application,10
2015,April    ,Wales,Wales,South Glamorgan,Non Dairy,LINCOLN RED X,F,Birth Application,10
2015,April    ,Wales,Wales,South Glamorgan,Non Dairy,LINCOLN RED X,M,Birth Application,8
2015,April    ,Wales,Wales,West Glamorgan,Non Dairy,LONGHORN,F,Birth Application,1
2015,April    ,Wales,Wales,South Glamorgan,Non Dairy,LONGHORN,F,Birth Application,1
2015,April    ,Wales,Wales,Dyfed,Non Dairy,LONGHORN,M,Birth Application,12
2015,April    ,Wales,Wales,Gwent,Non Dairy,LONGHORN,F,Birth Application,4
2015,April    ,Wales,Wales,Powys,Non Dairy,LONGHORN,F,Birth Application,1
2015,April    ,Wales,Wales,Clwyd,Non Dairy,LONGHORN,F,Birth Application,4
2015,April    ,Wales,Wales,Gwent,Non Dairy,LONGHORN,M,Birth Application,10
2015,April    ,Wales,Wales,Dyfed,Non Dairy,LONGHORN,F,Birth Application,15
2015,April    ,Wales,Wales,South Glamorgan,Non Dairy,LONGHORN,M,Birth Application,2
2015,April    ,Wales,Wales,Clwyd,Non Dairy,LONGHORN,M,Birth Application,2
2015,April    ,Wales,Wales,West Glamorgan,Non Dairy,LONGHORN,M,Birth Application,1
2015,April    ,Wales,Wales,Powys,Non Dairy,LONGHORN,M,Birth Application,8
2015,April    ,Wales,Wales,South Glamorgan,Non Dairy,LONGHORN X,M,Birth Application,1
2015,April    ,Wales,Wales,Gwent,Non Dairy,LONGHORN X,F,Birth Application,2
2015,April    ,Wales,Wales,Powys,Non Dairy,LONGHORN X,M,Birth Application,2
2015,April    ,Wales,Wales,Clwyd,Non Dairy,LUING,F,Birth Application,9
2015,April    ,Wales,Wales,Clwyd,Non Dairy,LUING,M,Birth Application,8
2015,April    ,Wales,Wales,Gwent,Non Dairy,LUING X,F,Birth Application,1
2015,April    ,Wales,Wales,Dyfed,Non Dairy,LUING X,M,Birth Application,2
2015,April    ,Wales,Wales,Dyfed,Non Dairy,LUING X,F,Birth Application,2
2015,April    ,Wales,Wales,Dyfed,Non Dairy,MARCHIGIANA X,M,Birth Application,7
2015,April    ,Wales,Wales,Dyfed,Non Dairy,MARCHIGIANA X,F,Birth Application,10
2015,April    ,Wales,Wales,Clwyd,Non Dairy,MEUSE RHINE ISSEL,F,Birth Application,4
2015,April    ,Wales,Wales,Clwyd,Non Dairy,MEUSE RHINE ISSEL,M,Birth Application,13
2015,April    ,Wales,Wales,Dyfed,Non Dairy,MEUSE RHINE ISSEL,M,Birth Application,2
2015,April    ,Wales,Wales,Powys,Non Dairy,MEUSE RHINE ISSEL X,M,Birth Application,2
2015,April    ,Wales,Wales,Dyfed,Non Dairy,MEUSE RHINE ISSEL X,M,Birth Application,4
2015,April    ,Wales,Wales,Gwent,Non Dairy,MEUSE RHINE ISSEL X,M,Birth Application,4
2015,April    ,Wales,Wales,Mid Glamorgan,Non Dairy,MEUSE RHINE ISSEL X,M,Birth Application,1
2015,April    ,Wales,Wales,Clwyd,Non Dairy,MEUSE RHINE ISSEL X,F,Birth Application,3
2015,April    ,Wales,Wales,Gwynedd,Non Dairy,MEUSE RHINE ISSEL X,M,Birth Application,1
2015,April    ,Wales,Wales,Gwynedd,Non Dairy,MONTBELIARDE,M,Birth Application,2
2015,April    ,Wales,Wales,Clwyd,Non Dairy,MONTBELIARDE,F,Birth Application,8
2015,April    ,Wales,Wales,Dyfed,Non Dairy,MONTBELIARDE,F,Birth Application,5
2015,April    ,Wales,Wales,Dyfed,Non Dairy,MONTBELIARDE,M,Birth Application,9
2015,April    ,Wales,Wales,Clwyd,Non Dairy,MONTBELIARDE,M,Birth Application,2
2015,April    ,Wales,Wales,Clwyd,Non Dairy,MONTBELIARDE X,M,Birth Application,16
2015,April    ,Wales,Wales,Clwyd,Non Dairy,MONTBELIARDE X,F,Birth Application,15
2015,April    ,Wales,Wales,Dyfed,Non Dairy,MONTBELIARDE X,F,Birth Application,14
2015,April    ,Wales,Wales,Gwynedd,Non Dairy,MONTBELIARDE X,M,Birth Application,8
2015,April    ,Wales,Wales,Dyfed,Non Dairy,MONTBELIARDE X,M,Birth Application,23
2015,April    ,Wales,Wales,Gwynedd,Non Dairy,MONTBELIARDE X,F,Birth Application,7
2015,April    ,Wales,Wales,Dyfed,Non Dairy,MURRAY GREY,M,Birth Application,4
2015,April    ,Wales,Wales,Dyfed,Non Dairy,MURRAY GREY,F,Birth Application,5
2015,April    ,Wales,Wales,Powys,Non Dairy,MURRAY GREY,M,Birth Application,2
2015,April    ,Wales,Wales,Powys,Non Dairy,MURRAY GREY,F,Birth Application,6
2015,April    ,Wales,Wales,Powys,Non Dairy,MURRAY GREY X,F,Birth Application,1
2015,April    ,Wales,Wales,Clwyd,Non Dairy,MURRAY GREY X,M,Birth Application,1
2015,April    ,Wales,Wales,Dyfed,Non Dairy,MURRAY GREY X,M,Birth Application,5
2015,April    ,Wales,Wales,Dyfed,Non Dairy,MURRAY GREY X,F,Birth Application,4
2015,April    ,Wales,Wales,Dyfed,Non Dairy,NORMANDE X,F,Birth Application,1
2015,April    ,Wales,Wales,Dyfed,Non Dairy,NORMANDE X,M,Birth Application,1
2015,April    ,Wales,Wales,Gwent,Non Dairy,NORWEGIAN RED X,M,Birth Application,1
2015,April    ,Wales,Wales,Clwyd,Non Dairy,NORWEGIAN RED X,M,Birth Application,10
2015,April    ,Wales,Wales,Gwynedd,Non Dairy,NORWEGIAN RED X,F,Birth Application,1
2015,April    ,Wales,Wales,Clwyd,Non Dairy,NORWEGIAN RED X,F,Birth Application,7
2015,April    ,Wales,Wales,Gwynedd,Non Dairy,PARTHENAIS X,M,Birth Application,1
2015,April    ,Wales,Wales,Dyfed,Non Dairy,PIEMONTESE,M,Birth Application,4
2015,April    ,Wales,Wales,Dyfed,Non Dairy,PIEMONTESE,F,Birth Application,1
2015,April    ,Wales,Wales,Gwent,Non Dairy,PIEMONTESE X,M,Birth Application,7
2015,April    ,Wales,Wales,Dyfed,Non Dairy,PIEMONTESE X,M,Birth Application,1
2015,April    ,Wales,Wales,Gwent,Non Dairy,PIEMONTESE X,F,Birth Application,4
2015,April    ,Wales,Wales,Clwyd,Non Dairy,RED POLL,F,Birth Application,1
2015,April    ,Wales,Wales,Gwynedd,Non Dairy,RED POLL,F,Birth Application,1
2015,April    ,Wales,Wales,Clwyd,Non Dairy,RED POLL,M,Birth Application,1
2015,April    ,Wales,Wales,Dyfed,Non Dairy,RED POLL X,F,Birth Application,1
2015,April    ,Wales,Wales,Dyfed,Non Dairy,RED POLL X,M,Birth Application,2
2015,April    ,Wales,Wales,Gwynedd,Non Dairy,SALERS,F,Birth Application,22
2015,April    ,Wales,Wales,Powys,Non Dairy,SALERS,M,Birth Application,26
2015,April    ,Wales,Wales,Gwynedd,Non Dairy,SALERS,M,Birth Application,36
2015,April    ,Wales,Wales,Dyfed,Non Dairy,SALERS,F,Birth Application,16
2015,April    ,Wales,Wales,Dyfed,Non Dairy,SALERS,M,Birth Application,14
2015,April    ,Wales,Wales,Clwyd,Non Dairy,SALERS,F,Birth Application,3
2015,April    ,Wales,Wales,Clwyd,Non Dairy,SALERS,M,Birth Application,6
2015,April    ,Wales,Wales,Powys,Non Dairy,SALERS,F,Birth Application,32
2015,April    ,Wales,Wales,Clwyd,Non Dairy,SALERS X,M,Birth Application,7
2015,April    ,Wales,Wales,Dyfed,Non Dairy,SALERS X,M,Birth Application,59
2015,April    ,Wales,Wales,Gwynedd,Non Dairy,SALERS X,M,Birth Application,56
2015,April    ,Wales,Wales,Gwent,Non Dairy,SALERS X,F,Birth Application,4
2015,April    ,Wales,Wales,Powys,Non Dairy,SALERS X,M,Birth Application,113
2015,April    ,Wales,Wales,Gwent,Non Dairy,SALERS X,M,Birth Application,2
2015,April    ,Wales,Wales,Gwynedd,Non Dairy,SALERS X,F,Birth Application,57
2015,April    ,Wales,Wales,Clwyd,Non Dairy,SALERS X,F,Birth Application,11
2015,April    ,Wales,Wales,Dyfed,Non Dairy,SALERS X,F,Birth Application,62
2015,April    ,Wales,Wales,Powys,Non Dairy,SALERS X,F,Birth Application,103
2015,April    ,Wales,Wales,Dyfed,Non Dairy,SHETLAND,F,Birth Application,1
2015,April    ,Wales,Wales,Gwynedd,Non Dairy,SHETLAND,M,Birth Application,1
2015,April    ,Wales,Wales,Clwyd,Non Dairy,SHETLAND,F,Birth Application,1
2015,April    ,Wales,Wales,Gwynedd,Non Dairy,SHETLAND X,M,Birth Application,1
2015,April    ,Wales,Wales,Clwyd,Non Dairy,SHORTHORN,M,Birth Application,1
2015,April    ,Wales,Wales,Powys,Non Dairy,SHORTHORN,F,Birth Application,3
2015,April    ,Wales,Wales,Gwent,Non Dairy,SHORTHORN,M,Birth Application,2
2015,April    ,Wales,Wales,Powys,Non Dairy,SHORTHORN,M,Birth Application,4
2015,April    ,Wales,Wales,Dyfed,Non Dairy,SHORTHORN,F,Birth Application,18
2015,April    ,Wales,Wales,South Glamorgan,Non Dairy,SHORTHORN,M,Birth Application,3
2015,April    ,Wales,Wales,Dyfed,Non Dairy,SHORTHORN,M,Birth Application,35
2015,April    ,Wales,Wales,Dyfed,Non Dairy,SHORTHORN X,F,Birth Application,8
2015,April    ,Wales,Wales,Powys,Non Dairy,SHORTHORN X,F,Birth Application,1
2015,April    ,Wales,Wales,Dyfed,Non Dairy,SHORTHORN X,M,Birth Application,18
2015,April    ,Wales,Wales,Gwynedd,Non Dairy,SHORTHORN X,M,Birth Application,17
2015,April    ,Wales,Wales,Clwyd,Non Dairy,SHORTHORN X,F,Birth Application,9
2015,April    ,Wales,Wales,Gwynedd,Non Dairy,SHORTHORN X,F,Birth Application,16
2015,April    ,Wales,Wales,Clwyd,Non Dairy,SHORTHORN X,M,Birth Application,4
2015,April    ,Wales,Wales,Powys,Non Dairy,SHORTHORN X,M,Birth Application,1
2015,April    ,Wales,Wales,Dyfed,Non Dairy,SIMMENTAL,F,Birth Application,67
2015,April    ,Wales,Wales,Powys,Non Dairy,SIMMENTAL,F,Birth Application,23
2015,April    ,Wales,Wales,Mid Glamorgan,Non Dairy,SIMMENTAL,M,Birth Application,1
2015,April    ,Wales,Wales,Clwyd,Non Dairy,SIMMENTAL,F,Birth Application,10
2015,April    ,Wales,Wales,Mid Glamorgan,Non Dairy,SIMMENTAL,F,Birth Application,14
2015,April    ,Wales,Wales,Clwyd,Non Dairy,SIMMENTAL,M,Birth Application,14
2015,April    ,Wales,Wales,Gwent,Non Dairy,SIMMENTAL,M,Birth Application,3
2015,April    ,Wales,Wales,Gwent,Non Dairy,SIMMENTAL,F,Birth Application,13
2015,April    ,Wales,Wales,West Glamorgan,Non Dairy,SIMMENTAL,M,Birth Application,2
2015,April    ,Wales,Wales,Gwynedd,Non Dairy,SIMMENTAL,M,Birth Application,8
2015,April    ,Wales,Wales,Powys,Non Dairy,SIMMENTAL,M,Birth Application,18
2015,April    ,Wales,Wales,Dyfed,Non Dairy,SIMMENTAL,M,Birth Application,71
2015,April    ,Wales,Wales,Gwynedd,Non Dairy,SIMMENTAL,F,Birth Application,11
2015,April    ,Wales,Wales,Gwynedd,Non Dairy,SIMMENTAL X,F,Birth Application,104
2015,April    ,Wales,Wales,Dyfed,Non Dairy,SIMMENTAL X,M,Birth Application,262
2015,April    ,Wales,Wales,Dyfed,Non Dairy,SIMMENTAL X,F,Birth Application,238
2015,April    ,Wales,Wales,Clwyd,Non Dairy,SIMMENTAL X,M,Birth Application,134
2015,April    ,Wales,Wales,Gwynedd,Non Dairy,SIMMENTAL X,M,Birth Application,106
2015,April    ,Wales,Wales,Mid Glamorgan,Non Dairy,SIMMENTAL X,M,Birth Application,21
2015,April    ,Wales,Wales,Gwent,Non Dairy,SIMMENTAL X,F,Birth Application,44
2015,April    ,Wales,Wales,Gwent,Non Dairy,SIMMENTAL X,M,Birth Application,57
2015,April    ,Wales,Wales,Powys,Non Dairy,SIMMENTAL X,M,Birth Application,139
2015,April    ,Wales,Wales,Powys,Non Dairy,SIMMENTAL X,F,Birth Application,114
2015,April    ,Wales,Wales,Mid Glamorgan,Non Dairy,SIMMENTAL X,F,Birth Application,19
2015,April    ,Wales,Wales,West Glamorgan,Non Dairy,SIMMENTAL X,F,Birth Application,21
2015,April    ,Wales,Wales,South Glamorgan,Non Dairy,SIMMENTAL X,M,Birth Application,4
2015,April    ,Wales,Wales,West Glamorgan,Non Dairy,SIMMENTAL X,M,Birth Application,25
2015,April    ,Wales,Wales,South Glamorgan,Non Dairy,SIMMENTAL X,F,Birth Application,8
2015,April    ,Wales,Wales,Clwyd,Non Dairy,SIMMENTAL X,F,Birth Application,118
2015,April    ,Wales,Wales,Clwyd,Non Dairy,SOUTH DEVON,F,Birth Application,4
2015,April    ,Wales,Wales,Mid Glamorgan,Non Dairy,SOUTH DEVON,F,Birth Application,2
2015,April    ,Wales,Wales,Powys,Non Dairy,SOUTH DEVON,F,Birth Application,5
2015,April    ,Wales,Wales,Dyfed,Non Dairy,SOUTH DEVON,M,Birth Application,4
2015,April    ,Wales,Wales,Clwyd,Non Dairy,SOUTH DEVON,M,Birth Application,1
2015,April    ,Wales,Wales,Dyfed,Non Dairy,SOUTH DEVON,F,Birth Application,5
2015,April    ,Wales,Wales,Gwent,Non Dairy,SOUTH DEVON,F,Birth Application,1
2015,April    ,Wales,Wales,Powys,Non Dairy,SOUTH DEVON,M,Birth Application,12
2015,April    ,Wales,Wales,Clwyd,Non Dairy,SOUTH DEVON X,F,Birth Application,2
2015,April    ,Wales,Wales,West Glamorgan,Non Dairy,SOUTH DEVON X,F,Birth Application,3
2015,April    ,Wales,Wales,South Glamorgan,Non Dairy,SOUTH DEVON X,M,Birth Application,9
2015,April    ,Wales,Wales,Powys,Non Dairy,SOUTH DEVON X,F,Birth Application,3
2015,April    ,Wales,Wales,Gwent,Non Dairy,SOUTH DEVON X,F,Birth Application,10
2015,April    ,Wales,Wales,West Glamorgan,Non Dairy,SOUTH DEVON X,M,Birth Application,1
2015,April    ,Wales,Wales,Dyfed,Non Dairy,SOUTH DEVON X,F,Birth Application,8
2015,April    ,Wales,Wales,Mid Glamorgan,Non Dairy,SOUTH DEVON X,F,Birth Application,1
2015,April    ,Wales,Wales,Mid Glamorgan,Non Dairy,SOUTH DEVON X,M,Birth Application,3
2015,April    ,Wales,Wales,Gwent,Non Dairy,SOUTH DEVON X,M,Birth Application,3
2015,April    ,Wales,Wales,South Glamorgan,Non Dairy,SOUTH DEVON X,F,Birth Application,7
2015,April    ,Wales,Wales,Dyfed,Non Dairy,SOUTH DEVON X,M,Birth Application,8
2015,April    ,Wales,Wales,Gwynedd,Non Dairy,STABILISER,F,Birth Application,234
2015,April    ,Wales,Wales,Clwyd,Non Dairy,STABILISER,M,Birth Application,61
2015,April    ,Wales,Wales,Powys,Non Dairy,STABILISER,F,Birth Application,41
2015,April    ,Wales,Wales,Dyfed,Non Dairy,STABILISER,F,Birth Application,29
2015,April    ,Wales,Wales,Powys,Non Dairy,STABILISER,M,Birth Application,28
2015,April    ,Wales,Wales,Clwyd,Non Dairy,STABILISER,F,Birth Application,56
2015,April    ,Wales,Wales,Gwynedd,Non Dairy,STABILISER,M,Birth Application,223
2015,April    ,Wales,Wales,Dyfed,Non Dairy,STABILISER,M,Birth Application,27
2015,April    ,Wales,Wales,Dyfed,Non Dairy,STABILISER X,F,Birth Application,49
2015,April    ,Wales,Wales,Clwyd,Non Dairy,STABILISER X,F,Birth Application,26
2015,April    ,Wales,Wales,Dyfed,Non Dairy,STABILISER X,M,Birth Application,56
2015,April    ,Wales,Wales,South Glamorgan,Non Dairy,STABILISER X,F,Birth Application,11
2015,April    ,Wales,Wales,Gwent,Non Dairy,STABILISER X,F,Birth Application,2
2015,April    ,Wales,Wales,Gwynedd,Non Dairy,STABILISER X,F,Birth Application,44
2015,April    ,Wales,Wales,Gwent,Non Dairy,STABILISER X,M,Birth Application,3
2015,April    ,Wales,Wales,Gwynedd,Non Dairy,STABILISER X,M,Birth Application,39
2015,April    ,Wales,Wales,Clwyd,Non Dairy,STABILISER X,M,Birth Application,39
2015,April    ,Wales,Wales,Powys,Non Dairy,STABILISER X,M,Birth Application,59
2015,April    ,Wales,Wales,Powys,Non Dairy,STABILISER X,F,Birth Application,63
2015,April    ,Wales,Wales,South Glamorgan,Non Dairy,STABILISER X,M,Birth Application,13
2015,April    ,Wales,Wales,Gwynedd,Non Dairy,SUSSEX,M,Birth Application,1
2015,April    ,Wales,Wales,Gwynedd,Non Dairy,SUSSEX X,F,Birth Application,1
2015,April    ,Wales,Wales,Gwynedd,Dairy,SWEDISH RED,M,Birth Application,5
2015,April    ,Wales,Wales,Gwynedd,Dairy,SWEDISH RED,F,Birth Application,5
2015,April    ,Wales,Wales,Powys,Dairy,SWEDISH RED,M,Birth Application,1
2015,April    ,Wales,Wales,Gwynedd,Dairy,SWEDISH RED CROSS,F,Birth Application,1
2015,April    ,Wales,Wales,West Glamorgan,Dairy,SWEDISH RED CROSS,M,Birth Application,14
2015,April    ,Wales,Wales,Clwyd,Dairy,SWEDISH RED CROSS,M,Birth Application,1
2015,April    ,Wales,Wales,Powys,Dairy,SWEDISH RED CROSS,M,Birth Application,1
2015,April    ,Wales,Wales,Clwyd,Dairy,SWEDISH RED CROSS,F,Birth Application,3
2015,April    ,Wales,Wales,Dyfed,Dairy,SWEDISH RED CROSS,M,Birth Application,4
2015,April    ,Wales,Wales,Gwynedd,Dairy,SWEDISH RED CROSS,M,Birth Application,2
2015,April    ,Wales,Wales,Powys,Dairy,SWEDISH RED CROSS,F,Birth Application,6
2015,April    ,Wales,Wales,West Glamorgan,Dairy,SWEDISH RED CROSS,F,Birth Application,11
2015,April    ,Wales,Wales,Dyfed,Dairy,SWEDISH RED CROSS,F,Birth Application,1
2015,April    ,Wales,Wales,Powys,Non Dairy,SWEDISH RED&WHITE X,F,Birth Application,1
2015,April    ,Wales,Wales,Dyfed,Non Dairy,SWEDISH RED&WHITE X,F,Birth Application,1
2015,April    ,Wales,Wales,Powys,Non Dairy,WAGYU CROSS,F,Birth Application,7
2015,April    ,Wales,Wales,Powys,Non Dairy,WAGYU CROSS,M,Birth Application,7
